,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0001,0.0011,0.0016,0.0024,0.0008,0.0005,Candoni
1,Local Economy Growth,-,-,-,0.0058,0.0040,0.0015,1.0260,0.0016,0.0002,Candoni
2,Active Establishments in the Locality,-,-,-,0.0000,0.0010,0.0709,0.0856,0.1114,0.1466,Candoni
3,Safety Compliant Business,-,-,-,0.1951,0.1012,0.1899,0.1546,0.0624,0.0705,Candoni
4,Employment Generation,-,-,-,0.0259,0.0299,0.0399,0.0279,0.0319,0.0758,Candoni
5,Cost of Living,-,-,-,1.0345,1.9444,1.5000,0.4167,1.0938,1.9988,Candoni
6,Cost of Doing Business,-,-,-,1.8172,1.0601,2.0552,2.2185,2.0648,1.9022,Candoni
7,Financial Deepening,-,-,-,0.1455,0.0461,0.0458,0.1675,0.2010,0.0478,Candoni
8,Productivity,-,-,-,0.0004,0.0018,0.0214,0.0150,0.0203,0.0198,Candoni
9,Presence of Business and Professional Organizations,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0116,Candoni
10,Compliance to National Directives,-,-,-,1.0197,0.0000,2.4963,1.2500,2.4643,1.9231,Candoni
11,Presence of Investment Promotion Unit,-,-,-,0.0000,0.0000,2.5000,0.6250,0.6250,1.9991,Candoni
12,Compliance to ARTA Citizens Charter,-,-,-,2.4587,0.0000,2.0973,2.4529,2.0935,2.0,Candoni
13,Capacity to Generate Local Resource,-,-,-,1.2296,0.0000,0.0276,0.0101,0.0275,0.0066,Candoni
14,Capacity of Health Services,-,-,-,0.1525,0.0000,0.1126,0.0591,0.0476,0.0449,Candoni
15,Capacity of School Services,-,-,-,0.1558,0.0000,0.1844,0.0423,0.0476,0.0103,Candoni
16,Recognition of Performance,-,-,-,0.1558,0.0000,0.1042,0.0000,0.0000,0.0,Candoni
17,Getting Business Permits,-,-,-,0.0000,0.0000,1.2111,1.3850,2.1742,0.5,Candoni
18,Peace and Order,-,-,-,0.2492,0.0000,0.2419,0.3827,0.1293,0.0003,Candoni
19,Social Protection,-,-,-,0.4335,0.0000,0.0199,0.2315,0.0415,1.2086,Candoni
20,Road Network,-,-,-,0.0000,0.0000,0.1063,0.0004,0.0917,0.0,Candoni
21,Distance to Ports,-,-,-,0.0000,0.0000,2.0720,1.9197,2.1035,1.8907,Candoni
22,Availability of Basic Utilities,-,-,-,0.0000,0.0000,2.0625,1.8125,0.9500,0.16,Candoni
23,Transportation Vehicles,-,-,-,0.0367,0.0000,0.0059,0.0090,0.0198,0.0016,Candoni
24,Education,-,-,-,0.1675,0.0000,0.0575,0.0428,0.0611,0.0689,Candoni
25,Health,-,-,-,0.3541,0.0000,0.1151,0.0166,0.0205,0.008,Candoni
26,LGU Investment,-,-,-,0.1339,0.0000,0.0684,0.0552,0.0959,0.0002,Candoni
27,Accommodation Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Candoni
28,Information Technology Capacity,-,-,-,0.1190,0.0000,0.2388,0.5648,0.3261,0.087,Candoni
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,Candoni
30,Land Use Plan,-,-,-,2.5000,0.0000,2.3846,2.0000,2.3571,1.8378,Candoni
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.5000,2.4853,1.9993,Candoni
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2747,1.001,Candoni
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2575,1.0059,Candoni
34,Budget for DRRMP,-,-,-,0.0019,0.0000,0.1221,0.0450,0.0026,0.0,Candoni
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0,Candoni
36,Emergency Infrastructure,-,-,-,0.8565,0.0000,0.5366,0.5286,0.2920,0.3943,Candoni
37,Utilities,-,-,-,1.5766,0.0000,1.9164,1.8599,1.2598,1.4994,Candoni
38,Employed Population,-,-,-,0.0000,0.0000,0.5851,0.0471,0.0872,0.0203,Candoni
39,Sanitary System,-,-,-,1.0222,0.0000,2.0136,1.9912,1.8750,1.5,Candoni
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Candoni
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Candoni
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Candoni
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Candoni
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Candoni
45,Internet Capability,-,-,-,-,-,-,-,-,1.0435,Candoni
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Candoni
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Candoni
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Candoni
49,New Technology,-,-,-,-,-,-,-,-,0.0,Candoni
