,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0694,0.1645,0.0000,0.0001,0.0093,0.0181,0.0151,0.0017,Baco
1,Local Economy Growth,-,0.0312,0.3080,0.0001,0.0013,0.1222,1.0267,0.0025,0.0004,Baco
2,Active Establishments in the Locality,-,-,-,0.3146,0.0036,0.2842,0.4130,0.4312,0.3194,Baco
3,Safety Compliant Business,-,-,-,0.3401,0.1584,0.2884,0.2767,0.2300,0.181,Baco
4,Employment Generation,-,0.7278,0.0000,0.2152,0.0540,0.0929,0.0992,0.2080,0.2439,Baco
5,Cost of Living,-,3.5791,3.0000,0.9052,1.8056,2.0000,0.7813,1.0938,1.9994,Baco
6,Cost of Doing Business,-,1.7120,1.0535,2.2870,2.1369,2.1241,2.3538,2.4106,1.9344,Baco
7,Financial Deepening,-,0.9887,0.9259,0.1984,0.0503,0.0554,0.1869,0.2037,0.1753,Baco
8,Productivity,-,0.0000,0.0000,0.0000,0.0001,0.0756,0.0286,0.1442,0.1026,Baco
9,Presence of Business and Professional Organizations,-,0.0071,0.0130,0.0010,0.0000,0.0019,0.0031,0.0000,0.0,Baco
10,Compliance to National Directives,-,0.6667,1.9327,2.3026,0.0000,1.2494,2.4643,2.3571,1.9615,Baco
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,0.0000,0.0000,2.5000,2.5000,2.5000,1.9981,Baco
12,Compliance to ARTA Citizens Charter,-,2.5830,1.6050,2.4024,0.0000,2.3165,2.3503,2.0193,2.0,Baco
13,Capacity to Generate Local Resource,-,0.6192,1.4728,0.0467,0.0000,0.1089,0.3225,0.0340,0.0226,Baco
14,Capacity of Health Services,-,0.1745,0.1115,0.1352,0.0000,0.0354,0.0436,0.0389,0.0127,Baco
15,Capacity of School Services,-,0.1181,0.2047,0.2533,0.0000,0.3155,0.0676,0.0814,0.0325,Baco
16,Recognition of Performance,-,0.4167,0.0000,0.2533,0.0000,0.1879,0.0013,0.1172,0.087,Baco
17,Getting Business Permits,-,-,1.1111,2.3803,0.0000,2.3622,2.4035,2.4905,2.0,Baco
18,Peace and Order,-,0.2286,0.1719,0.2297,0.0000,0.3226,0.3827,0.1170,0.0001,Baco
19,Social Protection,-,-,0.0450,0.3818,0.0000,0.4128,0.3500,0.2787,0.7087,Baco
20,Road Network,-,0.0000,0.0002,0.0003,0.0000,0.1205,0.0006,0.1530,0.0005,Baco
21,Distance to Ports,-,2.1234,3.2446,2.4585,0.0000,2.4543,2.4347,2.4562,1.9866,Baco
22,Availability of Basic Utilities,-,3.3333,1.6667,2.5000,0.0000,2.4313,2.1938,2.4438,0.2255,Baco
23,Transportation Vehicles,-,0.2706,0.1343,0.0860,0.0000,0.0076,0.0234,0.0438,0.0044,Baco
24,Education,-,0.2299,0.2444,0.2226,0.0000,0.1134,0.0705,0.1308,0.1215,Baco
25,Health,-,0.0000,0.0000,0.0877,0.0000,0.0425,0.0787,0.0149,0.0153,Baco
26,LGU Investment,-,0.0000,0.0000,0.1370,0.0000,0.0816,0.0616,0.1277,0.0001,Baco
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Baco
28,Information Technology Capacity,-,0.8098,1.4392,0.4464,0.0000,0.2264,0.5648,0.2174,0.2609,Baco
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.2106,0.2813,0.0694,0.1364,Baco
30,Land Use Plan,-,-,-,1.2500,0.0000,2.5000,2.4872,2.4714,1.9459,Baco
31,Disaster Risk Reduction Plan,-,-,-,2.0000,0.0000,2.5000,2.5000,2.5000,1.9995,Baco
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2582,1.0005,Baco
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2525,1.0375,Baco
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1522,0.0526,0.0024,0.0,Baco
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Baco
36,Emergency Infrastructure,-,-,-,0.8904,0.0000,0.4653,0.4679,0.2546,0.3684,Baco
37,Utilities,-,-,-,1.0032,0.0000,1.8725,1.8741,1.2544,1.4987,Baco
38,Employed Population,-,-,-,0.3016,0.0000,0.0146,0.0085,0.0052,0.002,Baco
39,Sanitary System,-,-,-,1.0333,0.0000,2.0458,1.0007,1.8751,1.5,Baco
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Baco
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Baco
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Baco
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0257,Baco
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Baco
45,Internet Capability,-,-,-,-,-,-,-,-,1.1304,Baco
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0001,Baco
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Baco
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Baco
49,New Technology,-,-,-,-,-,-,-,-,0.0,Baco
