,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0664,0.4258,0.4505,0.0621,0.0732,0.0613,0.1775,0.0552,0.081,Surigao
1,Local Economy Growth,1.1003,0.2596,0.9339,0.0589,0.0745,0.0812,0.6897,0.0344,0.0361,Surigao
2,Active Establishments in the Locality,-,-,-,0.4886,0.8631,0.5252,0.3975,0.6779,0.5107,Surigao
3,Safety Compliant Business,-,-,-,0.3745,0.2421,0.2391,0.2245,0.2418,0.3071,Surigao
4,Employment Generation,0.1386,0.5197,1.1312,0.2194,0.1082,0.2795,0.3820,0.4690,0.1094,Surigao
5,Cost of Living,3.2051,3.0797,2.3333,1.0776,1.5816,1.1111,1.6901,1.6234,0.8462,Surigao
6,Cost of Doing Business,3.3867,3.5077,3.4389,1.9399,1.8659,1.5248,1.6872,1.9270,1.3934,Surigao
7,Financial Deepening,0.4120,0.9918,2.0022,1.0067,1.3516,0.8600,0.8153,0.7094,0.5032,Surigao
8,Productivity,0.0896,0.2339,0.1662,0.0113,0.0944,0.2055,0.2751,0.2989,0.0484,Surigao
9,Presence of Business and Professional Organizations,0.1812,0.2398,0.0765,0.0332,0.0383,0.0249,0.0385,0.0372,0.0215,Surigao
10,Compliance to National Directives,3.0000,3.3333,2.2222,2.0833,2.2917,2.2222,2.1875,2.1324,1.5,Surigao
11,Presence of Investment Promotion Unit,2.5000,2.5000,3.3333,2.5000,2.5000,2.5000,2.5000,2.5000,1.8096,Surigao
12,Compliance to ARTA Citizens Charter,-,2.4909,1.5212,1.7268,2.0295,1.9109,2.3722,1.6135,2.0,Surigao
13,Capacity to Generate Local Resource,0.2240,1.2276,1.1661,0.9807,0.8629,0.0911,0.1078,0.1133,0.2017,Surigao
14,Capacity of Health Services,0.3199,0.4920,0.7470,0.2620,0.4171,0.2854,0.2377,0.2683,0.1953,Surigao
15,Capacity of School Services,0.6371,0.9415,0.2783,0.3170,0.2801,0.1696,0.2863,0.2304,0.284,Surigao
16,Recognition of Performance,0.0556,0.4496,0.2844,0.3170,0.1276,0.0894,0.2277,0.0130,0.0559,Surigao
17,Getting Business Permits,-,-,2.8636,2.0817,2.2446,2.3014,2.1354,1.7698,1.5,Surigao
18,Peace and Order,3.3333,1.3200,2.5332,0.4138,0.1157,0.1298,0.1664,0.0543,0.0001,Surigao
19,Social Protection,-,-,0.4101,0.3408,0.7426,0.3360,0.3066,0.2767,0.3671,Surigao
20,Road Network,0.1436,0.0013,0.2351,0.0050,0.2374,0.1510,0.1167,0.0888,0.0,Surigao
21,Distance to Ports,3.2794,3.2889,3.2987,2.4668,2.3930,2.4019,2.4239,2.4701,1.9496,Surigao
22,Availability of Basic Utilities,3.3333,3.3333,3.3242,2.5000,2.5000,1.4009,2.4496,2.4583,1.2444,Surigao
23,Transportation Vehicles,0.1722,0.2652,0.1713,0.1662,0.1629,0.1933,0.1879,0.1396,0.0926,Surigao
24,Education,0.3923,1.2576,0.8083,0.5270,0.5727,0.6044,0.3941,0.3948,0.339,Surigao
25,Health,0.1222,0.4038,0.1928,0.1892,0.1788,0.2124,0.1946,0.2396,0.1586,Surigao
26,LGU Investment,0.8858,0.3578,0.5491,0.5417,0.4823,0.3279,0.3177,0.0602,0.0018,Surigao
27,Accommodation Capacity,0.0508,0.2462,0.4029,0.3357,1.5135,0.1879,0.1626,0.1378,0.2323,Surigao
28,Information Technology Capacity,0.4620,0.8565,1.1911,0.5823,0.7191,0.5541,0.6533,0.7292,0.0602,Surigao
29,Financial Technology Capacity,0.1265,0.5083,0.6666,0.4852,0.4077,0.4212,0.4209,0.2512,0.1293,Surigao
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4978,2.2955,2.3000,1.8333,Surigao
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.4405,2.4405,2.4286,1.7778,Surigao
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,2.2917,2.5000,1.4189,1.0728,Surigao
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.3884,1.0035,Surigao
34,Budget for DRRMP,-,-,-,0.0569,0.2475,0.4535,0.2756,0.1339,0.0706,Surigao
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Surigao
36,Emergency Infrastructure,-,-,-,1.0173,0.9036,0.3608,0.7172,0.4231,0.4148,Surigao
37,Utilities,-,-,-,1.0281,1.4403,1.8811,1.8228,1.2299,1.4901,Surigao
38,Employed Population,-,-,-,0.7623,0.0027,0.0036,0.0009,0.0062,0.0011,Surigao
39,Sanitary System,-,-,-,1.5776,1.5384,1.9594,1.9849,1.8761,1.5207,Surigao
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0741,Surigao
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,1.0047,Surigao
42,STEM graduates,-,-,-,-,-,-,-,-,0.7917,Surigao
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0998,Surigao
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Surigao
45,Internet Capability,-,-,-,-,-,-,-,-,1.0116,Surigao
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Surigao
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Surigao
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Surigao
49,New Technology,-,-,-,-,-,-,-,-,0.0,Surigao
