,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0517,0.3215,0.3184,0.0332,0.0540,0.0463,0.0511,0.0595,0.0736,Danao (CU)
1,Local Economy Growth,1.2063,0.3504,0.2727,0.0621,0.1414,0.0501,0.5868,0.0389,0.0383,Danao (CU)
2,Active Establishments in the Locality,-,-,-,0.3842,0.5590,0.3179,0.2671,0.3682,0.4317,Danao (CU)
3,Safety Compliant Business,-,-,-,0.2337,0.2011,0.2383,0.2969,0.2700,0.2292,Danao (CU)
4,Employment Generation,0.3670,1.4758,2.7720,0.5051,0.2444,0.3930,0.5780,0.8112,0.1082,Danao (CU)
5,Cost of Living,3.1410,2.7174,2.6667,0.6466,1.5816,0.9524,2.2183,2.3701,1.641,Danao (CU)
6,Cost of Doing Business,3.3262,3.0401,3.2509,1.7845,1.8023,1.8391,1.7006,1.4491,1.1817,Danao (CU)
7,Financial Deepening,0.1003,0.4357,0.6494,0.4533,0.4726,0.2974,0.4216,0.4211,0.0816,Danao (CU)
8,Productivity,0.0267,0.0564,0.0673,0.0054,0.0332,0.4201,0.6111,0.8392,0.0573,Danao (CU)
9,Presence of Business and Professional Organizations,0.0000,0.2548,0.0000,0.0027,0.0023,0.0017,0.0021,0.0074,0.0043,Danao (CU)
10,Compliance to National Directives,0.0000,3.3333,2.4837,2.4306,2.3611,2.2917,2.2656,2.2059,1.9286,Danao (CU)
11,Presence of Investment Promotion Unit,0.0000,2.5000,0.0000,0.6250,2.5000,2.5000,2.5000,2.5000,1.8413,Danao (CU)
12,Compliance to ARTA Citizens Charter,-,1.8138,2.2278,1.5385,1.4816,1.7552,1.5779,1.5612,1.0,Danao (CU)
13,Capacity to Generate Local Resource,0.0824,0.1027,1.9743,0.2014,0.1810,0.1560,0.1844,0.0411,0.1216,Danao (CU)
14,Capacity of Health Services,0.0000,0.0528,0.1403,0.0453,0.0731,0.0452,0.0819,0.0406,0.082,Danao (CU)
15,Capacity of School Services,0.3097,0.8134,0.3545,1.0178,1.3145,0.1336,0.2911,0.1745,0.3552,Danao (CU)
16,Recognition of Performance,0.0000,0.0775,0.5688,1.0178,0.1899,0.1779,0.1198,0.0189,0.1182,Danao (CU)
17,Getting Business Permits,-,-,2.8313,1.8701,2.2605,1.8752,1.9965,2.0448,2.0,Danao (CU)
18,Peace and Order,0.1836,0.1916,0.4129,0.2383,0.0742,0.0675,0.0716,0.0109,0.0001,Danao (CU)
19,Social Protection,-,-,0.3483,0.2717,0.6400,0.5833,0.2867,0.2354,1.0348,Danao (CU)
20,Road Network,0.0000,0.0005,1.0042,0.0062,0.2156,0.2400,0.0761,0.0644,0.0031,Danao (CU)
21,Distance to Ports,3.0738,3.1995,3.2002,2.3457,2.3375,2.3192,2.3359,2.3685,1.892,Danao (CU)
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,2.5000,2.2557,2.2573,1.8867,0.96,Danao (CU)
23,Transportation Vehicles,0.0653,0.3534,0.1430,0.1132,0.1227,0.1569,0.1054,0.0849,0.0382,Danao (CU)
24,Education,0.2101,0.9578,0.7336,0.5987,0.5751,0.4363,0.2210,0.3100,0.3258,Danao (CU)
25,Health,0.0156,0.2476,0.0880,0.1397,0.1790,0.0992,0.1455,0.1607,0.1053,Danao (CU)
26,LGU Investment,0.6728,0.4488,0.3520,0.3718,0.3606,0.3003,0.2837,0.0538,0.0029,Danao (CU)
27,Accommodation Capacity,0.0299,0.2182,0.3457,0.2694,0.2485,0.0000,0.0000,0.0778,0.0,Danao (CU)
28,Information Technology Capacity,0.0000,0.5478,0.8656,0.6235,0.7151,0.3915,0.5187,0.6250,0.1053,Danao (CU)
29,Financial Technology Capacity,0.1149,0.1880,0.1622,0.0660,0.0769,0.2253,0.2304,0.2498,0.1054,Danao (CU)
