,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0112,0.0000,0.0984,0.0935,0.0000,0.4708,0.1381,0.5928,0.2141,Toledo
1,Local Economy Growth,0.4889,0.0000,0.0000,0.0576,0.0000,1.3151,0.2142,0.1315,0.0222,Toledo
2,Active Establishments in the Locality,-,-,-,0.0990,0.0034,0.0516,0.0267,0.0391,0.0809,Toledo
3,Safety Compliant Business,-,-,-,0.0785,0.0000,0.0375,0.0880,0.0727,0.0596,Toledo
4,Employment Generation,0.0000,0.0000,0.5890,0.0000,0.0000,0.0266,0.0265,0.0728,0.0035,Toledo
5,Cost of Living,3.1410,2.7174,2.6667,0.6466,1.5816,0.9524,2.2183,2.3701,1.641,Toledo
6,Cost of Doing Business,3.3520,2.8393,3.4370,1.8958,1.7530,1.9453,1.8579,1.0837,1.1465,Toledo
7,Financial Deepening,0.0192,0.0278,0.9109,0.5533,0.0000,0.2182,0.2616,0.1818,0.3024,Toledo
8,Productivity,0.0000,0.0000,0.8820,2.5000,0.0000,0.4642,0.1593,0.6296,0.1959,Toledo
9,Presence of Business and Professional Organizations,0.0000,0.0000,0.0255,0.0014,0.0000,0.0030,0.0088,0.0000,0.0,Toledo
10,Compliance to National Directives,3.3333,3.3333,3.2680,1.8056,2.4306,2.2917,2.2656,2.2059,1.5714,Toledo
11,Presence of Investment Promotion Unit,3.3333,0.0000,3.3333,0.0000,2.5000,2.5000,0.0000,0.0000,0.6667,Toledo
12,Compliance to ARTA Citizens Charter,-,1.3493,1.0743,0.9170,2.0403,1.5696,1.9906,1.5840,0.0,Toledo
13,Capacity to Generate Local Resource,0.0000,0.0000,0.0000,0.0000,1.6540,0.3665,0.5083,1.6033,0.6627,Toledo
14,Capacity of Health Services,0.0000,0.0000,0.1212,0.0243,0.0076,0.0285,0.0711,0.0508,0.0717,Toledo
15,Capacity of School Services,0.5330,0.0000,0.2278,0.2138,0.2547,0.2678,0.3667,0.1352,0.211,Toledo
16,Recognition of Performance,0.0000,0.0000,0.3307,0.2138,0.0000,0.4008,0.0251,0.0450,0.1341,Toledo
17,Getting Business Permits,-,-,2.8898,1.1806,2.0233,1.5972,1.3194,2.0807,2.0,Toledo
18,Peace and Order,0.1722,0.0809,0.2265,0.1290,0.0428,0.0467,0.0932,0.0194,0.0,Toledo
19,Social Protection,-,-,0.0109,0.3241,0.5919,0.6493,0.3134,0.3912,0.666,Toledo
20,Road Network,0.0000,0.0004,0.1366,0.0026,0.1444,0.1046,0.0315,0.5705,0.0,Toledo
21,Distance to Ports,2.9685,3.0606,3.0107,2.1783,2.1178,1.1728,1.4634,0.7421,1.7815,Toledo
22,Availability of Basic Utilities,3.3333,2.8763,3.0556,1.9857,2.1053,2.0999,2.0535,2.0382,1.0325,Toledo
23,Transportation Vehicles,0.0000,0.1095,0.1506,0.1465,0.0761,0.0318,0.0301,0.0462,0.0446,Toledo
24,Education,0.2343,0.8067,0.5497,0.3853,0.3665,0.2890,0.1942,0.1717,0.2859,Toledo
25,Health,0.0304,0.1119,0.1442,0.2549,0.0001,0.1426,0.1835,0.0933,0.2303,Toledo
26,LGU Investment,0.6728,0.9836,1.5603,0.7985,0.0000,0.2966,0.5745,0.2211,0.0014,Toledo
27,Accommodation Capacity,0.0621,1.6750,0.7220,0.4614,0.0000,0.0708,0.1837,0.0092,0.164,Toledo
28,Information Technology Capacity,0.0000,0.7022,0.9891,0.2485,0.0000,0.6082,0.8521,1.0417,0.1805,Toledo
29,Financial Technology Capacity,0.0000,0.3323,0.3103,0.2495,0.0000,0.1071,0.1936,0.1422,0.0851,Toledo
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4990,2.4091,2.4200,1.8571,Toledo
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.3214,2.0833,2.2143,2.0,Toledo
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,1.8750,2.5000,1.2500,1.0291,Toledo
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.2500,1.0047,Toledo
34,Budget for DRRMP,-,-,-,0.0856,0.0000,0.5334,0.6686,0.0000,0.1299,Toledo
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Toledo
36,Emergency Infrastructure,-,-,-,0.8697,0.4309,0.4117,0.6065,0.3813,0.4495,Toledo
37,Utilities,-,-,-,1.0176,1.3824,1.8768,1.8597,0.7500,1.4971,Toledo
38,Employed Population,-,-,-,0.0959,0.0002,0.0000,0.0214,0.0000,0.0009,Toledo
39,Sanitary System,-,-,-,0.5943,1.5002,1.9482,1.9828,1.8961,1.5086,Toledo
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1261,Toledo
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Toledo
42,STEM graduates,-,-,-,-,-,-,-,-,0.0063,Toledo
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0075,Toledo
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Toledo
45,Internet Capability,-,-,-,-,-,-,-,-,0.0347,Toledo
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0016,Toledo
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Toledo
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Toledo
49,New Technology,-,-,-,-,-,-,-,-,0.0,Toledo
