,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.7504,0.6309,0.5178,0.4971,0.3386,0.2075,0.1481,0.1582,1.1633,Santo Tomas (BS)
1,Local Economy Growth,0.5237,0.2925,0.0737,1.2008,0.0087,0.0027,0.3298,0.0578,0.3589,Santo Tomas (BS)
2,Active Establishments in the Locality,-,-,-,0.0000,0.8569,0.4460,0.7498,0.5321,0.501,Santo Tomas (BS)
3,Safety Compliant Business,-,-,-,0.4675,1.6537,0.8368,0.5699,0.4912,0.3946,Santo Tomas (BS)
4,Employment Generation,0.4619,0.9004,0.7582,2.1819,2.0469,0.7114,0.6580,0.5424,0.0975,Santo Tomas (BS)
5,Cost of Living,2.8257,2.7132,3.2500,1.9595,1.2963,1.3095,0.8190,1.4286,1.2564,Santo Tomas (BS)
6,Cost of Doing Business,2.8258,3.6477,2.9228,1.9442,1.9899,1.9017,2.1031,1.6419,1.1969,Santo Tomas (BS)
7,Financial Deepening,0.8845,1.2201,1.0643,0.8081,0.1215,0.6360,0.5371,0.3524,0.3286,Santo Tomas (BS)
8,Productivity,0.3016,0.0108,0.0000,0.0087,0.0017,0.0133,0.4748,0.5780,0.1635,Santo Tomas (BS)
9,Presence of Business and Professional Organizations,0.0344,0.1102,0.0309,0.0430,0.0000,0.0184,0.0000,0.0000,0.0,Santo Tomas (BS)
10,Compliance to National Directives,2.0833,3.3333,1.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Santo Tomas (BS)
11,Presence of Investment Promotion Unit,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,2.5000,2.5000,1.8413,Santo Tomas (BS)
12,Compliance to ARTA Citizens Charter,-,2.8094,1.8631,2.0694,0.0000,2.3970,2.4586,1.1885,2.0,Santo Tomas (BS)
13,Capacity to Generate Local Resource,0.2356,0.2517,1.7883,1.3876,0.0000,0.9365,1.0627,0.3166,0.424,Santo Tomas (BS)
14,Capacity of Health Services,0.0375,0.1868,0.3897,0.3095,0.0000,0.4062,0.3208,0.1176,0.0206,Santo Tomas (BS)
15,Capacity of School Services,0.0000,0.5080,0.4348,0.1493,0.0000,0.6523,0.3696,0.0836,0.2402,Santo Tomas (BS)
16,Recognition of Performance,0.0000,0.0000,0.0505,0.1493,0.0000,0.1614,0.0046,0.0379,0.0,Santo Tomas (BS)
17,Getting Business Permits,-,-,0.0000,1.3724,0.0000,1.6455,2.4704,2.0416,2.0,Santo Tomas (BS)
18,Peace and Order,0.4680,0.0581,0.0570,0.3337,0.0000,0.1137,0.1125,0.0582,0.12,Santo Tomas (BS)
19,Social Protection,-,-,0.7304,0.5575,0.0000,1.1761,1.4717,0.0004,0.8326,Santo Tomas (BS)
20,Road Network,0.0238,0.0058,0.0060,0.0043,0.0000,0.0197,0.0005,0.0341,0.0001,Santo Tomas (BS)
21,Distance to Ports,3.0294,3.0432,2.9440,2.2282,0.0000,2.3450,2.3897,2.0326,1.7397,Santo Tomas (BS)
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.4561,2.4500,2.4373,1.559,Santo Tomas (BS)
23,Transportation Vehicles,0.0698,0.1587,0.2712,0.1674,0.0000,0.0310,0.0288,0.0363,0.0517,Santo Tomas (BS)
24,Education,0.0000,0.9434,0.2132,0.2019,0.0000,0.1201,0.1165,0.0861,0.1015,Santo Tomas (BS)
25,Health,0.4023,0.2315,0.5945,0.3985,0.0000,0.2032,0.2117,0.1023,0.0737,Santo Tomas (BS)
26,LGU Investment,0.2546,0.2627,0.2450,0.9742,0.0000,0.9486,0.4787,0.0273,0.0013,Santo Tomas (BS)
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0216,0.0000,0.0144,0.0139,0.0341,0.0296,Santo Tomas (BS)
28,Information Technology Capacity,0.2372,0.4123,0.4783,0.4262,0.0000,0.3877,0.4563,1.2500,0.3058,Santo Tomas (BS)
29,Financial Technology Capacity,0.5474,1.1085,1.1322,1.0077,0.0000,0.4219,0.3696,0.1435,0.0714,Santo Tomas (BS)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.3590,2.3590,2.2600,1.6667,Santo Tomas (BS)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.3148,2.3611,2.4286,1.8333,Santo Tomas (BS)
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,2.2500,2.5000,1.2568,1.0194,Santo Tomas (BS)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2522,1.0,Santo Tomas (BS)
34,Budget for DRRMP,-,-,-,0.0016,0.0000,0.7099,0.5479,0.1311,0.0686,Santo Tomas (BS)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Santo Tomas (BS)
36,Emergency Infrastructure,-,-,-,0.9408,0.0000,0.6073,0.6225,0.5472,0.4584,Santo Tomas (BS)
37,Utilities,-,-,-,0.9788,0.0000,1.8777,1.8777,1.2516,1.5003,Santo Tomas (BS)
38,Employed Population,-,-,-,0.6557,0.0000,0.1052,0.1012,0.0060,0.0119,Santo Tomas (BS)
39,Sanitary System,-,-,-,1.0069,0.0000,1.4811,1.0043,1.2558,1.0008,Santo Tomas (BS)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.036,Santo Tomas (BS)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Santo Tomas (BS)
42,STEM graduates,-,-,-,-,-,-,-,-,0.032,Santo Tomas (BS)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.1755,Santo Tomas (BS)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Santo Tomas (BS)
45,Internet Capability,-,-,-,-,-,-,-,-,1.0589,Santo Tomas (BS)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Santo Tomas (BS)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Santo Tomas (BS)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Santo Tomas (BS)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Santo Tomas (BS)
