,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0245,0.0251,0.0000,0.0001,0.0004,0.0025,0.0041,0.0051,Nagbukel
1,Local Economy Growth,-,0.0023,0.0718,0.0416,0.0022,0.0089,0.0340,0.0167,0.0,Nagbukel
2,Active Establishments in the Locality,-,-,-,0.0212,0.0012,0.0301,0.1381,0.3455,0.25,Nagbukel
3,Safety Compliant Business,-,-,-,0.0255,0.0419,0.0039,0.1563,0.1420,0.0972,Nagbukel
4,Employment Generation,-,0.0000,0.0008,0.0122,0.0139,0.0267,0.2225,0.1757,0.2117,Nagbukel
5,Cost of Living,-,3.0449,3.1667,1.8534,1.5741,2.2500,1.2705,1.6250,1.1053,Nagbukel
6,Cost of Doing Business,-,2.4669,2.9437,1.9071,2.1802,2.1995,2.3377,2.4192,1.693,Nagbukel
7,Financial Deepening,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,0.1426,Nagbukel
8,Productivity,-,0.0000,0.0000,0.0001,0.0003,0.0120,0.0843,0.0396,0.1178,Nagbukel
9,Presence of Business and Professional Organizations,-,0.0000,0.1042,0.0000,0.0000,0.0000,0.0000,0.0221,0.1161,Nagbukel
10,Compliance to National Directives,-,0.0000,3.2323,2.2697,0.0000,2.4963,2.5000,2.3810,1.8636,Nagbukel
11,Presence of Investment Promotion Unit,-,0.0000,3.3333,1.2500,0.0000,2.5000,2.5000,2.5000,1.9997,Nagbukel
12,Compliance to ARTA Citizens Charter,-,0.0000,2.0757,2.3266,0.0000,2.3611,2.4357,2.2989,2.0,Nagbukel
13,Capacity to Generate Local Resource,-,0.5606,1.7173,0.6279,0.0000,0.0047,0.5346,0.0304,0.0035,Nagbukel
14,Capacity of Health Services,-,0.0000,0.0228,0.0291,0.0000,0.0129,0.0511,0.0276,0.0003,Nagbukel
15,Capacity of School Services,-,0.1959,0.2613,0.0928,0.0000,0.0660,0.0411,0.0141,0.02,Nagbukel
16,Recognition of Performance,-,0.0000,0.3258,0.0928,0.0000,0.2083,0.0000,0.1111,0.0973,Nagbukel
17,Getting Business Permits,-,-,0.0000,1.4959,0.0000,1.6057,1.6372,1.8490,1.0,Nagbukel
18,Peace and Order,-,0.9495,1.2637,0.9123,0.0000,0.1613,0.4605,0.2500,0.0002,Nagbukel
19,Social Protection,-,-,0.0115,0.2479,0.0000,0.3122,0.0459,0.4149,0.1672,Nagbukel
20,Road Network,-,0.0000,0.0019,0.0018,0.0000,0.0220,0.0021,0.0151,0.0,Nagbukel
21,Distance to Ports,-,2.7794,3.0236,2.3594,0.0000,2.2561,2.1904,1.9942,1.4385,Nagbukel
22,Availability of Basic Utilities,-,1.6667,3.3333,1.2500,0.0000,1.8625,1.8811,1.8811,0.4453,Nagbukel
23,Transportation Vehicles,-,0.0007,0.0252,0.0185,0.0000,0.0011,0.0013,0.0266,0.0297,Nagbukel
24,Education,-,0.0160,0.0393,0.0380,0.0000,0.0034,0.0156,0.0323,0.0812,Nagbukel
25,Health,-,0.0000,0.1216,0.0343,0.0000,0.0409,0.0298,0.1236,0.0987,Nagbukel
26,LGU Investment,-,0.0000,1.7977,0.0000,0.0000,0.0326,0.1098,0.1775,0.0014,Nagbukel
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Nagbukel
28,Information Technology Capacity,-,0.0000,0.0000,0.0694,0.0000,0.2500,0.6250,1.0714,0.75,Nagbukel
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0543,0.0962,0.0568,0.0476,Nagbukel
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.5000,2.4808,1.9722,Nagbukel
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4762,1.9998,Nagbukel
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2851,1.1223,Nagbukel
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2973,1.0606,Nagbukel
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.0574,0.1287,0.0040,0.0017,Nagbukel
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Nagbukel
36,Emergency Infrastructure,-,-,-,0.8376,0.0000,0.4506,0.6683,0.3895,0.3773,Nagbukel
37,Utilities,-,-,-,0.9753,0.0000,1.8827,1.9014,1.3013,1.5015,Nagbukel
38,Employed Population,-,-,-,0.0293,0.0000,0.0183,0.5516,0.7679,0.6143,Nagbukel
39,Sanitary System,-,-,-,1.0111,0.0000,1.0076,1.9863,1.8768,1.5,Nagbukel
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Nagbukel
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Nagbukel
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Nagbukel
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Nagbukel
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Nagbukel
45,Internet Capability,-,-,-,-,-,-,-,-,1.12,Nagbukel
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0444,Nagbukel
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Nagbukel
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Nagbukel
49,New Technology,-,-,-,-,-,-,-,-,0.0,Nagbukel
