,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.4386,1.0840,0.6084,0.3756,0.2319,0.2158,0.0985,0.2305,0.1565,Muntinlupa
1,Local Economy Growth,1.1805,1.2794,0.8043,0.3511,0.5247,0.6471,0.8908,0.4774,0.1753,Muntinlupa
2,Active Establishments in the Locality,-,-,-,0.2130,0.3882,0.3520,0.5656,0.4133,0.3803,Muntinlupa
3,Safety Compliant Business,-,-,-,0.3828,0.2463,0.2851,0.3968,0.1071,0.1188,Muntinlupa
4,Employment Generation,1.3178,1.1960,1.1395,0.6490,0.0448,0.5014,0.3171,0.3047,0.2702,Muntinlupa
5,Cost of Living,4.0385,3.9773,3.0952,2.2222,0.3333,0.9868,1.1719,1.2255,2.0,Muntinlupa
6,Cost of Doing Business,3.1092,3.1201,2.7154,1.6094,1.6494,1.6925,1.5787,1.3279,1.5401,Muntinlupa
7,Financial Deepening,1.0993,1.1694,0.7167,0.4394,0.4443,0.5091,0.6015,0.6194,0.5232,Muntinlupa
8,Productivity,0.1615,0.1051,0.7771,0.2266,0.4669,0.4334,0.2899,0.3790,0.2248,Muntinlupa
9,Presence of Business and Professional Organizations,1.0115,0.3025,0.0860,0.3046,0.3882,0.3192,0.3887,0.4389,0.3957,Muntinlupa
10,Compliance to National Directives,3.0000,3.3333,2.6984,2.5000,2.5000,2.3077,2.3077,1.9643,1.0,Muntinlupa
11,Presence of Investment Promotion Unit,0.8333,3.3333,3.3333,2.5000,2.5000,2.5000,2.5000,2.5000,1.689,Muntinlupa
12,Compliance to ARTA Citizens Charter,-,2.7385,1.5249,1.7770,1.9343,1.9625,2.2544,1.8192,1.0,Muntinlupa
13,Capacity to Generate Local Resource,0.8044,1.1307,1.3106,1.1497,0.8444,0.5004,0.6023,0.5111,0.3893,Muntinlupa
14,Capacity of Health Services,0.9259,1.5344,0.7658,0.3671,0.8893,0.3706,0.5635,0.4592,0.6599,Muntinlupa
