,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0,Luna (LU)
36,Emergency Infrastructure,-,-,-,0.0231,0.0000,0.4581,0.4709,0.3291,0.473,Luna (LU)
37,Utilities,-,-,-,0.0039,0.0000,1.8744,1.8752,1.2634,1.4978,Luna (LU)
38,Employed Population,-,-,-,0.0374,0.0000,0.0000,0.5181,0.4798,0.1261,Luna (LU)
39,Sanitary System,-,-,-,1.5000,0.0000,2.1109,1.9985,1.8752,1.5001,Luna (LU)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Luna (LU)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Luna (LU)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Luna (LU)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0102,Luna (LU)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Luna (LU)
45,Internet Capability,-,-,-,-,-,-,-,-,1.1087,Luna (LU)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Luna (LU)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Luna (LU)
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Luna (LU)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Luna (LU)
