,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Sapang Dalaga
36,Emergency Infrastructure,-,-,-,0.8524,0.0000,0.4864,0.5771,0.1417,0.55,Sapang Dalaga
37,Utilities,-,-,-,1.0375,0.0000,1.8762,1.8799,1.3152,1.5067,Sapang Dalaga
38,Employed Population,-,-,-,0.0657,0.0000,0.1292,0.3144,0.0881,0.2518,Sapang Dalaga
39,Sanitary System,-,-,-,1.0333,0.0000,2.0152,1.9963,1.8768,1.5002,Sapang Dalaga
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0013,Sapang Dalaga
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Sapang Dalaga
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Sapang Dalaga
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Sapang Dalaga
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Sapang Dalaga
45,Internet Capability,-,-,-,-,-,-,-,-,1.06,Sapang Dalaga
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Sapang Dalaga
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Sapang Dalaga
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Sapang Dalaga
49,New Technology,-,-,-,-,-,-,-,-,0.0,Sapang Dalaga
