,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.2518,0.1811,0.1353,0.2096,0.0567,0.0076,0.0168,0.0665,0.0281,Balayan
1,Local Economy Growth,0.3113,0.3441,0.0519,0.0594,0.0095,0.0005,0.3306,0.0027,0.0,Balayan
2,Active Establishments in the Locality,-,-,-,0.0931,0.3241,0.1806,0.2311,0.2134,0.213,Balayan
3,Safety Compliant Business,-,-,-,0.1976,0.1665,0.2118,0.1842,0.4376,0.0,Balayan
4,Employment Generation,0.7568,0.1378,0.2954,0.1595,0.0616,0.2288,0.1731,0.1671,0.1337,Balayan
5,Cost of Living,2.8257,2.7132,3.2500,1.9595,1.2963,1.3095,0.8190,1.4688,1.75,Balayan
6,Cost of Doing Business,2.6269,3.2379,3.4290,2.0221,1.8727,2.0399,2.1509,1.9397,1.8038,Balayan
7,Financial Deepening,1.2337,1.8416,1.6984,1.0732,0.1583,0.5569,0.4601,0.5556,0.5996,Balayan
8,Productivity,0.0267,0.0099,0.0017,0.0167,0.0229,0.0029,0.1490,0.2035,0.1178,Balayan
9,Presence of Business and Professional Organizations,0.0753,0.4167,0.0062,0.0043,0.0017,0.0021,0.0009,0.0544,0.0061,Balayan
10,Compliance to National Directives,3.0000,3.3333,2.4152,2.3718,0.0000,2.3000,2.3485,2.4405,1.9643,Balayan
11,Presence of Investment Promotion Unit,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8750,0.6667,Balayan
12,Compliance to ARTA Citizens Charter,-,2.5561,1.7307,1.6554,0.0000,1.9117,2.1959,1.9082,0.0,Balayan
13,Capacity to Generate Local Resource,0.1135,0.1207,1.2736,1.3813,0.0000,0.3609,0.2967,0.0437,0.0138,Balayan
14,Capacity of Health Services,0.0509,0.1412,0.3573,0.3404,0.0000,0.3518,0.3427,0.3639,0.0058,Balayan
15,Capacity of School Services,0.0000,0.5093,0.2285,0.1933,0.0000,0.5692,0.2815,0.1386,0.0059,Balayan
16,Recognition of Performance,0.0000,0.2381,0.0000,0.1933,0.0000,0.3220,0.0353,0.1811,0.1919,Balayan
17,Getting Business Permits,-,-,0.0000,2.0073,0.0000,1.5408,1.4904,2.4501,2.0,Balayan
18,Peace and Order,0.3740,0.0477,0.0358,0.2700,0.0000,0.0347,0.0371,0.0567,0.0,Balayan
19,Social Protection,-,-,0.4102,0.2848,0.0000,0.5610,0.7640,0.6221,0.0016,Balayan
20,Road Network,0.0000,0.0024,0.0020,0.0022,0.0000,0.0155,0.0012,0.0245,0.001,Balayan
21,Distance to Ports,2.9693,3.1401,2.7906,2.1161,0.0000,2.2388,2.4980,2.3755,1.9011,Balayan
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.1586,2.1800,2.2081,0.0937,Balayan
23,Transportation Vehicles,0.2119,1.1011,1.8347,0.3055,0.0000,0.0387,0.0351,0.0378,0.0479,Balayan
24,Education,0.0000,0.5924,0.0960,0.1254,0.0000,0.0834,0.1516,0.0344,0.1246,Balayan
25,Health,0.7334,1.4393,0.7410,0.5383,0.0000,0.2743,0.3023,0.3071,0.2865,Balayan
26,LGU Investment,1.1343,0.7328,0.3617,0.4063,0.0000,0.4201,0.3303,0.0166,0.0004,Balayan
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0027,Balayan
28,Information Technology Capacity,0.2802,0.5430,0.7633,0.2346,0.0000,0.1212,0.3902,0.1818,0.2819,Balayan
29,Financial Technology Capacity,0.2055,0.4074,0.3819,0.3009,0.0000,0.4841,0.4087,0.4087,0.1983,Balayan
30,Land Use Plan,-,-,-,2.5000,0.0000,2.2179,2.2179,2.4773,1.9697,Balayan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4474,1.9993,Balayan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2667,1.008,Balayan
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2573,1.005,Balayan
34,Budget for DRRMP,-,-,-,0.0021,0.0000,0.3133,0.2739,0.0215,0.0,Balayan
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0,Balayan
36,Emergency Infrastructure,-,-,-,0.8681,0.0000,0.5400,0.5586,0.2898,0.3865,Balayan
37,Utilities,-,-,-,1.0193,0.0000,1.8805,1.8800,1.2825,1.5103,Balayan
38,Employed Population,-,-,-,0.2974,0.0000,0.0016,0.0037,0.0097,0.007,Balayan
39,Sanitary System,-,-,-,1.5796,0.0000,1.0192,1.0042,1.8755,1.5002,Balayan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1176,Balayan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Balayan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0167,Balayan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0097,Balayan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Balayan
45,Internet Capability,-,-,-,-,-,-,-,-,0.1524,Balayan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.005,Balayan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Balayan
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Balayan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Balayan
