,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0163,0.1173,0.1115,0.0076,0.0128,0.0128,0.0217,0.0217,0.0248,Ligao
1,Local Economy Growth,1.6048,0.2908,0.1812,0.0389,0.0896,0.0641,0.7558,0.0353,0.0209,Ligao
2,Active Establishments in the Locality,-,-,-,0.1711,0.1967,0.1304,0.0955,0.0924,0.1703,Ligao
3,Safety Compliant Business,-,-,-,0.1228,0.1090,0.1098,0.1477,0.1096,0.0981,Ligao
4,Employment Generation,0.0288,0.0942,0.2781,0.0685,0.0349,0.0864,0.1136,0.1211,0.0247,Ligao
5,Cost of Living,3.2692,2.9438,3.5000,1.6810,0.7143,0.2778,1.9366,0.2273,1.2564,Ligao
6,Cost of Doing Business,3.3040,3.6247,3.6403,2.1459,2.0660,2.0234,2.1144,2.1670,1.5915,Ligao
7,Financial Deepening,0.0512,0.1669,0.3157,0.1733,0.1949,0.1515,0.1650,0.2549,0.2321,Ligao
8,Productivity,0.1247,0.4320,0.2058,0.0075,0.0699,0.0588,0.0968,0.1037,0.0216,Ligao
9,Presence of Business and Professional Organizations,0.0151,0.1499,0.2421,0.0163,0.0135,0.0114,0.0193,0.0511,0.0275,Ligao
10,Compliance to National Directives,2.5000,3.3333,2.9412,2.0139,1.9444,2.2917,2.5000,2.5000,1.9286,Ligao
11,Presence of Investment Promotion Unit,0.8333,3.3333,3.3333,2.5000,2.5000,2.5000,2.5000,2.5000,1.9683,Ligao
12,Compliance to ARTA Citizens Charter,-,2.6212,1.6961,2.1535,2.2924,2.2075,2.2799,2.1415,2.0,Ligao
13,Capacity to Generate Local Resource,1.1223,1.3564,0.8842,0.1782,0.7392,0.1403,0.0583,0.0227,0.0295,Ligao
14,Capacity of Health Services,0.0708,0.1115,0.1173,0.1358,0.2538,0.1245,0.1118,0.1289,0.1313,Ligao
15,Capacity of School Services,0.6492,0.5467,0.2981,0.2808,0.3179,0.1108,0.2630,0.4886,0.2421,Ligao
16,Recognition of Performance,0.4048,0.6822,1.6997,0.2808,0.5612,0.2075,0.2597,0.1540,0.1145,Ligao
17,Getting Business Permits,-,-,1.7399,2.2106,1.9841,2.1451,2.3177,1.7649,2.0,Ligao
18,Peace and Order,0.7978,0.5511,0.9565,0.4279,0.1387,0.0917,0.1398,0.1039,0.0002,Ligao
19,Social Protection,-,-,0.0562,0.2119,1.1199,0.1849,0.4129,0.4038,0.8735,Ligao
20,Road Network,0.0000,0.0014,0.3853,0.0074,0.2902,0.1402,0.0952,0.0834,0.0049,Ligao
21,Distance to Ports,1.8387,3.0180,3.1021,2.2711,2.2575,2.2349,2.2553,2.2634,1.8743,Ligao
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,2.5000,2.3735,2.3977,2.4918,1.5603,Ligao
23,Transportation Vehicles,0.0521,0.1612,0.0906,0.0458,0.0388,0.0444,0.0400,0.0943,0.0532,Ligao
24,Education,0.2267,0.6588,0.4376,0.3421,0.3671,0.2934,0.2389,0.4332,0.199,Ligao
25,Health,0.1275,0.2623,0.1323,0.1875,0.2906,0.1761,0.1781,0.1745,0.1053,Ligao
26,LGU Investment,0.5525,0.9898,0.8826,0.7647,0.6899,0.3914,0.3518,0.1211,0.0035,Ligao
27,Accommodation Capacity,0.0292,0.1696,0.2399,0.1991,0.1826,0.0334,0.0150,0.1396,0.188,Ligao
28,Information Technology Capacity,1.3270,1.6898,1.5909,0.3735,0.5295,0.1999,0.4383,0.8333,0.2105,Ligao
29,Financial Technology Capacity,0.0180,0.0958,0.1198,0.0778,0.0680,0.0672,0.2894,0.2536,0.1023,Ligao
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4998,2.5000,2.4800,1.9762,Ligao
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.4405,2.5000,2.5000,1.9444,Ligao
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,1.2500,2.5000,1.3446,1.2864,Ligao
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.2946,1.0071,Ligao
34,Budget for DRRMP,-,-,-,0.0479,0.2197,0.5314,0.2354,0.1476,0.0846,Ligao
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Ligao
36,Emergency Infrastructure,-,-,-,0.9461,0.9032,0.4336,0.8189,0.4339,0.6261,Ligao
37,Utilities,-,-,-,1.4688,2.1474,1.9589,1.9835,2.3201,1.8338,Ligao
38,Employed Population,-,-,-,0.1582,0.0271,0.0045,0.0004,0.0155,0.0401,Ligao
39,Sanitary System,-,-,-,1.0992,1.0092,1.0077,1.9691,1.8976,1.5312,Ligao
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1303,Ligao
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0074,Ligao
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Ligao
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.012,Ligao
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Ligao
45,Internet Capability,-,-,-,-,-,-,-,-,1.0405,Ligao
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.3746,Ligao
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Ligao
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Ligao
49,New Technology,-,-,-,-,-,-,-,-,0.0026,Ligao
