,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,0.0017,0.0015,0.0054,0.0548,Batuan (MS)
1,Local Economy Growth,-,-,-,-,-,0.0000,0.0308,0.0409,0.0000,Batuan (MS)
2,Active Establishments in the Locality,-,-,-,-,-,0.0499,0.1713,0.0849,-,Batuan (MS)
3,Safety Compliant Business,-,-,-,-,-,0.0086,0.0000,0.3918,0.2651,Batuan (MS)
4,Employment Generation,-,-,-,-,-,0.0000,0.0470,0.0676,0.0629,Batuan (MS)
5,Cost of Living,-,-,-,-,-,1.0000,1.4344,1.4375,0.0000,Batuan (MS)
6,Cost of Doing Business,-,-,-,-,-,0.2643,1.8814,1.9231,0.1053,Batuan (MS)
7,Financial Deepening,-,-,-,-,-,0.1001,0.4355,0.1953,0.0537,Batuan (MS)
8,Productivity,-,-,-,-,-,0.0011,0.0237,0.0278,0.0403,Batuan (MS)
9,Presence of Business and Professional Organizations,-,-,-,-,-,0.0000,0.0000,0.0000,0.3509,Batuan (MS)
10,Compliance to National Directives,-,-,-,-,-,0.0000,0.0000,2.4405,1.9545,Batuan (MS)
11,Presence of Investment Promotion Unit,-,-,-,-,-,0.0000,0.0000,0.0000,0.0000,Batuan (MS)
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,0.0000,2.4582,2.0419,2.0000,Batuan (MS)
13,Capacity to Generate Local Resource,-,-,-,-,-,0.0000,0.2070,0.0039,0.0053,Batuan (MS)
14,Capacity of Health Services,-,-,-,-,-,0.0090,0.0518,0.0360,0.0002,Batuan (MS)
15,Capacity of School Services,-,-,-,-,-,0.1753,0.1166,0.2052,0.0200,Batuan (MS)
16,Recognition of Performance,-,-,-,-,-,0.0694,0.0417,0.0000,0.0000,Batuan (MS)
17,Getting Business Permits,-,-,-,-,-,0.4167,1.2986,1.8655,1.0000,Batuan (MS)
18,Peace and Order,-,-,-,-,-,0.2419,0.5921,0.3333,0.0001,Batuan (MS)
19,Social Protection,-,-,-,-,-,0.3296,0.0000,0.0000,0.0513,Batuan (MS)
20,Road Network,-,-,-,-,-,0.0296,0.0027,0.0214,0.0000,Batuan (MS)
21,Distance to Ports,-,-,-,-,-,0.8260,0.8260,0.0000,0.6534,Batuan (MS)
22,Availability of Basic Utilities,-,-,-,-,-,2.3125,2.3125,1.2594,0.2521,Batuan (MS)
23,Transportation Vehicles,-,-,-,-,-,0.0046,0.0091,0.0111,0.0616,Batuan (MS)
24,Education,-,-,-,-,-,0.0322,0.0914,0.1773,0.0852,Batuan (MS)
25,Health,-,-,-,-,-,0.0226,0.0187,0.0487,0.0361,Batuan (MS)
26,LGU Investment,-,-,-,-,-,0.0069,0.1610,0.2521,0.0016,Batuan (MS)
27,Accommodation Capacity,-,-,-,-,-,0.0176,0.1274,0.0377,0.1302,Batuan (MS)
28,Information Technology Capacity,-,-,-,-,-,0.0000,0.0000,0.3571,0.2500,Batuan (MS)
29,Financial Technology Capacity,-,-,-,-,-,0.0000,0.0000,0.0568,0.0952,Batuan (MS)
30,Land Use Plan,-,-,-,-,-,2.4872,2.5000,2.4615,1.9583,Batuan (MS)
31,Disaster Risk Reduction Plan,-,-,-,-,-,2.0833,2.5000,2.4048,1.9988,Batuan (MS)
32,Annual Disaster Drill,-,-,-,-,-,1.2500,1.2500,1.2675,1.0213,Batuan (MS)
33,Early Warning System,-,-,-,-,-,2.5000,2.5000,1.2595,1.0076,Batuan (MS)
34,Budget for DRRMP,-,-,-,-,-,0.0503,0.2038,0.0038,0.0017,Batuan (MS)
35,Local Risk Assessments,-,-,-,-,-,2.5000,2.5000,2.5000,2.0000,Batuan (MS)
36,Emergency Infrastructure,-,-,-,-,-,0.4381,0.4844,0.2323,0.3565,Batuan (MS)
37,Utilities,-,-,-,-,-,1.2455,1.1937,1.2498,1.4877,Batuan (MS)
38,Employed Population,-,-,-,-,-,0.0000,0.0000,0.0277,0.0242,Batuan (MS)
39,Sanitary System,-,-,-,-,-,0.0000,0.5000,1.2509,1.0000,Batuan (MS)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0120,Batuan (MS)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0000,Batuan (MS)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0000,Batuan (MS)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0000,Batuan (MS)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0000,Batuan (MS)
45,Internet Capability,-,-,-,-,-,-,-,-,1.0400,Batuan (MS)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0000,Batuan (MS)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0000,Batuan (MS)
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Batuan (MS)
49,New Technology,-,-,-,-,-,-,-,-,0.0000,Batuan (MS)
