,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0000,0.0863,0.0010,0.0026,0.0036,0.0063,0.0045,0.0,Calbiga
1,Local Economy Growth,-,0.0000,0.0000,0.0086,0.0012,0.0015,1.0270,0.0017,0.0,Calbiga
2,Active Establishments in the Locality,-,-,-,0.2193,0.0024,0.1615,0.2130,0.2725,0.1283,Calbiga
3,Safety Compliant Business,-,-,-,0.1867,0.0938,0.2746,0.2767,0.1709,0.006,Calbiga
4,Employment Generation,-,0.0000,0.0205,0.0707,0.0377,0.0829,0.0827,0.0698,0.1439,Calbiga
5,Cost of Living,-,0.0000,2.8333,2.5000,1.0185,1.0000,1.9792,0.8438,1.9993,Calbiga
6,Cost of Doing Business,-,1.0664,2.9308,2.3289,1.6151,1.9453,1.9774,2.3418,1.9005,Calbiga
7,Financial Deepening,-,0.0000,0.9259,0.1720,0.0294,0.1640,0.1445,0.1701,0.0708,Calbiga
8,Productivity,-,0.0000,0.0000,0.0010,0.0034,0.0455,0.0414,0.0584,0.0784,Calbiga
9,Presence of Business and Professional Organizations,-,0.0000,0.0521,0.0020,0.0087,0.0047,0.0078,0.0000,0.0032,Calbiga
10,Compliance to National Directives,-,2.9167,2.0875,2.3684,0.0000,2.4988,2.3929,2.3214,1.7692,Calbiga
11,Presence of Investment Promotion Unit,-,2.5000,0.0000,0.0000,0.0000,2.5000,2.5000,1.8750,1.9994,Calbiga
12,Compliance to ARTA Citizens Charter,-,0.0000,1.9016,2.3816,0.0000,2.2907,2.4736,1.9834,2.0,Calbiga
13,Capacity to Generate Local Resource,-,0.0000,0.7129,0.2793,0.0000,0.0353,0.0301,0.0277,0.0237,Calbiga
14,Capacity of Health Services,-,0.0000,0.1424,0.1250,0.0000,0.0233,0.0489,0.0490,0.0301,Calbiga
15,Capacity of School Services,-,0.1501,0.2182,0.5498,0.0000,0.3749,0.0474,0.1305,0.0091,Calbiga
16,Recognition of Performance,-,0.0000,1.3659,0.5498,0.0000,0.1042,0.0027,0.0000,0.0,Calbiga
17,Getting Business Permits,-,-,1.1111,1.4661,0.0000,1.6107,1.6626,1.8634,2.0,Calbiga
18,Peace and Order,-,0.0000,0.1443,0.1964,0.0000,0.1959,0.2679,0.0616,0.0002,Calbiga
19,Social Protection,-,-,0.0627,0.4342,0.0000,0.6262,0.4359,0.1961,1.1451,Calbiga
20,Road Network,-,0.0051,0.0001,0.0001,0.0000,0.1600,0.0003,0.1386,0.0002,Calbiga
21,Distance to Ports,-,0.0000,3.0288,2.3738,0.0000,2.2611,2.2443,1.4938,1.3279,Calbiga
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.3294,1.9688,2.4000,0.3843,Calbiga
23,Transportation Vehicles,-,0.0803,0.0843,0.0795,0.0000,0.0094,0.0111,0.0099,0.0007,Calbiga
24,Education,-,0.0000,0.0861,0.1122,0.0000,0.0148,0.0364,0.1189,0.0509,Calbiga
25,Health,-,0.0000,0.1186,0.1213,0.0000,0.0223,0.0134,0.0263,0.0221,Calbiga
26,LGU Investment,-,0.0000,0.5738,0.1691,0.0000,0.0758,0.0578,0.0348,0.0002,Calbiga
27,Accommodation Capacity,-,0.0000,0.0000,0.0082,0.0000,0.0000,0.0000,0.0000,0.0141,Calbiga
28,Information Technology Capacity,-,0.9274,1.0582,0.3770,0.0000,0.2930,0.4306,0.0543,0.1739,Calbiga
29,Financial Technology Capacity,-,0.0000,0.6667,0.5000,0.0000,0.3125,0.2500,0.2778,0.0909,Calbiga
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4872,2.4714,1.9459,Calbiga
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4537,2.5000,1.9998,Calbiga
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.2500,2.5000,1.2582,1.0005,Calbiga
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2525,1.002,Calbiga
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1355,0.0420,0.0126,0.0,Calbiga
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Calbiga
36,Emergency Infrastructure,-,-,-,1.1190,0.0000,0.5824,0.5776,0.3220,0.3688,Calbiga
37,Utilities,-,-,-,0.9934,0.0000,1.8731,1.8658,1.2484,1.248,Calbiga
38,Employed Population,-,-,-,0.1562,0.0000,0.0756,0.1413,0.0262,0.0045,Calbiga
39,Sanitary System,-,-,-,1.5852,0.0000,1.5492,1.9969,1.8751,1.5,Calbiga
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Calbiga
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Calbiga
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Calbiga
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0326,Calbiga
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Calbiga
45,Internet Capability,-,-,-,-,-,-,-,-,0.087,Calbiga
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Calbiga
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Calbiga
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Calbiga
49,New Technology,-,-,-,-,-,-,-,-,0.0,Calbiga
