,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0815,0.0582,0.0064,0.0056,0.0024,0.0067,0.0160,0.0079,Santol
1,Local Economy Growth,-,0.0000,0.0686,0.0276,0.0130,0.0017,0.3333,0.0020,0.0,Santol
2,Active Establishments in the Locality,-,-,-,0.0226,0.0830,0.0446,0.0665,0.1049,0.109,Santol
3,Safety Compliant Business,-,-,-,0.2229,0.1952,0.1211,0.0678,0.1329,0.0,Santol
4,Employment Generation,-,0.0589,0.0508,0.0326,0.0356,0.0616,0.0415,0.0677,0.0605,Santol
5,Cost of Living,-,2.3256,2.6667,1.7230,1.8519,1.9841,0.7328,1.0313,1.8365,Santol
6,Cost of Doing Business,-,3.4011,3.2209,1.5754,2.0399,1.8854,2.1182,2.0632,1.8482,Santol
7,Financial Deepening,-,0.5295,0.4076,0.2146,0.0295,0.1000,0.1038,0.1118,0.1081,Santol
8,Productivity,-,0.0010,0.0006,0.0265,0.0019,0.0002,0.0309,0.0410,0.03,Santol
9,Presence of Business and Professional Organizations,-,0.0096,0.0062,0.0086,0.0101,0.0064,0.0116,0.0114,0.0028,Santol
10,Compliance to National Directives,-,3.0000,3.2749,2.4038,0.0000,2.4000,2.4242,2.2619,1.8214,Santol
11,Presence of Investment Promotion Unit,-,3.3333,3.3333,1.8750,0.0000,2.5000,2.5000,2.5000,1.8719,Santol
12,Compliance to ARTA Citizens Charter,-,3.0444,1.6593,2.0216,0.0000,2.1925,2.3821,1.8448,2.0,Santol
13,Capacity to Generate Local Resource,-,0.0000,0.1385,0.0697,0.0000,0.1165,0.1107,0.0092,0.0022,Santol
14,Capacity of Health Services,-,0.1050,0.0988,0.0645,0.0000,0.0430,0.0398,0.0657,0.0012,Santol
15,Capacity of School Services,-,0.8825,0.4572,0.1710,0.0000,0.2553,0.1615,0.0458,0.0018,Santol
16,Recognition of Performance,-,0.0000,0.0000,0.1710,0.0000,0.1190,0.0217,0.1388,0.3458,Santol
17,Getting Business Permits,-,-,0.0000,1.2756,0.0000,1.6443,1.6319,2.1386,1.5,Santol
18,Peace and Order,-,0.0332,0.0125,0.3212,0.0000,0.0192,0.0192,0.0366,0.0466,Santol
19,Social Protection,-,-,0.2384,0.0534,0.0000,0.2082,0.2141,0.1642,0.0014,Santol
20,Road Network,-,0.0027,0.0028,0.0020,0.0000,0.0065,0.0007,0.0106,0.0007,Santol
21,Distance to Ports,-,2.7780,2.2870,1.6323,0.0000,1.9854,2.0612,2.3633,1.4826,Santol
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.4749,2.4750,2.4714,0.108,Santol
23,Transportation Vehicles,-,0.0496,0.2594,0.1321,0.0000,0.0279,0.0928,0.0233,0.0215,Santol
24,Education,-,0.3310,0.1046,0.1350,0.0000,0.0492,0.0565,0.0480,0.0216,Santol
25,Health,-,0.0350,0.0603,0.0333,0.0000,0.0234,0.0257,0.0376,0.0279,Santol
26,LGU Investment,-,0.6032,0.5782,0.4936,0.0000,0.1773,0.1075,0.0132,0.0008,Santol
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Santol
28,Information Technology Capacity,-,0.5757,0.6522,0.3899,0.0000,0.3155,0.4150,0.3182,0.0617,Santol
29,Financial Technology Capacity,-,0.0767,0.1072,0.0497,0.0000,0.0456,0.0436,0.0436,0.0259,Santol
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4744,2.4091,1.9242,Santol
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.5000,2.4474,1.9993,Santol
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2542,1.008,Santol
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.5223,1.1849,Santol
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1222,0.0941,0.0189,0.0,Santol
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Santol
36,Emergency Infrastructure,-,-,-,0.9025,0.0000,0.4701,0.5074,0.2685,0.3666,Santol
37,Utilities,-,-,-,0.8548,0.0000,1.7338,1.8768,1.2588,1.5033,Santol
38,Employed Population,-,-,-,0.0724,0.0000,0.0076,0.0073,0.0103,0.0041,Santol
39,Sanitary System,-,-,-,1.6515,0.0000,2.0558,1.8971,1.8755,1.5005,Santol
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0321,Santol
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Santol
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Santol
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Santol
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Santol
45,Internet Capability,-,-,-,-,-,-,-,-,1.0333,Santol
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Santol
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Santol
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Santol
49,New Technology,-,-,-,-,-,-,-,-,0.0,Santol
