,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0022,0.1172,0.0961,0.0091,0.0122,0.0032,0.0040,0.0120,0.0124,Bulan
1,Local Economy Growth,0.0006,0.3074,0.0561,0.0072,0.0128,0.0000,0.3301,0.0026,0.0001,Bulan
2,Active Establishments in the Locality,-,-,-,0.0000,0.2256,0.1295,0.2532,0.2873,0.0,Bulan
3,Safety Compliant Business,-,-,-,0.1635,0.1883,0.1200,0.0061,0.1773,0.0,Bulan
4,Employment Generation,0.5807,0.1164,0.0946,0.0599,0.0586,0.0883,0.0762,0.1456,0.0825,Bulan
5,Cost of Living,3.0172,1.9380,3.4167,2.2601,1.0648,1.6270,0.7759,1.1563,0.0,Bulan
6,Cost of Doing Business,1.6843,3.2333,3.5058,2.1194,1.7890,1.4010,1.7456,1.9920,1.6868,Bulan
7,Financial Deepening,0.6052,0.6215,4.1667,2.3864,0.0663,0.2406,0.2133,0.2211,0.2909,Bulan
8,Productivity,0.0181,0.0037,0.0017,0.0113,0.0045,0.0004,0.0521,0.0924,0.0634,Bulan
9,Presence of Business and Professional Organizations,0.2281,0.5077,0.0093,0.0064,0.0000,0.0000,0.0000,0.0000,0.7694,Bulan
10,Compliance to National Directives,2.9167,2.9167,2.6608,2.2756,0.0000,2.4000,1.1742,2.4405,1.0,Bulan
11,Presence of Investment Promotion Unit,1.6667,1.6667,1.6667,1.2500,0.0000,0.0000,0.0000,0.0000,0.0,Bulan
12,Compliance to ARTA Citizens Charter,-,2.6070,1.9295,2.0195,0.0000,2.0019,2.2305,1.5965,2.0,Bulan
13,Capacity to Generate Local Resource,1.2583,1.3468,0.7990,0.1224,0.0000,0.0670,0.0530,0.0220,0.0045,Bulan
14,Capacity of Health Services,0.2208,0.2955,0.1384,0.0794,0.0000,0.0700,0.0250,0.1145,0.0011,Bulan
15,Capacity of School Services,0.0000,0.5246,0.0569,0.0000,0.0000,0.1664,0.4374,0.1228,0.0018,Bulan
16,Recognition of Performance,0.2381,0.3175,0.5411,0.0000,0.0000,0.1227,0.0835,0.0184,0.0,Bulan
17,Getting Business Permits,-,-,0.0000,0.8960,0.0000,1.5204,1.4913,1.2039,1.0,Bulan
18,Peace and Order,0.2677,0.0583,0.0385,0.2885,0.0000,0.0359,0.0347,0.0850,0.0001,Bulan
19,Social Protection,-,-,0.2792,0.2423,0.0000,0.3176,0.3191,0.0000,0.0,Bulan
20,Road Network,0.0000,0.0020,0.0014,0.0005,0.0000,0.0280,0.0007,0.0456,0.0004,Bulan
21,Distance to Ports,2.2122,3.1019,2.2130,1.6592,0.0000,1.6594,1.6628,1.6526,1.3271,Bulan
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.3861,1.9931,1.9699,0.0038,Bulan
23,Transportation Vehicles,0.0495,0.1225,0.1129,0.0721,0.0000,0.0145,0.0219,0.0493,0.0272,Bulan
24,Education,0.1250,0.6270,0.1734,0.2039,0.0000,0.2612,0.1803,0.1667,0.1895,Bulan
25,Health,0.0804,0.1885,0.2093,0.1370,0.0000,0.1458,0.1680,0.1604,0.1686,Bulan
26,LGU Investment,0.5556,0.2571,0.0004,1.9281,0.0000,0.2735,0.1246,0.0237,0.0002,Bulan
27,Accommodation Capacity,0.0000,0.0000,0.0014,0.0071,0.0000,0.0700,0.0719,0.0689,0.0432,Bulan
28,Information Technology Capacity,0.0000,0.2489,0.7005,0.3336,0.0000,0.2554,0.2976,0.2273,0.1057,Bulan
29,Financial Technology Capacity,0.0457,0.1508,0.1419,0.0729,0.0000,0.0671,0.0631,0.0631,0.0259,Bulan
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4103,1.9103,2.4773,1.9697,Bulan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4737,1.9995,Bulan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.0000,1.6667,1.2542,1.0,Bulan
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2500,1.0,Bulan
34,Budget for DRRMP,-,-,-,0.0128,0.0000,0.2307,0.1130,0.0000,0.0,Bulan
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0,Bulan
36,Emergency Infrastructure,-,-,-,1.1207,0.0000,0.1702,0.4967,0.2733,0.3762,Bulan
37,Utilities,-,-,-,1.0062,0.0000,1.5682,1.2525,1.2663,1.5047,Bulan
38,Employed Population,-,-,-,0.1296,0.0000,0.0254,0.0031,0.0033,0.0024,Bulan
39,Sanitary System,-,-,-,1.4500,0.0000,1.4876,1.4916,1.2501,1.5001,Bulan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Bulan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Bulan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Bulan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0115,Bulan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Bulan
45,Internet Capability,-,-,-,-,-,-,-,-,1.0571,Bulan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Bulan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Bulan
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Bulan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Bulan
