,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0019,0.0032,0.0066,0.0060,0.0031,0.0006,Sebaste
1,Local Economy Growth,-,-,-,0.0000,0.0014,0.0024,1.0250,0.0009,0.0005,Sebaste
2,Active Establishments in the Locality,-,-,-,0.1930,0.0024,0.1815,0.2405,0.2553,0.0393,Sebaste
3,Safety Compliant Business,-,-,-,0.0643,0.0781,0.1783,0.1529,0.1623,0.1694,Sebaste
4,Employment Generation,-,-,-,0.2352,0.0543,0.0740,0.0753,0.1178,0.0,Sebaste
5,Cost of Living,-,-,-,1.5086,2.2222,1.7500,1.9792,1.5000,0.0,Sebaste
6,Cost of Doing Business,-,-,-,1.6171,1.9585,2.0305,2.1584,1.8660,0.2845,Sebaste
7,Financial Deepening,-,-,-,0.1587,0.0461,0.0348,0.1202,0.1546,0.0919,Sebaste
8,Productivity,-,-,-,0.0001,0.0012,0.0396,0.0435,0.0916,0.0004,Sebaste
9,Presence of Business and Professional Organizations,-,-,-,0.0256,0.0295,0.1788,0.0322,0.0168,0.3552,Sebaste
10,Compliance to National Directives,-,-,-,0.0000,0.0000,0.0000,0.0000,2.4643,1.9231,Sebaste
11,Presence of Investment Promotion Unit,-,-,-,0.0000,0.0000,2.5000,0.6250,0.6250,1.9994,Sebaste
12,Compliance to ARTA Citizens Charter,-,-,-,2.3754,0.0000,2.2938,2.4960,1.5663,2.0,Sebaste
13,Capacity to Generate Local Resource,-,-,-,0.0409,0.0000,0.0923,0.2286,0.0230,0.0106,Sebaste
14,Capacity of Health Services,-,-,-,0.1525,0.0000,0.0733,0.0605,0.0650,0.0934,Sebaste
15,Capacity of School Services,-,-,-,0.1694,0.0000,0.2071,0.0576,0.0396,0.0135,Sebaste
16,Recognition of Performance,-,-,-,0.1694,0.0000,0.1225,0.1263,0.1110,0.5861,Sebaste
17,Getting Business Permits,-,-,-,1.3471,0.0000,2.4403,2.4933,2.1648,2.0,Sebaste
18,Peace and Order,-,-,-,0.3159,0.0000,0.1843,0.2806,0.0924,0.0003,Sebaste
19,Social Protection,-,-,-,0.1134,0.0000,0.2558,0.1383,0.0008,1.1257,Sebaste
20,Road Network,-,-,-,0.0005,0.0000,0.0611,0.2381,0.0514,0.0,Sebaste
21,Distance to Ports,-,-,-,1.5620,0.0000,1.4905,1.3980,1.4646,1.973,Sebaste
22,Availability of Basic Utilities,-,-,-,2.5000,0.0000,2.2313,1.9188,1.0720,0.1995,Sebaste
23,Transportation Vehicles,-,-,-,0.0000,0.0000,0.0025,0.0076,0.0156,0.001,Sebaste
24,Education,-,-,-,0.0238,0.0000,0.0567,0.0446,0.0391,0.0164,Sebaste
25,Health,-,-,-,0.1751,0.0000,0.0509,0.0611,0.0586,0.0777,Sebaste
26,LGU Investment,-,-,-,0.1632,0.0000,0.0654,0.0495,0.0919,0.0,Sebaste
27,Accommodation Capacity,-,-,-,0.0113,0.0000,0.0000,0.0000,0.0000,0.0,Sebaste
28,Information Technology Capacity,-,-,-,0.5060,0.0000,0.1097,0.4306,0.1630,0.087,Sebaste
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.1563,0.1250,0.0694,0.0455,Sebaste
30,Land Use Plan,-,-,-,0.0000,0.0000,2.4231,2.3846,2.5000,1.973,Sebaste
31,Disaster Risk Reduction Plan,-,-,-,0.0000,0.0000,1.8981,2.5000,2.4853,1.9998,Sebaste
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2582,1.0,Sebaste
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2799,1.0198,Sebaste
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1071,0.0393,0.0021,0.0,Sebaste
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,2.5000,2.5000,2.0,Sebaste
36,Emergency Infrastructure,-,-,-,0.0231,0.0000,0.4633,0.4520,0.2830,0.3671,Sebaste
37,Utilities,-,-,-,0.0556,0.0000,1.2336,1.1895,1.2428,1.248,Sebaste
38,Employed Population,-,-,-,0.2258,0.0000,0.0146,0.0104,0.0131,0.0023,Sebaste
39,Sanitary System,-,-,-,0.0111,0.0000,1.5417,1.5007,1.8751,1.0,Sebaste
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0349,Sebaste
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Sebaste
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Sebaste
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Sebaste
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Sebaste
45,Internet Capability,-,-,-,-,-,-,-,-,1.0435,Sebaste
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0002,Sebaste
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Sebaste
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Sebaste
49,New Technology,-,-,-,-,-,-,-,-,0.0,Sebaste
