,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1849,0.2044,0.0088,0.0327,0.0797,0.1302,0.0755,0.0106,Sibonga
1,Local Economy Growth,-,0.0647,0.1287,0.0080,0.0037,0.0017,1.0256,0.0013,0.0009,Sibonga
2,Active Establishments in the Locality,-,-,-,0.0000,0.0029,0.1870,0.2602,0.3542,0.2741,Sibonga
3,Safety Compliant Business,-,-,-,0.2330,0.1215,0.5638,0.6818,0.2411,0.2046,Sibonga
4,Employment Generation,-,1.0510,0.1926,0.1526,0.0455,0.0907,0.1930,0.2471,0.3049,Sibonga
5,Cost of Living,-,3.2051,2.6667,0.6466,1.4352,1.5000,1.6667,2.3750,1.9996,Sibonga
6,Cost of Doing Business,-,3.3644,3.4653,1.8999,1.9952,2.0445,2.1191,2.2083,1.8898,Sibonga
7,Financial Deepening,-,1.3418,0.6173,0.3307,0.1174,0.4164,0.8271,1.0182,0.2287,Sibonga
8,Productivity,-,0.2100,0.1560,0.0151,0.0764,0.1361,0.2035,0.2068,0.1209,Sibonga
9,Presence of Business and Professional Organizations,-,0.0427,0.0781,0.0118,0.4043,0.3352,0.0000,0.0000,0.0,Sibonga
10,Compliance to National Directives,-,3.3333,2.2222,0.0000,0.0000,2.4988,2.4286,2.4643,1.9231,Sibonga
11,Presence of Investment Promotion Unit,-,2.5000,2.5000,0.0000,0.0000,2.5000,2.5000,2.5000,1.9984,Sibonga
12,Compliance to ARTA Citizens Charter,-,2.9216,1.7477,2.4184,0.0000,2.3322,2.4954,2.0124,1.0,Sibonga
13,Capacity to Generate Local Resource,-,1.7533,0.1431,0.5325,0.0000,0.1402,0.0803,0.0711,0.0766,Sibonga
14,Capacity of Health Services,-,0.2606,0.3067,0.2659,0.0000,0.1332,0.0712,0.1089,0.0419,Sibonga
15,Capacity of School Services,-,0.1757,0.5182,0.1898,0.0000,0.6043,0.0921,0.2060,0.0387,Sibonga
16,Recognition of Performance,-,0.0000,0.4762,0.1898,0.0000,0.0694,0.0000,0.0000,0.0,Sibonga
17,Getting Business Permits,-,-,0.0000,1.0202,0.0000,2.4440,1.6626,1.4868,1.0,Sibonga
18,Peace and Order,-,0.0966,0.0405,0.1500,0.0000,0.2189,0.3571,0.1601,0.0001,Sibonga
19,Social Protection,-,-,0.1952,0.9458,0.0000,2.1307,0.6599,0.2439,1.0731,Sibonga
20,Road Network,-,0.0001,0.0045,1.0673,0.0000,0.0890,0.0008,0.0631,0.0005,Sibonga
21,Distance to Ports,-,3.0081,3.1332,2.4096,0.0000,2.3251,2.3194,2.2592,1.9534,Sibonga
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.4688,1.9063,2.2563,0.2248,Sibonga
23,Transportation Vehicles,-,0.0000,0.0086,0.0718,0.0000,0.0080,0.0126,0.0245,0.0037,Sibonga
24,Education,-,0.8527,0.3810,0.2671,0.0000,0.0709,0.0918,0.1861,0.1464,Sibonga
25,Health,-,0.1559,0.1650,0.4092,0.0000,0.0310,0.0950,0.3327,0.3038,Sibonga
26,LGU Investment,-,0.6064,2.0116,0.1446,0.0000,0.1147,0.1130,0.2210,0.0003,Sibonga
27,Accommodation Capacity,-,0.0000,0.0000,0.0308,0.0000,0.0456,0.0373,0.0195,0.0145,Sibonga
28,Information Technology Capacity,-,1.2863,0.9101,0.6250,0.0000,0.4291,0.4306,0.4891,0.3913,Sibonga
29,Financial Technology Capacity,-,0.2381,0.2381,0.1563,0.0000,0.0543,0.2813,0.1587,0.0909,Sibonga
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4103,2.4103,2.3857,1.8649,Sibonga
31,Disaster Risk Reduction Plan,-,-,-,2.0000,0.0000,2.4074,2.5000,2.4706,1.9995,Sibonga
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2321,2.5000,1.4556,1.0,Sibonga
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2600,1.0099,Sibonga
34,Budget for DRRMP,-,-,-,0.0019,0.0000,0.1083,0.0676,0.0018,0.0,Sibonga
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Sibonga
36,Emergency Infrastructure,-,-,-,0.9444,0.0000,0.5120,0.5479,0.2884,0.4144,Sibonga
37,Utilities,-,-,-,1.0382,0.0000,1.8825,1.8781,1.2405,1.4938,Sibonga
38,Employed Population,-,-,-,0.1926,0.0000,0.0183,0.0188,0.1745,0.0563,Sibonga
39,Sanitary System,-,-,-,0.0833,0.0000,2.0591,1.4370,1.8751,1.0001,Sibonga
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0415,Sibonga
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Sibonga
42,STEM graduates,-,-,-,-,-,-,-,-,0.0019,Sibonga
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Sibonga
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Sibonga
45,Internet Capability,-,-,-,-,-,-,-,-,1.1522,Sibonga
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0004,Sibonga
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Sibonga
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Sibonga
49,New Technology,-,-,-,-,-,-,-,-,0.0,Sibonga
