,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1699,0.1688,0.0331,0.0521,0.0050,0.0148,0.0444,0.0117,Sibulan
1,Local Economy Growth,-,0.0000,0.0788,0.0127,0.0827,0.0007,0.3343,0.0085,0.0,Sibulan
2,Active Establishments in the Locality,-,-,-,0.0169,0.3953,0.1399,0.1021,0.0550,0.2644,Sibulan
3,Safety Compliant Business,-,-,-,0.2204,0.3266,0.2623,0.1732,0.1433,0.0,Sibulan
4,Employment Generation,-,0.0104,0.0000,0.1345,0.0783,0.1060,0.0250,0.0328,0.0269,Sibulan
5,Cost of Living,-,3.0039,2.3333,0.9797,1.5278,0.0000,1.4224,2.0625,1.8413,Sibulan
6,Cost of Doing Business,-,2.2121,3.4950,2.2266,2.0062,1.9505,2.1023,2.2084,1.8364,Sibulan
7,Financial Deepening,-,0.5985,0.7246,0.4040,0.0552,0.2123,0.1804,0.1460,0.1364,Sibulan
8,Productivity,-,0.1129,0.0000,0.0134,0.0089,0.0013,0.0112,0.0505,0.0339,Sibulan
9,Presence of Business and Professional Organizations,-,0.0000,0.0247,0.0172,0.0655,0.0000,0.0000,0.0000,0.0,Sibulan
10,Compliance to National Directives,-,2.0833,3.0117,0.0000,0.0000,1.8000,1.9697,1.5476,2.0,Sibulan
11,Presence of Investment Promotion Unit,-,0.0000,0.8333,2.5000,0.0000,2.5000,0.6250,2.5000,1.9488,Sibulan
12,Compliance to ARTA Citizens Charter,-,2.9755,1.4302,2.2243,0.0000,2.1578,2.4146,2.1365,2.0,Sibulan
13,Capacity to Generate Local Resource,-,1.7297,0.2025,0.2088,0.0000,0.1892,0.1054,0.0119,0.0062,Sibulan
14,Capacity of Health Services,-,0.0607,0.1295,0.0721,0.0000,0.0489,0.0470,0.0561,0.0006,Sibulan
15,Capacity of School Services,-,0.3565,0.0000,0.0000,0.0000,0.1670,0.0606,0.0131,0.0081,Sibulan
16,Recognition of Performance,-,0.0000,0.0000,0.0000,0.0000,0.0893,0.0204,0.0156,0.0,Sibulan
17,Getting Business Permits,-,-,1.1111,1.1740,0.0000,1.6576,1.6553,1.5155,1.5,Sibulan
18,Peace and Order,-,0.0000,0.0457,0.5210,0.0000,0.0132,0.0132,0.0602,0.0001,Sibulan
19,Social Protection,-,-,0.0000,0.2048,0.0000,0.4268,0.0089,0.2686,0.001,Sibulan
20,Road Network,-,0.0000,0.0000,0.0037,0.0000,0.0203,0.0004,0.0359,0.0003,Sibulan
21,Distance to Ports,-,2.4148,3.3247,2.4939,0.0000,2.4949,2.4995,2.4526,1.9953,Sibulan
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.3118,2.3142,1.4008,0.0291,Sibulan
23,Transportation Vehicles,-,0.0000,0.0416,0.0237,0.0000,0.1695,0.1817,0.0710,0.0034,Sibulan
24,Education,-,0.2012,0.0831,0.0745,0.0000,0.1412,0.0801,0.1590,0.0,Sibulan
25,Health,-,0.1104,0.2506,0.1473,0.0000,0.0695,0.0919,0.1192,0.1008,Sibulan
26,LGU Investment,-,0.0000,0.0000,0.3767,0.0000,0.2329,0.1305,0.0010,0.0008,Sibulan
27,Accommodation Capacity,-,0.0091,0.0055,0.0038,0.0000,0.0000,0.0000,0.0048,0.0062,Sibulan
28,Information Technology Capacity,-,0.6285,0.7005,0.3666,0.0000,0.0000,0.3621,0.2273,0.0881,Sibulan
29,Financial Technology Capacity,-,0.0370,0.0710,0.0497,0.0000,0.0671,0.0631,0.0871,0.0172,Sibulan
30,Land Use Plan,-,-,-,2.5000,0.0000,2.3205,2.3205,2.4773,1.9697,Sibulan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4537,2.4737,2.0,Sibulan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2500,0.0,Sibulan
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2555,1.0025,Sibulan
34,Budget for DRRMP,-,-,-,0.0018,0.0000,0.1683,0.0975,0.0215,0.0,Sibulan
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2500,0.0,Sibulan
36,Emergency Infrastructure,-,-,-,0.8692,0.0000,0.4746,0.4810,0.2353,0.3578,Sibulan
37,Utilities,-,-,-,0.6971,0.0000,1.8803,1.8806,1.2951,1.5105,Sibulan
38,Employed Population,-,-,-,0.0265,0.0000,0.0095,0.0070,0.0057,0.0073,Sibulan
39,Sanitary System,-,-,-,1.0500,0.0000,1.5192,1.0042,1.2503,1.5008,Sibulan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Sibulan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Sibulan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Sibulan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0085,Sibulan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Sibulan
45,Internet Capability,-,-,-,-,-,-,-,-,1.0476,Sibulan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0067,Sibulan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Sibulan
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Sibulan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Sibulan
