,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0000,0.0040,0.0063,0.0819,0.0224,0.0148,Santa Fe (LE)
1,Local Economy Growth,-,-,-,0.0000,0.0000,0.0012,0.0345,0.0082,0.0,Santa Fe (LE)
2,Active Establishments in the Locality,-,-,-,0.0338,0.0005,0.0415,0.1664,0.2013,0.1295,Santa Fe (LE)
3,Safety Compliant Business,-,-,-,0.0510,0.0519,0.0607,0.2007,0.2022,0.1296,Santa Fe (LE)
4,Employment Generation,-,-,-,0.0000,0.0020,0.0074,0.0147,0.1496,0.1872,Santa Fe (LE)
5,Cost of Living,-,-,-,1.4224,1.0185,1.7500,0.8607,1.9688,1.0263,Santa Fe (LE)
6,Cost of Doing Business,-,-,-,0.6357,1.2024,1.0269,1.8867,2.3503,1.6777,Santa Fe (LE)
7,Financial Deepening,-,-,-,0.0926,0.0000,0.0918,0.3193,0.2319,0.0501,Santa Fe (LE)
8,Productivity,-,-,-,0.0000,0.2879,0.0067,0.0245,0.1004,0.1263,Santa Fe (LE)
9,Presence of Business and Professional Organizations,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0204,0.0158,Santa Fe (LE)
10,Compliance to National Directives,-,-,-,2.1711,0.0000,1.2444,1.2500,2.4405,1.9091,Santa Fe (LE)
11,Presence of Investment Promotion Unit,-,-,-,2.5000,0.0000,1.2500,0.0000,0.0000,0.0,Santa Fe (LE)
12,Compliance to ARTA Citizens Charter,-,-,-,1.1421,0.0000,2.4149,2.3854,2.3010,2.0,Santa Fe (LE)
13,Capacity to Generate Local Resource,-,-,-,0.9513,0.0000,0.0054,0.4270,0.0049,0.1135,Santa Fe (LE)
14,Capacity of Health Services,-,-,-,0.0814,0.0000,0.0450,0.1499,0.1374,0.0,Santa Fe (LE)
15,Capacity of School Services,-,-,-,0.0851,0.0000,0.1731,0.0979,0.0349,0.016,Santa Fe (LE)
16,Recognition of Performance,-,-,-,0.0851,0.0000,0.0000,0.0000,0.0446,0.0,Santa Fe (LE)
17,Getting Business Permits,-,-,-,1.9597,0.0000,2.2801,1.6192,1.8160,2.0,Santa Fe (LE)
18,Peace and Order,-,-,-,0.2610,0.0000,0.2650,0.4386,0.3750,0.0001,Santa Fe (LE)
19,Social Protection,-,-,-,0.4342,0.0000,1.3146,0.1318,0.6178,0.0,Santa Fe (LE)
20,Road Network,-,-,-,0.0000,0.0000,0.0436,0.1207,0.0160,0.0,Santa Fe (LE)
21,Distance to Ports,-,-,-,2.4501,0.0000,2.3982,1.5927,2.4023,1.8806,Santa Fe (LE)
22,Availability of Basic Utilities,-,-,-,2.5000,0.0000,1.9059,1.9438,1.9106,0.3686,Santa Fe (LE)
23,Transportation Vehicles,-,-,-,0.0002,0.0000,0.0000,0.0094,0.0984,0.122,Santa Fe (LE)
24,Education,-,-,-,0.0379,0.0000,0.0043,0.0078,0.0353,0.048,Santa Fe (LE)
25,Health,-,-,-,0.0749,0.0000,0.0462,0.0761,0.3705,0.0884,Santa Fe (LE)
26,LGU Investment,-,-,-,0.1630,0.0000,0.0443,0.1900,0.2783,0.002,Santa Fe (LE)
27,Accommodation Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Santa Fe (LE)
28,Information Technology Capacity,-,-,-,0.4960,0.0000,0.0000,0.1042,0.3571,0.25,Santa Fe (LE)
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Santa Fe (LE)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.5000,2.0000,0.6944,Santa Fe (LE)
31,Disaster Risk Reduction Plan,-,-,-,2.0000,0.0000,2.4537,2.5000,1.4524,1.9998,Santa Fe (LE)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2544,1.0426,Santa Fe (LE)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.3447,1.2727,Santa Fe (LE)
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.0859,0.2019,0.0039,0.0014,Santa Fe (LE)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,0.0000,2.5000,2.5000,2.0,Santa Fe (LE)
36,Emergency Infrastructure,-,-,-,0.8565,0.0000,0.4635,0.6045,0.4664,0.4502,Santa Fe (LE)
37,Utilities,-,-,-,1.0186,0.0000,1.5594,1.8443,1.2765,1.24,Santa Fe (LE)
38,Employed Population,-,-,-,0.0174,0.0000,0.0536,0.0652,0.0201,0.0181,Santa Fe (LE)
39,Sanitary System,-,-,-,1.5000,0.0000,1.0000,1.9972,1.8759,1.5,Santa Fe (LE)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Santa Fe (LE)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Santa Fe (LE)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Santa Fe (LE)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Santa Fe (LE)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Santa Fe (LE)
45,Internet Capability,-,-,-,-,-,-,-,-,1.04,Santa Fe (LE)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Santa Fe (LE)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Santa Fe (LE)
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Santa Fe (LE)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Santa Fe (LE)
