,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0729,0.0000,0.0000,0.0000,0.0001,0.2104,0.0057,0.0096,Sultan Naga Dimaporo
1,Local Economy Growth,-,0.0000,0.0000,0.0000,0.0000,0.0013,0.0314,0.0103,0.0,Sultan Naga Dimaporo
2,Active Establishments in the Locality,-,-,-,0.0000,0.0004,0.0000,0.0000,1.1112,1.3985,Sultan Naga Dimaporo
3,Safety Compliant Business,-,-,-,0.0000,0.0513,0.0885,0.3422,0.4273,0.7085,Sultan Naga Dimaporo
4,Employment Generation,-,0.0000,0.0000,0.0000,0.0000,0.0804,0.1058,0.3948,0.6795,Sultan Naga Dimaporo
5,Cost of Living,-,3.8996,3.8333,1.1638,0.6944,1.2500,1.2295,1.5938,1.1316,Sultan Naga Dimaporo
6,Cost of Doing Business,-,1.1519,0.9287,0.5689,0.5690,0.8142,1.1875,1.8293,0.8417,Sultan Naga Dimaporo
7,Financial Deepening,-,3.0367,3.3179,0.5688,0.2097,0.2141,0.6680,0.6124,0.0416,Sultan Naga Dimaporo
8,Productivity,-,0.0000,0.0000,0.0000,0.0000,0.0001,0.1059,0.1774,0.3935,Sultan Naga Dimaporo
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0000,0.0000,0.0028,0.0082,1.2500,0.0,Sultan Naga Dimaporo
10,Compliance to National Directives,-,3.3333,2.2222,0.0000,0.0000,0.0000,2.4653,2.2024,1.8636,Sultan Naga Dimaporo
11,Presence of Investment Promotion Unit,-,3.3333,3.3333,0.0000,0.0000,0.0000,2.5000,2.5000,1.9991,Sultan Naga Dimaporo
12,Compliance to ARTA Citizens Charter,-,1.0606,1.4049,1.5396,0.0000,1.8201,2.2915,1.8126,1.0,Sultan Naga Dimaporo
13,Capacity to Generate Local Resource,-,1.3437,0.0000,0.0000,0.0000,0.0489,0.0378,0.8383,0.1007,Sultan Naga Dimaporo
14,Capacity of Health Services,-,0.0839,0.1065,0.0814,0.0000,0.0733,0.1850,0.1314,0.0,Sultan Naga Dimaporo
15,Capacity of School Services,-,0.1325,0.1738,0.0614,0.0000,0.5028,0.1020,0.2587,0.0356,Sultan Naga Dimaporo
16,Recognition of Performance,-,0.5556,0.3258,0.0614,0.0000,0.4861,0.5238,0.6845,0.75,Sultan Naga Dimaporo
17,Getting Business Permits,-,-,0.0000,0.0000,0.0000,2.4093,1.5035,1.3889,2.0,Sultan Naga Dimaporo
18,Peace and Order,-,0.1167,0.0532,0.0000,0.0000,0.3111,0.6579,0.3958,0.0,Sultan Naga Dimaporo
19,Social Protection,-,-,0.2221,2.3681,0.0000,0.0000,0.0109,0.0521,0.0,Sultan Naga Dimaporo
20,Road Network,-,0.0000,0.0007,0.0000,0.0000,0.1292,0.0256,0.1029,0.0,Sultan Naga Dimaporo
21,Distance to Ports,-,3.1892,3.3320,2.3712,0.0000,2.3265,2.3332,2.1930,1.7335,Sultan Naga Dimaporo
22,Availability of Basic Utilities,-,3.3333,3.3333,0.0000,0.0000,2.5000,2.3813,2.3813,0.4235,Sultan Naga Dimaporo
23,Transportation Vehicles,-,0.3361,0.1718,0.1115,0.0000,0.0086,0.0067,0.2058,0.2349,Sultan Naga Dimaporo
24,Education,-,0.0813,0.1134,0.0808,0.0000,0.1371,0.0469,0.1790,0.1766,Sultan Naga Dimaporo
25,Health,-,1.4078,1.3359,0.8631,0.0000,0.1047,0.2950,0.2184,0.2111,Sultan Naga Dimaporo
26,LGU Investment,-,0.0000,0.0000,0.0000,0.0000,0.0728,0.4896,0.0000,0.0021,Sultan Naga Dimaporo
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0435,Sultan Naga Dimaporo
28,Information Technology Capacity,-,0.2244,0.2698,0.1290,0.0000,0.3124,0.4167,0.7143,0.375,Sultan Naga Dimaporo
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0096,Sultan Naga Dimaporo
