,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0016,0.3400,0.3698,0.0014,0.0091,0.1268,0.0375,0.0166,0.005,Torrijos
1,Local Economy Growth,0.0019,0.2791,0.0824,0.0067,0.0028,0.0112,1.0201,0.0005,0.0008,Torrijos
2,Active Establishments in the Locality,-,-,-,0.4974,0.0064,0.4589,0.6302,0.8567,0.8273,Torrijos
3,Safety Compliant Business,-,-,-,0.2087,0.4591,0.7204,0.6967,0.6569,0.5142,Torrijos
4,Employment Generation,0.0000,0.4267,0.1847,0.4935,0.0581,0.2645,0.2426,0.3427,0.1566,Torrijos
5,Cost of Living,3.2088,2.7244,3.2500,1.8966,1.7130,2.0000,0.6250,0.3438,1.9994,Torrijos
6,Cost of Doing Business,0.0000,3.3918,3.6087,2.1620,2.0420,1.9616,2.2686,2.3441,1.8768,Torrijos
7,Financial Deepening,0.0000,0.7062,1.1574,0.1720,0.0587,0.1527,0.2064,0.2673,0.1817,Torrijos
8,Productivity,0.0000,0.0302,0.0147,0.0004,0.0133,0.2911,0.1780,0.2538,0.0902,Torrijos
9,Presence of Business and Professional Organizations,0.0000,0.0142,0.0130,0.0167,0.0033,0.0038,0.0422,0.0442,0.0317,Torrijos
10,Compliance to National Directives,0.0000,3.3333,3.2660,2.3684,0.0000,2.4994,2.5000,2.4286,1.8846,Torrijos
11,Presence of Investment Promotion Unit,0.0000,3.3333,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.9948,Torrijos
12,Compliance to ARTA Citizens Charter,-,2.8445,2.2106,2.4166,0.0000,2.2775,2.4935,2.2630,2.0,Torrijos
13,Capacity to Generate Local Resource,0.0000,1.1258,1.1498,0.8213,0.0000,0.1473,0.3127,0.0372,0.1657,Torrijos
14,Capacity of Health Services,0.0000,0.3261,0.4501,0.1395,0.0000,0.0207,0.0723,0.0909,0.0526,Torrijos
15,Capacity of School Services,0.0000,0.2456,0.3387,0.2256,0.0000,0.5011,0.0968,0.1114,0.0844,Torrijos
16,Recognition of Performance,0.0000,0.6944,0.5013,0.2256,0.0000,0.3350,0.0847,0.0000,0.0584,Torrijos
17,Getting Business Permits,-,-,1.1111,2.2747,0.0000,2.3622,2.3572,1.8597,1.5,Torrijos
18,Peace and Order,0.0000,0.1872,0.1349,0.1892,0.0000,0.2304,0.3571,0.1601,0.0002,Torrijos
19,Social Protection,-,-,0.0506,1.1611,0.0000,1.2007,0.5294,0.1561,0.3437,Torrijos
20,Road Network,0.0000,0.0000,0.0010,0.0005,0.0000,0.0997,0.0003,0.1030,0.0002,Torrijos
21,Distance to Ports,0.0000,1.9122,1.9933,2.4410,0.0000,2.3910,2.3311,2.3650,1.9779,Torrijos
22,Availability of Basic Utilities,0.0000,2.5000,3.3333,2.5000,0.0000,2.1719,1.9792,2.2292,0.4459,Torrijos
23,Transportation Vehicles,0.0000,0.7715,0.4365,0.2773,0.0000,0.0069,0.0183,0.0448,0.0044,Torrijos
24,Education,0.0000,0.3919,0.3991,0.2841,0.0000,0.1028,0.0746,0.1481,0.1417,Torrijos
25,Health,0.0000,0.0557,0.3284,0.1007,0.0000,0.1888,0.1416,0.0770,0.0709,Torrijos
26,LGU Investment,0.0000,0.0000,0.5134,0.4063,0.0000,0.0703,0.0560,0.0995,0.0,Torrijos
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0521,0.0059,0.0183,Torrijos
28,Information Technology Capacity,0.0000,0.6709,1.0952,0.8036,0.0000,0.2485,0.6481,0.4891,0.3913,Torrijos
29,Financial Technology Capacity,0.0000,0.2381,0.2381,0.1563,0.0000,0.4755,0.7188,0.4067,0.0455,Torrijos
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4615,2.4872,2.4857,1.973,Torrijos
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.5000,2.5000,1.9998,Torrijos
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.2500,1.2747,1.002,Torrijos
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.3247,1.0435,Torrijos
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1541,0.0484,0.0027,0.0,Torrijos
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0,Torrijos
36,Emergency Infrastructure,-,-,-,0.9091,0.0000,0.5100,0.4978,0.2532,0.408,Torrijos
37,Utilities,-,-,-,1.1595,0.0000,1.8856,1.8600,1.2714,1.4988,Torrijos
38,Employed Population,-,-,-,0.4204,0.0000,0.0597,0.0754,0.1151,0.0432,Torrijos
39,Sanitary System,-,-,-,1.5671,0.0000,2.0445,1.5005,1.2501,1.0001,Torrijos
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.158,Torrijos
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Torrijos
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Torrijos
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0138,Torrijos
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Torrijos
45,Internet Capability,-,-,-,-,-,-,-,-,1.1957,Torrijos
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0032,Torrijos
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Torrijos
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Torrijos
49,New Technology,-,-,-,-,-,-,-,-,0.0,Torrijos
