,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0601,0.0270,0.0074,0.0063,0.0130,0.0002,0.0064,Jaen
1,Local Economy Growth,-,-,0.0737,0.0154,0.0083,0.0022,0.3323,0.0000,0.0053,Jaen
2,Active Establishments in the Locality,-,-,-,0.0000,0.1312,0.0671,0.0975,0.1215,0.1015,Jaen
3,Safety Compliant Business,-,-,-,0.0853,0.1141,0.0820,0.0756,0.0764,0.0,Jaen
4,Employment Generation,-,-,0.0579,0.0385,0.0502,0.0857,0.0647,0.0425,0.0572,Jaen
5,Cost of Living,-,-,3.5833,2.1959,2.2685,2.0635,0.6034,0.7188,1.8798,Jaen
6,Cost of Doing Business,-,-,0.2451,0.2283,2.0740,1.8375,2.0460,2.0479,1.8493,Jaen
7,Financial Deepening,-,-,0.6567,0.5303,0.0718,0.2888,0.2374,0.2881,0.2588,Jaen
8,Productivity,-,-,0.0009,0.0070,0.0036,0.0003,0.0320,0.0211,0.0257,Jaen
9,Presence of Business and Professional Organizations,-,-,0.0000,1.7842,0.0134,0.0085,0.0124,0.0123,0.0034,Jaen
10,Compliance to National Directives,-,-,0.2222,0.0000,0.0000,2.0500,2.4242,2.2619,1.8571,Jaen
11,Presence of Investment Promotion Unit,-,-,1.6667,0.0000,0.0000,2.5000,2.5000,2.5000,1.8975,Jaen
12,Compliance to ARTA Citizens Charter,-,-,0.0000,0.0000,0.0000,1.8439,2.2810,2.0948,2.0,Jaen
13,Capacity to Generate Local Resource,-,-,0.0000,1.2931,0.0000,0.0652,0.0808,0.0149,0.0054,Jaen
14,Capacity of Health Services,-,-,0.0000,0.0327,0.0000,0.0648,0.0524,0.0838,0.0012,Jaen
15,Capacity of School Services,-,-,0.0000,0.0000,0.0000,0.2129,0.1051,0.0374,0.0018,Jaen
16,Recognition of Performance,-,-,0.0000,0.0000,0.0000,0.6791,0.1522,0.1728,0.0965,Jaen
17,Getting Business Permits,-,-,0.0000,0.9678,0.0000,2.4753,2.4652,2.1191,2.0,Jaen
18,Peace and Order,-,-,0.0000,0.0000,0.0000,0.0431,0.0431,0.0826,0.0734,Jaen
19,Social Protection,-,-,0.3253,0.0761,0.0000,0.2826,0.3004,0.2344,0.0012,Jaen
20,Road Network,-,-,0.0000,0.0000,0.0000,0.0135,0.0005,0.0275,0.0005,Jaen
21,Distance to Ports,-,-,0.0000,0.0000,0.0000,1.8936,1.6658,1.9421,1.627,Jaen
22,Availability of Basic Utilities,-,-,0.0000,0.0000,0.0000,1.7645,1.7896,2.3669,0.1101,Jaen
23,Transportation Vehicles,-,-,0.0000,0.0000,0.0000,0.0193,0.0524,0.0189,0.0151,Jaen
24,Education,-,-,0.0000,0.0000,0.0000,0.1368,0.1111,0.0258,0.0163,Jaen
25,Health,-,-,0.0000,0.0966,0.0000,0.1018,0.0921,0.0676,0.0524,Jaen
26,LGU Investment,-,-,0.0000,0.0000,0.0000,0.2341,0.1222,0.0176,0.0007,Jaen
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0051,0.0041,0.0155,0.0042,Jaen
28,Information Technology Capacity,-,-,0.0000,0.2378,0.0000,0.2748,0.3158,0.4091,0.0881,Jaen
29,Financial Technology Capacity,-,-,0.0694,0.0463,0.0000,0.0912,0.1022,0.1067,0.0259,Jaen
30,Land Use Plan,-,-,-,0.0000,0.0000,2.4872,2.4872,2.2955,1.8485,Jaen
31,Disaster Risk Reduction Plan,-,-,-,0.0000,0.0000,2.3611,2.3611,2.3684,1.9985,Jaen
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,2.2500,2.5000,1.2542,1.004,Jaen
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2537,1.0025,Jaen
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1624,0.1029,0.0091,0.0,Jaen
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,2.5000,2.5000,2.0,Jaen
36,Emergency Infrastructure,-,-,-,0.0000,0.0000,0.4593,0.4621,0.2318,0.3578,Jaen
37,Utilities,-,-,-,0.0000,0.0000,1.8842,1.8850,1.2966,1.5136,Jaen
38,Employed Population,-,-,-,0.0000,0.0000,0.0051,0.0049,0.0000,0.0005,Jaen
39,Sanitary System,-,-,-,0.0000,0.0000,1.9089,1.9372,1.8754,1.5002,Jaen
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Jaen
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Jaen
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Jaen
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0029,Jaen
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Jaen
45,Internet Capability,-,-,-,-,-,-,-,-,0.0,Jaen
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Jaen
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Jaen
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Jaen
49,New Technology,-,-,-,-,-,-,-,-,0.0,Jaen
