,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0365,0.0326,0.0039,0.0003,0.0009,0.0052,0.0029,0.0026,San Fernando (BK)
1,Local Economy Growth,-,0.2685,0.0912,0.0055,0.0010,0.0079,0.3405,0.0028,0.0001,San Fernando (BK)
2,Active Establishments in the Locality,-,-,-,0.0452,0.0828,0.0454,0.1343,0.3766,0.2331,San Fernando (BK)
3,Safety Compliant Business,-,-,-,0.0224,0.0832,0.0629,0.0528,0.0882,0.0,San Fernando (BK)
4,Employment Generation,-,0.0221,0.0157,0.0283,0.0408,0.0400,0.0284,0.1361,0.0566,San Fernando (BK)
5,Cost of Living,-,2.7616,3.0833,1.6892,1.4352,0.9921,0.9052,1.9063,1.8381,San Fernando (BK)
6,Cost of Doing Business,-,2.2632,3.4773,2.1369,2.1810,2.0617,2.2084,2.2660,1.9025,San Fernando (BK)
7,Financial Deepening,-,0.0691,0.0906,0.0884,0.0184,0.0675,0.0442,0.0636,0.0463,San Fernando (BK)
8,Productivity,-,0.0001,0.0024,0.0097,0.0000,0.0002,0.0154,0.0438,0.0227,San Fernando (BK)
9,Presence of Business and Professional Organizations,-,0.0048,0.0031,0.1741,0.1511,0.1241,0.3181,0.0185,0.0073,San Fernando (BK)
10,Compliance to National Directives,-,3.3333,2.2222,1.2500,0.0000,2.4000,2.4621,2.4405,1.9286,San Fernando (BK)
11,Presence of Investment Promotion Unit,-,0.0000,2.5000,2.5000,0.0000,2.5000,2.5000,2.5000,1.9488,San Fernando (BK)
12,Compliance to ARTA Citizens Charter,-,0.0000,2.0519,2.0117,0.0000,2.1032,2.1540,1.5965,2.0,San Fernando (BK)
13,Capacity to Generate Local Resource,-,1.5576,0.0401,0.4685,0.0000,0.0208,0.0205,0.0040,0.0027,San Fernando (BK)
14,Capacity of Health Services,-,0.2030,0.1167,0.1133,0.0000,0.0410,0.0395,0.0685,0.001,San Fernando (BK)
15,Capacity of School Services,-,0.3432,0.4893,0.1569,0.0000,0.2315,0.0502,0.0151,0.0743,San Fernando (BK)
