,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
22,Availability of Basic Utilities,-,3.0556,3.3333,2.5000,0.0000,2.4250,1.0000,0.3000,0.3575,Lopez Jaena
23,Transportation Vehicles,-,0.0000,0.0313,0.0554,0.0000,0.0066,0.0062,0.0161,0.0036,Lopez Jaena
24,Education,-,0.2083,0.2763,0.2000,0.0000,0.1025,0.0327,0.0785,0.0753,Lopez Jaena
25,Health,-,0.0287,0.1884,0.1242,0.0000,0.0351,0.0448,0.0358,0.0,Lopez Jaena
26,LGU Investment,-,0.0000,0.0000,0.7318,0.0000,0.0467,0.0499,0.0878,0.0001,Lopez Jaena
27,Accommodation Capacity,-,0.0000,0.0000,0.0031,0.0000,0.0000,0.0000,0.0068,0.0216,Lopez Jaena
28,Information Technology Capacity,-,0.8932,1.0423,0.7044,0.0000,0.4930,0.5926,0.4348,0.1304,Lopez Jaena
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.1250,0.0694,0.0455,Lopez Jaena
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4615,2.4231,1.9000,1.8784,Lopez Jaena
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,1.9907,2.5000,2.4853,1.9993,Lopez Jaena
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,0.0000,1.2500,1.2500,0.0005,Lopez Jaena
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2500,1.0079,Lopez Jaena
34,Budget for DRRMP,-,-,-,0.0332,0.0000,0.1088,0.0389,0.0021,0.0,Lopez Jaena
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Lopez Jaena
36,Emergency Infrastructure,-,-,-,0.8619,0.0000,0.4585,0.4896,0.3026,0.3922,Lopez Jaena
37,Utilities,-,-,-,1.0637,0.0000,1.5635,1.8553,1.2465,1.4938,Lopez Jaena
38,Employed Population,-,-,-,0.2407,0.0000,0.0792,0.0584,0.0523,0.0122,Lopez Jaena
39,Sanitary System,-,-,-,1.0333,0.0000,1.0227,1.0007,1.2501,1.5,Lopez Jaena
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Lopez Jaena
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Lopez Jaena
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Lopez Jaena
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0155,Lopez Jaena
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Lopez Jaena
45,Internet Capability,-,-,-,-,-,-,-,-,1.1304,Lopez Jaena
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0856,Lopez Jaena
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Lopez Jaena
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Lopez Jaena
49,New Technology,-,-,-,-,-,-,-,-,0.0,Lopez Jaena
