,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0377,0.1954,0.2479,0.0206,0.0420,0.0311,0.0404,0.0340,0.0391,Gingoog
1,Local Economy Growth,1.4490,0.3932,0.8982,0.0474,0.1156,0.0343,0.1658,0.0277,0.0452,Gingoog
2,Active Establishments in the Locality,-,-,-,0.2369,0.2480,0.1507,0.1187,0.2151,0.3876,Gingoog
3,Safety Compliant Business,-,-,-,0.2904,0.2447,0.2621,0.2659,0.3434,0.1359,Gingoog
4,Employment Generation,0.0475,0.1975,0.1653,0.0388,0.0166,0.0816,0.0926,0.1227,0.0218,Gingoog
5,Cost of Living,2.8846,2.4004,2.2500,1.0776,1.2755,0.9921,1.4085,1.8506,1.2051,Gingoog
6,Cost of Doing Business,2.8990,3.4246,3.3692,2.0078,1.9096,1.7667,1.8805,1.8115,1.3429,Gingoog
7,Financial Deepening,0.1686,0.4774,0.9019,0.7067,0.5514,0.3781,0.6361,0.7124,0.6329,Gingoog
8,Productivity,0.0000,0.2366,0.8378,0.0420,0.4246,0.0707,0.0765,0.1117,0.0306,Gingoog
9,Presence of Business and Professional Organizations,1.6002,2.1433,1.7457,0.2883,0.2393,0.1598,1.6701,2.5000,1.3336,Gingoog
10,Compliance to National Directives,3.3333,3.3333,3.2026,2.2917,2.2222,2.2917,2.2656,2.5000,1.8571,Gingoog
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,2.5000,2.5000,2.5000,2.5000,2.5000,2.0001,Gingoog
12,Compliance to ARTA Citizens Charter,-,3.1562,2.0435,2.2710,2.2924,2.2075,2.2764,2.1989,2.0,Gingoog
13,Capacity to Generate Local Resource,1.0995,1.3268,0.2009,0.1399,1.4447,0.0529,0.0650,0.0531,0.3793,Gingoog
14,Capacity of Health Services,0.1643,0.3330,0.2496,0.1672,0.2469,0.1357,0.1412,0.1542,0.18,Gingoog
15,Capacity of School Services,0.5784,0.5156,0.3342,0.3658,0.3429,0.2226,0.5909,0.3034,0.4051,Gingoog
16,Recognition of Performance,0.0000,1.1318,0.8929,0.3658,0.5215,0.0889,0.4513,1.4222,1.376,Gingoog
17,Getting Business Permits,-,-,3.1534,2.2896,2.1879,2.0618,2.0052,2.3867,2.0,Gingoog
18,Peace and Order,0.3391,0.1838,0.5782,0.5641,0.1150,0.0623,0.0882,0.0186,0.0,Gingoog
19,Social Protection,-,-,0.3646,0.5647,1.3609,0.2864,0.4291,0.3931,0.8579,Gingoog
20,Road Network,0.1442,0.0012,0.3204,0.0051,0.1426,0.3297,0.0945,0.2487,0.0024,Gingoog
21,Distance to Ports,1.7510,2.7766,2.8291,2.0032,2.0368,1.9832,2.1479,2.2005,1.7463,Gingoog
22,Availability of Basic Utilities,2.5000,3.3333,3.3333,2.5000,2.5000,2.4749,2.4677,2.5000,1.5632,Gingoog
23,Transportation Vehicles,0.5993,0.1231,0.0807,0.0728,0.0610,0.0719,0.0726,0.0936,0.0515,Gingoog
24,Education,0.3487,0.8895,0.5060,0.4371,0.4183,0.5483,0.3426,0.6184,0.6323,Gingoog
25,Health,0.3377,0.7752,0.5801,0.5554,0.5548,0.2877,0.3946,0.6745,0.581,Gingoog
26,LGU Investment,0.6605,0.6116,0.4529,0.5170,0.6611,0.1971,0.3959,0.0070,0.001,Gingoog
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0982,0.1546,0.359,Gingoog
28,Information Technology Capacity,0.7128,0.8025,1.2065,0.7907,1.0593,0.9039,0.9401,1.6667,0.6216,Gingoog
29,Financial Technology Capacity,0.0374,0.1688,0.1706,0.1107,0.1095,0.1007,0.1326,0.0846,0.0515,Gingoog
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4978,2.2955,2.5000,1.9524,Gingoog
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,1.9048,2.4405,2.5000,1.8889,Gingoog
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,2.2917,2.5000,1.4662,1.034,Gingoog
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.2589,1.0436,Gingoog
34,Budget for DRRMP,-,-,-,0.0639,0.2562,0.5179,0.3399,0.1255,0.0755,Gingoog
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Gingoog
36,Emergency Infrastructure,-,-,-,0.9575,0.8848,0.3218,0.6174,0.6173,0.5951,Gingoog
37,Utilities,-,-,-,1.0644,1.7497,1.9068,1.9017,1.2656,1.5048,Gingoog
38,Employed Population,-,-,-,0.5394,0.0226,0.0154,0.0030,0.0154,0.0309,Gingoog
39,Sanitary System,-,-,-,1.3625,1.5618,1.9842,1.9957,1.8868,1.506,Gingoog
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.3376,Gingoog
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0534,Gingoog
42,STEM graduates,-,-,-,-,-,-,-,-,0.0084,Gingoog
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0009,Gingoog
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Gingoog
45,Internet Capability,-,-,-,-,-,-,-,-,1.1197,Gingoog
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.2312,Gingoog
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Gingoog
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Gingoog
49,New Technology,-,-,-,-,-,-,-,-,0.0,Gingoog
