,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0049,0.0006,0.0326,0.0288,0.0325,0.0037,0.0014,Mondragon
1,Local Economy Growth,-,-,0.4889,0.0772,0.0336,0.0005,1.0260,0.0011,0.0032,Mondragon
2,Active Establishments in the Locality,-,-,-,0.0000,0.0015,0.0610,0.1616,0.0814,0.0848,Mondragon
3,Safety Compliant Business,-,-,-,0.3422,0.0875,0.3461,0.3654,0.0587,0.1223,Mondragon
4,Employment Generation,-,-,0.0214,0.0000,0.0117,0.0513,0.0396,0.0792,0.038,Mondragon
5,Cost of Living,-,-,2.7500,2.0259,0.8796,1.5000,2.5000,1.2813,1.9994,Mondragon
6,Cost of Doing Business,-,-,2.3775,1.2144,1.3385,1.8046,1.9313,1.9168,1.2542,Mondragon
7,Financial Deepening,-,-,0.3086,0.1058,0.0378,0.0855,0.0867,0.1374,0.0364,Mondragon
8,Productivity,-,-,0.0000,0.0000,0.0000,0.0011,0.0019,0.0606,0.036,Mondragon
9,Presence of Business and Professional Organizations,-,-,0.0000,0.0010,0.0000,0.0009,0.0016,0.0000,0.1617,Mondragon
10,Compliance to National Directives,-,-,3.2997,1.2500,0.0000,2.4994,2.4643,2.4643,1.9615,Mondragon
11,Presence of Investment Promotion Unit,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Mondragon
12,Compliance to ARTA Citizens Charter,-,-,0.6181,2.2726,0.0000,2.3739,2.4972,1.6121,0.0,Mondragon
13,Capacity to Generate Local Resource,-,-,0.8108,1.2558,0.0000,0.0157,0.0050,0.0000,0.1913,Mondragon
14,Capacity of Health Services,-,-,0.1661,0.0421,0.0000,0.0540,0.0465,0.0311,0.0332,Mondragon
15,Capacity of School Services,-,-,0.2761,0.0260,0.0000,0.3671,0.0685,0.0000,0.0096,Mondragon
16,Recognition of Performance,-,-,0.0000,0.0260,0.0000,0.0694,0.0013,0.0000,0.0,Mondragon
17,Getting Business Permits,-,-,0.0000,1.5461,0.0000,2.3448,1.6667,2.4847,2.0,Mondragon
18,Peace and Order,-,-,0.0675,0.1236,0.0000,0.1843,0.0000,0.0800,0.1005,Mondragon
19,Social Protection,-,-,0.0000,0.6039,0.0000,1.6182,0.0000,0.3386,0.8925,Mondragon
20,Road Network,-,-,0.0014,0.0012,0.0000,0.1651,0.0016,0.1422,0.0005,Mondragon
21,Distance to Ports,-,-,3.2028,2.4265,0.0000,2.3950,2.3741,2.4397,1.9475,Mondragon
22,Availability of Basic Utilities,-,-,3.3333,1.2500,0.0000,1.8688,1.6188,1.8688,0.3994,Mondragon
23,Transportation Vehicles,-,-,0.0234,0.0152,0.0000,0.0009,0.0030,0.0016,0.001,Mondragon
24,Education,-,-,0.2010,0.1768,0.0000,0.0724,0.0397,0.0129,0.0139,Mondragon
25,Health,-,-,0.1869,0.1482,0.0000,0.0842,0.0637,0.0093,0.0548,Mondragon
26,LGU Investment,-,-,0.8458,0.1881,0.0000,0.0947,0.0742,0.0308,0.0003,Mondragon
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0020,0.0031,0.0052,0.1028,Mondragon
28,Information Technology Capacity,-,-,0.6138,0.3770,0.0000,0.2097,0.3148,0.1087,0.1304,Mondragon
29,Financial Technology Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Mondragon
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4744,2.5000,1.4865,Mondragon
31,Disaster Risk Reduction Plan,-,-,-,0.5000,0.0000,1.9907,1.9907,2.5000,1.9988,Mondragon
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.2500,0.0000,1.002,Mondragon
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2998,0.0296,Mondragon
34,Budget for DRRMP,-,-,-,0.0021,0.0000,0.1338,0.0460,0.0000,0.0,Mondragon
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,2.5000,2.5000,1.0,Mondragon
36,Emergency Infrastructure,-,-,-,0.8565,0.0000,0.4427,0.4456,0.2691,0.3767,Mondragon
37,Utilities,-,-,-,0.2778,0.0000,1.8741,1.8705,1.2581,1.2495,Mondragon
38,Employed Population,-,-,-,0.0270,0.0000,0.0366,0.0283,0.0087,0.0018,Mondragon
39,Sanitary System,-,-,-,1.0222,0.0000,1.5076,1.5001,1.2500,1.0,Mondragon
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Mondragon
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Mondragon
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Mondragon
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Mondragon
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Mondragon
45,Internet Capability,-,-,-,-,-,-,-,-,0.0652,Mondragon
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Mondragon
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Mondragon
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Mondragon
49,New Technology,-,-,-,-,-,-,-,-,0.0,Mondragon
