,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,0.0043,-,-,0.0036,0.0027,Pigcawayan
1,Local Economy Growth,-,-,-,-,0.0139,-,-,0.0027,0.0,Pigcawayan
2,Active Establishments in the Locality,-,-,-,-,0.1216,-,-,0.1020,0.092,Pigcawayan
3,Safety Compliant Business,-,-,-,-,0.1306,-,-,0.2669,0.0,Pigcawayan
4,Employment Generation,-,-,-,-,0.0316,-,-,0.0485,0.0387,Pigcawayan
5,Cost of Living,-,-,-,-,1.8519,-,-,0.5938,1.7356,Pigcawayan
6,Cost of Doing Business,-,-,-,-,2.1977,-,-,2.3008,1.8825,Pigcawayan
7,Financial Deepening,-,-,-,-,0.1013,-,-,0.2458,0.2417,Pigcawayan
8,Productivity,-,-,-,-,0.0011,-,-,0.0363,0.0264,Pigcawayan
9,Presence of Business and Professional Organizations,-,-,-,-,0.0201,-,-,0.0220,0.0084,Pigcawayan
10,Compliance to National Directives,-,-,-,-,0.0000,-,-,2.2619,1.9643,Pigcawayan
11,Presence of Investment Promotion Unit,-,-,-,-,0.0000,-,-,2.5000,1.9488,Pigcawayan
12,Compliance to ARTA Citizens Charter,-,-,-,-,0.0000,-,-,2.2844,2.0,Pigcawayan
13,Capacity to Generate Local Resource,-,-,-,-,0.0000,-,-,0.0114,0.002,Pigcawayan
14,Capacity of Health Services,-,-,-,-,0.0000,-,-,0.1235,0.0035,Pigcawayan
15,Capacity of School Services,-,-,-,-,0.0000,-,-,0.0347,0.0018,Pigcawayan
16,Recognition of Performance,-,-,-,-,0.0000,-,-,0.0000,0.0,Pigcawayan
17,Getting Business Permits,-,-,-,-,0.0000,-,-,1.8240,2.0,Pigcawayan
18,Peace and Order,-,-,-,-,0.0000,-,-,0.0649,0.0854,Pigcawayan
19,Social Protection,-,-,-,-,0.0000,-,-,0.4807,0.0016,Pigcawayan
20,Road Network,-,-,-,-,0.0000,-,-,0.0776,0.0003,Pigcawayan
21,Distance to Ports,-,-,-,-,0.0000,-,-,2.4441,1.8898,Pigcawayan
22,Availability of Basic Utilities,-,-,-,-,0.0000,-,-,2.2651,0.0042,Pigcawayan
23,Transportation Vehicles,-,-,-,-,0.0000,-,-,0.0330,0.0255,Pigcawayan
24,Education,-,-,-,-,0.0000,-,-,0.0516,0.0274,Pigcawayan
25,Health,-,-,-,-,0.0000,-,-,0.1965,0.1506,Pigcawayan
26,LGU Investment,-,-,-,-,0.0000,-,-,0.0193,0.0019,Pigcawayan
27,Accommodation Capacity,-,-,-,-,0.0000,-,-,0.0000,0.0,Pigcawayan
28,Information Technology Capacity,-,-,-,-,0.0000,-,-,0.2273,0.0441,Pigcawayan
29,Financial Technology Capacity,-,-,-,-,0.0000,-,-,0.0631,0.0259,Pigcawayan
30,Land Use Plan,-,-,-,-,0.0000,-,-,2.2727,1.9848,Pigcawayan
31,Disaster Risk Reduction Plan,-,-,-,-,0.0000,-,-,2.4474,1.9993,Pigcawayan
32,Annual Disaster Drill,-,-,-,-,0.0000,-,-,1.2625,1.01,Pigcawayan
33,Early Warning System,-,-,-,-,0.0000,-,-,1.2591,1.0037,Pigcawayan
34,Budget for DRRMP,-,-,-,-,0.0000,-,-,0.0208,0.0,Pigcawayan
35,Local Risk Assessments,-,-,-,-,0.0000,-,-,2.5000,2.0,Pigcawayan
36,Emergency Infrastructure,-,-,-,-,0.0000,-,-,0.3691,0.612,Pigcawayan
37,Utilities,-,-,-,-,0.0000,-,-,1.2886,1.5127,Pigcawayan
38,Employed Population,-,-,-,-,0.0000,-,-,0.0323,0.0235,Pigcawayan
39,Sanitary System,-,-,-,-,0.0000,-,-,1.8753,1.5005,Pigcawayan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0788,Pigcawayan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Pigcawayan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0306,Pigcawayan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0023,Pigcawayan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Pigcawayan
45,Internet Capability,-,-,-,-,-,-,-,-,0.0238,Pigcawayan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0004,Pigcawayan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Pigcawayan
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Pigcawayan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Pigcawayan
