city_municipality,Presence of Investment Promotion Unit,Active Establishments in the Locality,Productivity,Employment Generation,Poverty Incidents,Cluster_Id,Vulnerability
Guinobatan,1.0,0.1441031665126279,0.04211809289275379,0.07494747231823395,0.29824936795114276,0,medium
Guinsiliban,1.0,0.2111453697047717,0.09962748886730402,0.14068763845486668,0.3587477472314031,0,medium
Guipos,0.25,0.13358346837787058,0.052101640837702835,0.08470721687073125,0.37492310337580953,1,high
Guiuan,0.66668,0.147609732557547,0.020695062927550627,0.03517190961371667,0.5241948939367886,0,medium
Gumaca,1.0,0.14827764989943634,0.04419799871461818,0.09768951858678898,0.07013863681230854,0,medium
Gutalac,1.0,0.05326640801567589,0.012583430222279526,0.019151196857730545,0.731927223633851,0,medium
Hadji Mohammad Ajul,0.0,0.0,0.0,0.0,1.0,1,high
Hadji Muhtamad,0.79988,0.0,0.0,0.0,0.9295977176190385,0,medium
Hadji Panglima Tahil,0.0,0.0,0.0,0.0,0.9712460755656598,1,high
Hagonoy (BU),0.30772,0.25464348659531577,0.06551703338872812,0.08102429439809078,0.034221704271185566,1,high
Hagonoy (DS),1.0,0.7089942584155481,0.19509516609087926,0.06794991962021703,0.1520343376064294,0,medium
Hamtic,0.0,0.19736957452830378,0.00041598116437287696,0.0,0.2070560214992135,1,high
Hermosa,1.0,0.182174455000321,0.31895355778290335,0.32704351557047545,0.08656872297473714,0,medium
Hernani,0.0,0.1895215457611039,0.04367802225915208,0.07430296088552187,0.6045622146227766,1,high
Hilongos,1.0,0.1333329993746621,0.04336603638587242,0.05763773669682366,0.3038534283476301,0,medium
Himamaylan,1.0,0.03180956340748044,0.0243348981158133,0.02228168095947496,0.2772341414643155,0,medium
Hinabangan,0.25,0.03097466673011874,0.01591127953726254,0.030015818152019987,0.33276528539314393,1,high
Hinatuan,1.0,0.16389021776609997,0.02059106763645741,0.050732257060622746,0.3702105980423998,0,medium
Hindang,0.53296,0.41068567559421587,0.13217801497948165,0.19445830655541785,0.272903731157939,0,medium
Hingyon,0.5,0.15963224471155535,0.02735076155751666,0.059295051809511876,0.26551656063529666,1,high
Hinigaran,1.0,0.1557082303279554,0.0008319623287457539,0.051468841555150836,0.21864623731922128,0,medium
Hinobaan,0.75,0.08465852308447548,0.012583430222279526,0.024859726690323308,0.2857675970680575,0,medium
Hinunangan,0.79988,0.45919317254893016,0.13779376069851548,0.17337357539955103,0.2931547675906998,0,medium
Hinundayan,0.7978000000000001,0.17107032919141052,0.17481608432770154,0.32400510453054704,0.26704494074342955,0,medium
Hungduan,1.0,0.0981003595899987,0.032030549656711524,0.04391885048623784,0.24233612899528112,0,medium
Iba,1.0,0.2111453697047717,0.09962748886730402,0.14068763845486668,0.0484865852804259,0,medium
Ibaan,0.0,0.3042363492306003,0.08340422345676182,0.08737733566339562,0.09013494322704722,1,high
Ibajay,1.0,0.006846152754365868,0.26997177567799713,0.32105876655243465,0.14935967241719683,0,medium
Igacos,1.0,0.4820693415086405,0.06676497688184674,0.15090774831644405,0.2962115278069656,0,medium
Igbaras,0.75,0.1624708934145851,0.06634899571747387,0.11104011255011076,0.11369746989409597,0,medium
Iguig,1.0,0.2578160939692902,0.11169094263411745,0.18386990444657642,0.1484681173541193,0,medium
Ilagan,1.0,0.31968193776179155,0.12822619391793932,0.18681624242468883,0.286659152131135,0,medium
Iligan,1.0,0.22625699956501832,0.04887778681381304,0.03471154430463661,0.18718708009348592,0,medium
Ilog,0.0,0.039824571510152666,0.009151585616203294,0.015744493570538094,0.053581185640868875,1,high
Iloilo,1.0,0.35975697827515274,0.23669328252816696,0.12190473384440019,0.3449923262582071,0,medium
Imelda,0.5,0.42529636744804544,0.17429610787223543,0.18515892731200062,0.4024339453222016,1,high
Impasug-Ong,0.5,0.08707972344882439,0.01237543964009309,0.036553005540956855,0.006583497315782432,1,high
Imus,1.0,1.0,1.0,0.6932180824127562,0.2955747027619102,2,low
Inabanga,0.25,0.03097466673011874,0.01591127953726254,0.030015818152019987,0.8609479777620694,1,high
Indanan,0.0,0.06729267219535232,0.012895416095559184,0.026148749555747478,0.023523043514255323,1,high
Indang,0.53296,0.41068567559421587,0.13217801497948165,0.19445830655541785,0.13484006138993435,0,medium
Infanta (PS),1.0,0.350990563162855,0.13311397259932062,0.17272906396683896,0.06848289169516458,0,medium
Infanta (QN),1.0,0.22275043352009918,0.04991773972474523,0.07936697928540255,0.18858809519260775,0,medium
Initao,1.0,0.38714158929261616,0.16670445162243042,0.1745705252031592,0.3051270784377408,0,medium
Inopacan,0.5,0.30298400421455773,0.0605252594162536,0.048798722762486486,0.026961898757554326,0,medium
Ipil,0.25,0.004925890396433977,0.07082079323448229,0.08406270543801918,0.25609154996847716,1,high
Iriga,1.0,0.5393432535756524,0.24958869862372615,0.2580807922702823,0.14553872214686459,0,medium
Irosin,1.0,0.11304501011477297,0.05064570676239777,0.07706515274000224,0.3877869692859281,0,medium
Isabel,0.53336,0.1448545735222534,0.09702760658997354,0.12549558325522467,0.1991593909405269,0,medium
Isabela (BAS),1.0,0.12097652854970904,0.022566978167228573,0.012982301716057725,0.32868960510478956,0,medium
Isabela (NO),0.0,0.05560411871228864,0.015079317208516789,0.015376201323274044,0.12859917594839168,1,high
Isulan,1.0,0.5501969103813545,0.15276908261593905,0.48697442394488877,0.2344394984365945,2,low
Itbayat,0.75,0.15671010634078944,0.044717975170084266,0.06868650411474513,0.3658801877360233,0,medium
Itogon,1.0,0.30916223962703426,0.14351350170864255,0.18479063506473656,0.05969470607340044,0,medium
Ivana,0.0,0.13542024106806633,0.043886012841338515,0.05100847624607078,0.06122308618153334,1,high
Ivisan,1.0,0.1981209815379293,0.17596003252972695,0.17705649787219152,0.05307172560482458,0,medium
Jabonga,0.79832,0.14184894548375132,0.09349176669280408,0.14206873438210688,0.3707200580784441,0,medium
Jaen,1.0,0.08474201275221166,0.021943006420669257,0.052665791358759,0.024796693604366062,0,medium
Jagna,1.0,1.0,0.4278366275575039,0.4544726331238364,0.2000509460036044,2,low
Jalajala,1.0,0.3656847446844207,0.15287307790703225,0.30448561542555247,0.13000019104751354,0,medium
Jamindan,1.0,0.059862091766833256,0.011543477311347335,0.024859726690323308,0.1350947914079565,0,medium
Janiuay,1.0,0.11446433446628786,0.03494241780732166,0.06445114327120857,0.24743072935572413,0,medium
Jaro,0.75,0.30323447321776625,0.08350821874785504,0.08710111647794758,0.37441364333976523,0,medium
Jasaan,1.0,0.07013132089838206,0.05262161729316893,0.04391885048623784,0.18514923994930874,0,medium
Javier,0.7996400000000001,0.15044838126057675,0.05303759845754181,0.060215782427672004,0.3630781575377796,0,medium
Jiabong,0.0,0.1459399392028236,0.05449353253284688,0.13369008575684976,0.29875882798718706,1,high
Jimalalud,0.0,0.08265477105880743,0.013727378424304939,0.009759744552497297,0.39619305988065895,1,high
Jimenez,1.0,0.3570853089075953,0.3897743510173857,0.2812832038479174,0.2321469282743952,0,medium
Jipapad,0.0,0.045251399913003656,0.0021839011129576036,0.0,0.805798928860274,1,high
Jolo,0.0,0.198955878215291,0.0038478257704491117,0.0,0.7227569429850537,1,high
Jomalig,1.0,0.09041931015827115,0.060629254707346814,0.0632541934676004,0.30028720809531995,0,medium
Jones,1.0,0.11129172709231343,0.01903113827005912,0.02854264916296379,0.14197250189455451,0,medium
Jordan,0.75,0.5215599543478485,0.31219386386184417,0.361478840689664,0.10363563418222112,2,low
Jose Abad Santos,0.0,0.06236678179891833,0.008943595034016854,0.01703351643596226,0.5725935973609969,1,high
Jose Dalman,0.75,0.11170917543099428,0.004679788099194865,0.019703635228626618,0.6914251507683293,0,medium
Jose Panganiban,0.75,0.08015008102672236,0.019447119434432,0.03305422919194839,0.4108400359169326,0,medium
Josefina,0.0,0.052681980341522716,0.046381899827575776,0.07872246785269046,0.32970852517687815,1,high
Jovellar,1.0,0.0500103109739653,0.027454756848609877,0.004419506967168587,0.4499410936833324,0,medium
Juban,0.7993600000000001,0.0897513928163818,0.07165275556322806,0.10542365577933402,0.42714275707035,0,medium
Julita,0.0,0.04374858589375262,0.0995234935762108,0.1475010450292516,0.3332747454291882,1,high
Kabacan,1.0,0.3635975029910165,0.162232654105422,0.23147167740545477,0.2802909016805813,0,medium
Kabankalan,1.0,0.3413892513731955,0.11657872131549876,0.13746508129130625,0.3359494106184208,0,medium
Kabasalan,0.0,0.05276547000925889,0.0,0.0,0.3553088919881041,1,high
Kabayan,1.0,0.278438041900124,0.13238600556166807,0.1934455028754417,0.21584420712097765,0,medium
Kabugao,0.25,0.034397743107301676,0.00031198587327965766,0.010496329047025396,0.4221755217189182,1,high
Kabuntalan,0.0,0.1962842088477336,0.02693478039314378,0.0715407690310415,0.8446452566086519,1,high
Kadingilan,1.0,0.12055908021102821,0.08985193150454142,0.06003163630403997,0.4005234701870355,0,medium
Kalamansig,1.0,0.08465852308447548,0.017055227739287956,0.030015818152019987,0.5095479179005151,0,medium
Kalawit,0.0,0.170318922181785,0.004159811643728769,0.007089625759832943,0.6912977857593182,1,high
Kalayaan (LA),1.0,0.06670824452119913,0.11741068364424452,0.11923461505173585,0.0365142744333849,0,medium
Kalayaan (PN),0.25,0.005927766409268008,0.0,0.0,0.9517592291869654,1,high
Kalibo,1.0,0.480316058486181,0.30418622644766624,0.38550990982364325,0.0599494360914226,2,low
Kalilangan,1.0,0.09960317360924975,0.014767331335237131,0.033882886748292505,0.37797986359207536,0,medium
Kalingalan Caluang,0.0,0.0,0.0,0.0,0.9745575657999477,1,high
Kananga,1.0,0.1541219266409682,0.1281221986268461,0.07393466863825782,0.36791802788020045,0,medium
Kapai,0.79976,0.02179080327914014,0.00010399529109321924,0.0,1.0,0,medium
Kapalong,1.0,0.45543613750080253,0.0605252594162536,0.11877424974265578,0.23851517872494893,0,medium
Kapangan,1.0,0.26065474267232,0.10014746532277012,0.13065167471692135,0.19253641047195102,0,medium
Kapatagan (LN),1.0,0.10603187802493477,0.041078139981821596,0.062241389787624266,1.0,0,medium
Kapatagan (LS),1.0,0.07246903159499479,0.012583430222279526,0.03305422919194839,0.1991593909405269,0,medium
Kasibu,1.0,0.41711438000990086,0.4092214704518177,0.18736868079558489,0.24819491940979055,0,medium
Katipunan,0.75,0.041995302871293064,0.013831373715398157,0.022189607897658947,0.6453190175063204,0,medium
Kauswagan,1.0,0.47622506476710863,0.5626145248143161,0.8815995668883172,0.2679364958065071,2,low
Kawayan,1.0,0.5317456938116611,0.12344241052765123,0.23773264560894358,0.3164625642397264,0,medium
Kawit,1.0,0.525316989395976,0.23388540966865004,0.33486972582483654,0.044156174974049375,2,low
Kayapa,0.25,0.17357501922349558,0.09921150770293115,0.13405837800411383,0.3433365811410631,1,high
Kiamba,1.0,0.15938177570834683,0.035046413098414886,0.12890228654241714,0.3974667099707697,0,medium
Kiangan,0.7996400000000001,0.29455154777320464,0.11002701797662595,0.18175222402480815,0.16158671328225999,0,medium
Kibawe,0.5,0.06854501721139485,0.029118681506101383,0.03903897820998919,0.33467576052831005,1,high
Kiblawan,0.0,0.08833206846486692,0.009047590325110072,0.024491434443059252,0.3528889568168937,1,high
Kibungan,1.0,0.2351903940127884,0.06614100513528744,0.11499925420819929,0.3295811601678671,0,medium
Kidapawan,1.0,0.380128457202778,0.2304535650625738,0.24509849055422456,0.15037859248928542,0,medium
Kinoguitan,1.0,0.05017729030943764,0.007903642123084661,0.014087178457849871,0.19011647530074063,0,medium
Kitaotao,1.0,0.06871199654686717,0.013103406677745623,0.029095087533859868,0.42586910698023933,0,medium
Kitcharao,0.7996400000000001,0.11287803077930063,0.08548412927862621,0.09004745445605997,0.276342586401238,0,medium
Kolambugan,1.0,0.285868622328643,0.04731785744741475,0.06877857717656115,0.20858440160734643,0,medium
Koronadal,1.0,0.44282919767264095,0.3086580239646747,0.2968435512948235,0.1261792407771813,2,low
Kumalarang,0.7996400000000001,0.020287989259889092,0.025478846317838713,0.013903032334217849,0.4526157588725649,0,medium
La Carlota,1.0,0.17098683952367436,0.10253935701791415,0.07467125313278593,0.28933381732036756,0,medium
La Castellana,0.5,0.15320354029587033,0.01091950556478802,0.011877424974265579,0.3846028440606512,1,high
La Libertad (NR),1.0,0.15929828604061066,0.06322913698467729,0.1543144516036365,0.5475026905858152,0,medium
La Libertad (ZN),0.0,0.08657878544240737,0.02152702525629638,0.10220109861577359,0.2912442924555337,1,high
La Paz (AA),1.0,0.2917128990701749,0.1460093886948798,0.19896988658440243,0.105164014290354,0,medium
La Paz (AS),1.0,0.030640708059174068,0.0067596939210592495,0.012706082530609689,0.1294907310114692,0,medium
La Paz (LE),0.0,0.15804594102456812,0.0573014053923638,0.07770966417271433,0.31569837418566,1,high
La Paz (TC),0.5,0.06729267219535232,0.00010399529109321924,0.0,0.45172420380948736,1,high
La Trinidad,1.0,1.0,0.2771474507634293,0.3994129421578611,0.21902833234625452,2,low
Laak,0.7795200000000001,0.2406172224156394,0.11044299914099882,0.14280531887663497,0.12758025587630312,0,medium
Labangan,0.5,0.0,0.10909106035678696,0.16204858879618156,0.39097109451120493,1,high
Labason,1.0,0.37996147786730566,0.18895944391637934,0.157997374076277,0.21291481191372294,0,medium
Labo,0.75,0.10686677470229647,0.05043771618021133,0.07411881476188985,0.355181526979093,0,medium
Labrador,0.0,0.11613412782101123,0.08236427054582963,0.09483525367049261,0.16515293353457006,1,high
Lacub,1.0,0.06745965153082464,0.008319623287457539,0.015836566632354103,0.5999770742983779,0,medium
Lagangilang,1.0,0.38388549225090557,0.15058518150298147,0.22815704718007832,0.4705742251431264,0,medium
Lagawe,1.0,0.44065846631150063,0.3167696566699458,0.33956545197745314,0.2082023065803132,2,low
Lagayan,0.79988,0.12122699755291755,0.10170739468916841,0.16462663452702986,0.6476115876685198,0,medium
Lagonglong,1.0,0.23627575969335862,0.027974733304075974,0.06831821186748108,0.3719937081685548,0,medium
Lagonoy,0.25,0.10578140902172628,0.014559340753050692,0.0346194712428206,0.14413770704774279,1,high
Laguindingan,1.0,0.2919633680733834,0.25208458560996344,0.29988196233475184,0.41275051105209865,0,medium
Lake Sebu,0.75,0.06912944488554802,0.029118681506101383,0.04990359950427863,0.2520158696801228,0,medium
Lakewood,0.79948,0.12181142522707074,0.010607519691508362,0.006905479636200917,0.6434085423711543,0,medium
Lala,0.79988,0.21256469405628656,0.14944123330095604,0.1377413004767543,0.12082991039871614,0,medium
Lallo,1.0,0.2602372943336391,0.03067861087249967,0.07697307967818623,0.27799833151838194,0,medium
Lambayong,1.0,0.18693336606128264,0.06135722174499935,0.13148033227326547,0.18884282521062987,0,medium
Lambunao,1.0,0.12156095622386223,0.023918916951440425,0.0488907958243025,0.40383496042132344,0,medium
Lamitan,1.0,0.08991837215185414,0.0022878964040508234,0.033238375315580417,0.7958644581574105,0,medium
Lamut,1.0,0.6465439869488936,0.32363334588209824,0.42086596556099193,0.3476669914474396,2,low
Langiden,0.0,0.0689624655500757,0.01913513356115234,0.028726795286595816,0.1142069299301403,1,high
Languyan,1.0,0.0025881796998212425,0.0005199764554660962,0.004051214719904539,0.0021257220003948266,0,medium
Lantapan,1.0,0.2022119752570016,0.07654053424460935,0.14317361112389904,0.47910768074686844,0,medium
Lantawan,0.0,0.10419510533473905,0.013103406677745623,0.01519205519964202,0.6100389100102529,1,high
Lanuza,0.5,0.1240656462559473,0.06177320290937222,0.09069196588877206,0.10414509421826539,1,high
Laoac,1.0,0.35165848050474435,0.12531432576732918,0.20440219723154718,0.37492310337580953,0,medium
Laoag,1.0,0.44800555707228346,0.20674263869331985,0.1768723517485595,0.22463239274274177,0,medium
Laoang,0.25,0.07021481056611822,0.008111632705271099,0.03305422919194839,0.4521062988365206,1,high
Lapinig,0.0,0.0,0.037334309502465704,0.04576031172255808,0.11599004005629533,1,high
Lapu Lapu,1.0,0.32218662779387663,0.08953994563126176,0.07292186495828169,0.4941367518101752,0,medium
Lapuyan,0.0,0.0856603990973095,0.014559340753050692,0.019243269919546557,0.09306433843430194,1,high
Larena,1.0,0.5445196129752949,0.06260516523811797,0.11260535460098298,0.15407217775060655,0,medium
Las Navas,0.0,0.10561442968625394,0.059069325340948525,0.09842610308131708,0.6100389100102529,1,high
Las Nieves,1.0,0.06186584379250131,0.009359576198389731,0.017401808683226314,0.44637487343102233,0,medium
Las Pinas,1.0,0.2643282880527114,0.12739423158919355,0.15449859772726854,0.04976023537053664,0,medium
Lasam,1.0,0.4462522740498239,0.23939716009659065,0.443792157953179,0.0013615319463283794,2,low
Laua-An,1.0,0.13901029678072158,0.023710926369253985,0.035263982675532685,0.25112431461704526,0,medium
Laur,0.0,0.07397184561424583,0.048773791522719816,0.07678893355455421,0.0445382700010826,1,high
Laurel,1.0,0.28478325664807286,0.31260984502621697,0.3426038630173815,0.13929783670532195,0,medium
Lavezares,0.25,0.18150653765843167,0.08267625641910929,0.09594013041228475,0.4068917206375892,1,high
Lawaan,0.0,0.2054680722987122,0.09588365838794814,0.11269742766279897,0.5660979819014321,1,high
Lazi,1.0,0.23235174530975863,0.009463571489482951,0.03507983655190066,0.23061854816626232,0,medium
Lebak,1.0,0.22558908222312896,0.06926086386808401,0.11168462398282285,0.4140241611422094,0,medium
Leganes,1.0,0.2783545522323878,0.40797352695869904,0.4357818015751859,0.13000019104751354,2,low
Legazpi,1.0,0.6997269052968333,0.9637243625608626,1.0,0.14757656229104177,2,low
Lemery (BS),1.0,0.305071245907962,0.13155404323292233,0.1932613567518097,0.10796604448859763,0,medium
Lemery (IO),1.0,0.10294276031869652,0.0351504083895081,0.04327433905352575,0.22399556769768642,0,medium
Leon,0.25,0.06771012053403316,0.021111044091923502,0.02016400053770668,0.25303478975221133,1,high
Leyte,0.25,0.08791462012618609,0.06312514169358407,0.08037978296537869,0.442426558151679,1,high
Lezo,0.75,0.1892710767578954,0.05106168792677064,0.08746940872521163,0.09790420877672278,0,medium
Lian,0.0,0.09818384925773488,0.0,0.0014731689890561958,0.10847550452464196,1,high
Lianga,0.0,0.09818384925773488,0.0,0.0014731689890561958,0.3546720669430487,1,high
Libacao,0.0,0.0011688553483063676,0.06572502397091456,0.08618038585978746,0.29901355800520923,1,high
Libagon,0.0,0.2584005216434434,0.04825381506725372,0.32474168902507516,0.33021798521292245,1,high
Libertad (AE),0.26668,0.20121009924416758,0.14195357234224426,0.23782471867075958,0.19992358099459337,1,high
Libertad (MO),0.75,0.28511721531901757,0.17263218321474394,0.1797266166648559,0.22310401263460888,0,medium
Libjo,0.5,0.334209139947885,0.08226027525473642,0.14013520008397062,0.4624228645664177,1,high
Libmanan,0.0,0.19411347748659322,0.0627091605292112,0.11306571991006303,0.348176451483484,1,high
Libon,0.5,0.08816508912939458,0.03390246489638947,0.041340804755389496,0.4480306185481662,1,high
Libona,1.0,0.18718383506449116,0.05574147602596551,0.09004745445605997,0.32525074986149055,0,medium
Libungan,0.75,0.08574388876504568,0.02693478039314378,0.053770668100551144,0.29302740258168875,0,medium
Licab,1.0,0.09751593191584552,0.08278025171020251,0.10818584763381438,0.06950181176725317,0,medium
Licuan-Baay,0.8000400000000001,0.1529530712926618,0.0513736738000503,0.11757729993904763,0.2692101458966178,0,medium
Lidlidda,1.0,0.09943619427377741,0.050021735015838446,0.0812084405217228,0.05880315101032292,0,medium
Ligao,1.0,0.10887052672796452,0.07269270847416025,0.07955112540903457,0.2658986556623299,0,medium
Lila,1.0,0.09960317360924975,0.014767331335237131,0.033882886748292505,0.2000509460036044,0,medium
Liliw,0.75,0.359423019604208,0.14694534631471878,0.18792111916648097,0.0,0,medium
Liloan (CU),1.0,0.49526070901095515,0.14184957705115103,0.22677595125283814,0.3457565163122735,0,medium
Liloan (SL),1.0,0.5425993506173631,0.07227672730978738,0.10726511701565426,0.06377038636175483,0,medium
Liloy,1.0,0.5453545096526566,0.30023440538612395,0.24417775993606444,0.5380776799189958,0,medium
Limasawa,0.25,0.001335834683778706,0.03712631892027927,0.03333044837739643,0.2583841201306765,1,high
Limay,1.0,0.2075553139921164,0.13508988313009176,0.18423819669384048,0.06377038636175483,0,medium
Linamon,1.0,0.12824012964275575,0.14361749699973575,0.20200829762433087,0.23342057836450592,0,medium
Linapacan,0.0,0.0,0.0,0.0,0.2498506645269345,1,high
Lingayen,1.0,0.27000558545877096,0.06790892508387215,0.13341386657140172,0.0813467576052831,0,medium
Lingig,0.55388,0.07964914302030533,0.0018719152396779461,0.024031069133979194,0.4346572926020034,1,high
Lipa,1.0,0.17599621958784448,0.10087543236042265,0.15330164792366038,0.09879576383980028,0,medium
Llanera,1.0,0.3265280905161574,0.17762395718721846,0.2915033137094947,0.02072101331601169,0,medium
Llorente,0.0,0.0629512094730715,0.05022972559802489,0.05745359057319163,0.6319456915601577,1,high
Loay,0.25,0.4590261932134578,0.08018036943287203,0.24113934889613606,0.10452718924529862,1,high
Lobo,0.75,0.3476509764534082,0.2475087928018618,0.34232764383193354,0.23342057836450592,0,medium
Loboc,0.79988,0.24362285045414148,0.0778924730288212,0.12733704449154493,0.1350947914079565,0,medium
Looc (OM),0.79988,0.9350007889773578,0.4070375693388601,1.0,0.2289628030491183,2,low
Looc (RN),0.0,0.29480201677641316,0.09629963955232101,0.09474318060867659,0.14171777187653237,1,high
Loon,1.0,0.261155680678737,0.026206813355491246,0.04935116113338256,0.1987772959134937,0,medium
Lope De Vega,0.0,0.07772888066237345,0.03317449785873693,0.06270175509670432,0.5817638780097942,1,high
Lopez,1.0,0.23034799328409056,0.19811102953258264,0.21112353074411605,0.0877150080558368,0,medium
Lopez Jaena,0.0,0.20747182432438024,0.07394065196727886,0.09897854145221316,0.3313642702940221,1,high
Loreto (AS),1.0,0.052681980341522716,0.009255580907296512,0.020348146661338707,0.3726305332136102,0,medium
Loreto (DI),0.75,0.11162568576325811,0.07570857191586361,0.11269742766279897,0.5371861248559182,0,medium
Los Banos,0.5,0.5467738340041716,0.13935369006491377,0.22806497411826232,0.0,0,medium
Luba,1.0,0.15345400929907882,0.11366685316488861,0.11196084316827087,0.24717599933770196,0,medium
Lubang,0.0,0.6422025242266128,0.0,0.0519292068642309,0.09293697342529086,1,high
Lubao,1.0,0.5664773955899074,0.12209047174343939,0.20265280905704292,0.017791618108756974,0,medium
Lubuagan,0.7993600000000001,0.09000186181959031,0.04336603638587242,0.0812084405217228,0.22972699310318478,0,medium
Lucban,1.0,0.24312191244772446,0.09338777140171088,0.14087178457849872,0.022886218469199953,0,medium
Lucena,1.0,0.025547838327267747,0.09702760658997354,0.05975541711859194,0.0803278375331945,0,medium
Lugait,1.0,0.06762663086629699,0.08298824229238895,0.1241144873279845,0.15177960758840722,0,medium
Lugus,0.0,0.005092869731906317,0.0,0.014823762952377969,0.934055492934426,1,high
Luisiana,0.0,0.3813808022188205,0.10503524400415142,0.090323673641508,0.028999738901731516,1,high
Lumba-Bayabao,0.0,0.0061782354124765146,0.00010399529109321924,0.005156091461696685,0.9473014538715777,1,high
Lumbaca-Unayan,0.0,0.0,0.0,0.0017493881745042324,1.0,1,high
Lumban,0.75,0.10711724370550497,0.2421010376650144,0.3468392238609181,0.001234166937317309,0,medium
Lumbatan,0.5,0.0662073065147821,0.0,0.0,0.9508676741238877,1,high
Lumbayanague,0.0,0.0025046900320850737,0.0,0.0,0.9462825337994891,1,high
Luna (AO),0.78976,0.12381517725273879,0.0302626297081268,0.06804199268203304,0.013461207802380446,0,medium
Luna (IA),1.0,0.3499051974822847,0.35607987670318264,0.4162623124701913,0.13331168128180146,2,low
Luna (LU),1.0,0.601793525042307,0.26747588869175987,0.36304408274053623,0.14872284737214145,2,low
Lupao,1.0,0.29797462415038756,0.12229846232562581,0.2702344364299959,0.04568455508218226,0,medium
Lupi,1.0,0.43372882388939854,0.12895416095559184,0.2023765898715949,0.23469422845461668,0,medium
Lupon,1.0,0.1508658295992576,0.0956756678057617,0.12346997589527241,0.3038534283476301,0,medium
Lutayan,1.0,0.03965759217468033,0.006135722174499935,0.02891094141022784,0.48025396582796803,0,medium
Luuk,0.79988,0.014109753847412579,0.0,0.0,0.9694629654395047,0,medium
Ma-Ayon,1.0,0.03890618516505481,0.05844535359438921,0.08387855931438715,0.5057269676301829,0,medium
Maasim,1.0,0.09885176659962423,0.06135722174499935,0.10625231333567813,0.23800571868890458,0,medium
Maasin (IO),0.5,0.21540334275931633,0.15391303081796448,0.23985032603071188,0.2327837533194505,1,high
Maasin (SL),1.0,0.2648292260591284,0.1611927011944898,0.1618644426725495,0.10389036420024327,0,medium
Mabalacat,1.0,0.3902307069988544,0.15880080949934577,0.07108040372196145,0.028108183838654006,0,medium
Mabinay,0.7795200000000001,0.18367726901957204,0.01216744905790665,0.02264997320673901,0.38855115933999457,0,medium
Mabini (BL),0.5,0.3858057546088375,0.09775557362762607,0.180647347283016,0.0971400187226563,0,medium
Mabini (BS),0.75,0.1705693911849935,0.0600052829607875,0.17742479011945558,0.13076438110157998,0,medium
Mabini (CV),0.5,0.17799997161351255,0.01736721361256761,0.045576165598926056,0.31467945411357134,1,high
Mabini (PS),0.0,0.08340617806843295,0.05220563612879606,0.06666089675479286,0.2597851352297983,1,high
Mabitac,0.0,0.20914161767910364,0.14465744991066795,0.1829491738284163,0.010149717568092517,1,high
Mabuhay,0.0,0.0662073065147821,0.022462982876135355,0.03268593694468434,0.5188455635583236,1,high
Macabebe,1.0,0.07964914302030533,0.03140657791015221,0.04870664970067048,0.34957746658260574,0,medium
Macalelon,0.0,0.1808386203165423,0.03494241780732166,0.056348713831399486,0.04211833482987218,1,high
Macarthur,0.5,0.10945495440211771,0.04658989040976222,0.04124873169357348,0.2160989371389998,1,high
Maco,1.0,0.33287330526410625,0.11980257533938855,0.1294547249133132,0.2245050277337307,0,medium
Maconacon,0.79988,0.12298028057537709,0.015495298372889666,0.012429863345161652,0.4689184800259824,0,medium
Macrohon,0.25,0.0,0.1573448754240407,0.2926081904512869,0.26717230575244066,1,high
Madalag,0.0,0.16355625909515528,0.06104523587171969,0.11094803948829474,0.24844964942781267,1,high
Madalum,1.0,0.030807687394646406,0.00031198587327965766,0.0,0.9144412815467206,0,medium
Madamba,1.0,0.008933394447770094,0.008319623287457539,0.010588402108841407,0.9457730737634449,0,medium
Maddela,1.0,0.1951153534994272,0.0703008167790162,0.1098431627465026,0.08988021320902508,0,medium
Madrid,0.79976,0.13074481967484083,0.11876262242845637,0.1444626339893232,0.2453928892115469,0,medium
Madridejos,1.0,0.21849246046555457,0.2147502761074977,0.2518198240667935,0.22042934744537632,0,medium
Magalang,0.0,0.23677669769977563,0.026414803937677683,0.10873828600471044,0.03524062434327416,1,high
Magallanes (AN),0.75,0.36301307531686333,0.36949526925420795,0.3474837352936302,0.23915200377000423,2,low
Magallanes (CE),1.0,0.3289492908805063,0.15391303081796448,0.20108756700617073,0.4291805972145272,0,medium
Magallanes (SO),1.0,0.12181142522707074,0.026830785102050562,0.039407270457253236,0.14783129230906394,0,medium
Magarao,0.0,0.11454782413402402,0.011751467893533773,0.07853832172905843,0.1799272745798547,1,high
Magdalena,1.0,0.22174855750726516,0.1357138548766511,0.1090145051901585,0.07153965191143036,0,medium
Magdiwang,0.0,0.23535737334826073,0.02329494520488111,0.009667671490681285,0.3038534283476301,1,high
Magpet,1.0,0.11471480346949636,0.029326672088287823,0.061781024478544215,0.5031796674499615,0,medium
Magsaysay (DS),1.0,0.2116463077111887,0.11564276369565978,0.19298513756636165,0.1236319405969598,0,medium
Magsaysay (LN),0.79976,0.09701499390942851,0.0329665072765505,0.12070778404079203,0.3005419381133421,0,medium
Magsaysay (MO),1.0,0.19478139482848256,0.049709749142558796,0.07384259557644181,0.37797986359207536,0,medium
Magsaysay (OM),0.0,0.0954286902224413,0.06770093450168573,0.061781024478544215,0.23966146380604858,1,high
Magsaysay (PN),0.0,0.20997651435646533,0.00010399529109321924,0.0,0.2718848110858504,1,high
