city_municipality,Presence of Investment Promotion Unit,Active Establishments in the Locality,Productivity,Cost of Doing Business,Poverty Incidents,Cluster_Id,Vulnerability
Busuanga,0.0,0.4074295785525052,0.019447119434432003,0.6962466043655289,0.19393742557107288,0,high
Butig,0.75,0.3745346494644546,0.00010399529109321925,0.6308083518892538,1.0,2,medium
Butuan,1.0,0.3091622396270342,0.052725612584262165,0.7233947125665765,0.30449025339268543,2,medium
Buug,1.0,0.0006679173418893528,0.1760640278208202,0.4957465135890422,0.29455578268982163,2,medium
Caba,1.0,0.11755345217252611,0.06582901926200778,0.8766684067849908,0.01167809767622541,2,medium
Cabadbaran,1.0,0.1790853372940827,0.07030081677901621,0.7989003885007402,0.2145705570308669,2,medium
Cabagan,1.0,0.07898122567841598,0.03515040838950811,0.8145105507163426,0.15903941310203848,2,medium
Cabanatuan,1.0,0.5755777693731499,0.3236333458820983,0.4477848557671915,0.011805462685236492,1,low
Cabangan,0.7996400000000001,0.278938979906541,0.08798001626486349,0.6197794329325782,0.09930522387584459,2,medium
Cabanglasan,1.0,0.30114723152436196,0.1440334781641087,0.7967511632681572,0.40561807054747845,2,medium
Cabarroguis,1.0,0.405342336859101,0.2283736592407095,0.7906993974816736,0.09051703825408047,1,low
Cabatuan (IA),1.0,0.6005411800262644,0.36481548115501317,0.7431902081298405,0.11242381980398525,1,low
Cabatuan (IO),1.0,0.2791059592420133,0.03868624828667756,0.8347585147496237,0.1435008820026874,2,medium
Cabiao,1.0,0.15854687903098513,0.0443019940057114,0.7546150369977813,0.04479300001910476,2,medium
Cabucgayan,1.0,0.13976170379034708,0.20268682234068433,0.7094247485547875,0.3269064949786345,2,medium
Cabugao,1.0,0.09718197324490084,0.03847825770449112,0.8414889832411334,0.056255850830101456,2,medium
Cabusao,0.0,0.24011628440922236,0.05407755136847401,0.812531001160016,0.3295811601678671,0,high
Cabuyao,1.0,0.46912844300953416,1.0,0.6674017394019158,0.0,1,low
Cadiz,1.0,0.19069040110941024,0.11314687670942254,0.7038820097970735,0.28856962726630114,2,medium
Cagayan De Oro,1.0,0.7597559763991388,0.20944651626174357,0.644778315901043,0.26704494074342955,1,low
Cagayancillo,0.0,0.0,0.0,0.0,0.16566239357061432,0,high
Cagdianao,1.0,0.20772229332758874,0.24480491523343811,0.7005450548306948,0.4411529080615682,2,medium
Cagwait,1.0,0.24470821613471166,0.12469035402076989,0.7764466406761235,0.32805278005973415,2,medium
Caibiran,0.79912,0.18927107675789537,0.0918278420353126,0.574758820165841,0.3686822179342669,2,medium
Cainta,1.0,1.0,1.0,0.6675148565194202,0.0191926332078788,1,low
Cajidiocan,0.0,0.19494837416395486,0.1036833052199396,0.7682456496570571,0.3377325207445758,0,high
Calabanga,1.0,0.1127110514438283,0.013727378424304942,0.6305821176542452,0.3131510740054385,2,medium
Calaca,1.0,0.1783339302844572,0.22982959331601455,0.7640603163093955,0.10312617414617681,2,medium
Calamba (LA),1.0,0.9639717036818085,1.0,0.5225552704375767,0.2778709665093709,1,low
Calamba (MC),1.0,0.4079305165589222,0.5747819738722227,0.7662661001007309,0.0,1,low
Calanasan,0.5,0.07664351498180325,0.001143948202025412,0.7016762260057383,0.351742671735794,0,high
Calanogas,1.0,0.09367540719998173,0.044197998714618186,0.5980043878129879,1.0,2,medium
Calapan,1.0,0.4514286334494663,0.16129669648558306,0.7159289828112885,0.06313356131669948,1,low
Calape,1.0,0.3721969387678418,0.2311815321002264,0.8092506047523895,0.1936826955530507,1,low
Calasiao,1.0,0.3689408417261313,0.17315215967021008,0.8275190192293442,0.07166701692044146,1,low
Calatagan,0.0,0.10127296696397313,0.046173909245389354,0.6124268202947946,0.12121200542574939,0,high
Calatrava (NO),0.759,0.07689398398501175,0.006135722174499936,0.7463574874199626,0.2604219602748537,2,medium
Calatrava (RN),0.0,0.0,0.0,0.6140670184986078,0.4045991504753899,0,high
Calauag,0.25,0.1116256857632581,0.051165683217863876,0.6898554872265323,0.09650319367760095,0,high
Calauan,0.0,0.06871199654686717,0.022670973458321798,0.8466358120875821,0.02352304351425533,0,high
Calayan,0.0,0.41753182834858166,0.13467390196571893,0.6905341899315585,0.509420552891504,0,high
Calbayog,1.0,0.2589014596498604,0.12448236343858345,0.7681890910983051,0.2734131911939833,2,medium
Calbiga,0.79976,0.1348358133939131,0.04731785744741476,0.7252045864466463,0.2886969922753122,2,medium
Calinog,1.0,0.10235833264454332,0.03442244135185557,0.7492419739163239,0.3162078342217043,2,medium
Calintaan,0.0,0.4520130611236195,0.285987050506353,0.716438009840058,0.21367900196778938,0,high
Caloocan,1.0,0.35691832957212294,0.2198460453710655,0.4358509998704809,0.09815893879474494,1,low
Calubian,0.0,0.17440991590085725,0.07269270847416026,0.8515564066990218,0.3458838813212846,0,high
Calumpit,0.25,0.31926448942311064,0.1550569790199899,0.8041603344646933,0.03231122913601947,0,high
Caluya,0.0,0.018200747566484866,0.0,0.1762472151979635,0.3576014621503034,0,high
Camalaniugan,1.0,0.2821115872805154,0.13789775598960874,0.7483935955350411,0.1440103420387317,2,medium
Camalig,0.75,0.08933394447770093,0.025582841608931938,0.6943236133679547,0.24017092384209288,2,medium
Camaligan,0.75,0.18434518636146138,0.018511161814593027,0.7924527128029912,0.19419215558909503,2,medium
Camiling,0.5,0.2948020167764131,0.0918278420353126,0.4887898108625237,0.05167071050570278,0,high
Can-Avid,0.25,0.07739492199142876,0.08943595034016855,0.704956622413365,0.6369129269115895,0,high
Canaman,1.0,0.0018367726901957204,0.0810123317616178,0.5804712345998114,0.1494870374262079,2,medium
Candaba,1.0,0.12949247465879826,0.03702232362918605,0.7985044785894748,0.06109572117252228,2,medium
Candelaria (QN),1.0,0.25798307330476256,0.22826966394961626,0.755180622585303,0.05141598048768063,2,medium
Candelaria (ZA),1.0,0.2048001549568228,0.2128783608678198,0.712365793609901,0.09739474874067847,2,medium
Candijay,0.53296,0.24604405081849037,0.09026791266891432,0.8085719020473632,0.24462869915748042,2,medium
Candon,1.0,0.47614157509937244,0.21267037028563338,0.8466358120875821,0.04339198491998293,1,low
Candoni,0.25,0.07146715558216075,0.020591067636457416,0.787362442515295,0.2876780722032236,0,high
Canlaon,0.75,0.13183018535541102,0.02350293578706755,0.6671755051669073,0.27264900113991686,2,medium
Cantilan,0.5,0.2032138512698356,0.04149412114619448,0.7580085505229122,0.2162263021480109,2,medium
Caoayan,1.0,0.22208251617820982,0.08849999272032959,0.8619066229506713,0.023650408523266404,2,medium
Capalonga,0.5,0.21089490070156314,0.05709341481017737,0.7719219559759489,0.46497016474663916,0,high
Capas,1.0,0.2907110230573408,0.16337660230744744,0.7076148746747175,0.08325723274044923,2,medium
Capoocan,0.0,0.07196809358857777,0.04274206463931311,0.458813774723867,0.39046163447516063,0,high
Capul,0.0,0.07338741794009265,0.06468507105998238,0.5009499009942429,0.4477758885301441,0,high
Caraga,0.75,0.033312377426731474,0.008007637414177883,0.7252045864466463,0.4820370759541231,2,medium
Caramoan,0.0,0.023794555304808195,0.00010399529109321925,0.6960203701305201,0.29455578268982163,0,high
Caramoran,0.75,0.1274887226331302,0.03275851669436407,0.6045651806282412,0.41593463627737554,2,medium
Carasi,1.0,0.022876168959710334,0.022670973458321798,0.6106169464147246,0.057529500920212195,2,medium
Carcar,1.0,0.1151322518081772,0.1144988154936344,0.5780392165734677,0.14783129230906394,2,medium
Cardona,1.0,0.25481046593078815,0.32800114810801356,0.8033119560834103,0.03231122913601947,1,low
Carigara,0.75,0.09718197324490084,0.031406577910152216,0.8250870012030007,0.29048010240146727,2,medium
Carles,0.5,0.0659568375115736,0.0005199764554660963,0.875141325698682,0.4279069471244165,2,medium
Carmen (AN),1.0,0.3029840042145577,0.0766445295357026,0.8232205687641785,0.29048010240146727,2,medium
Carmen (BL),1.0,0.12289679090764091,0.03847825770449112,0.7949978479468396,0.32015614950104754,2,medium
Carmen (CU),0.0,0.5021903514330572,0.362839570624242,0.7906428389229214,0.15165224257939616,0,high
Carmen (DN),1.0,0.31492302670082983,0.11002701797662598,0.7113477395523617,0.47261206528730354,2,medium
Carmen (NC),0.75,0.1329155510359812,0.0470058715741351,0.8609451274518842,0.3181183093568704,2,medium
Carmen (SS),0.7972400000000001,0.23969883607054152,0.11241890967177001,0.6819372890012267,0.1525437976424737,2,medium
Carmona,1.0,0.41335734496177323,1.0,0.7914912173042041,0.023140948487222108,1,low
Carranglan,0.5,0.054685732367190765,0.00696768450324569,0.7223766585090372,0.06988390679428641,2,medium
Carrascal,0.25,0.2726772548263283,0.3919582521303434,0.7943191452418132,0.2653891956262856,0,high
Casiguran (AU),0.25,0.06011256077004175,0.014247354879771038,0.6256049644840531,0.13280222124575713,0,high
Casiguran (SO),0.0,0.1494465052477427,0.12656226926044783,0.5661053606767571,0.3615497774296467,0,high
Castilla,0.7996400000000001,0.15203468494756395,0.10285134289119384,0.7527486045589593,0.42281234676397356,2,medium
Castillejos,1.0,0.9690645734137149,0.2506286515346584,0.7426246225423185,0.06173254621757765,1,low
Cataingan,0.78976,0.09384238653545407,0.00967156207166939,0.7186437936313932,0.2703564309777175,2,medium
Catanauan,0.26668,0.12581892927840685,0.022878964040508234,0.7425115054248141,0.11649950009233964,0,high
Catarman (CM),1.0,0.548026179020214,0.32852112456347965,0.5672930904105529,0.3576014621503034,1,low
Catarman (NS),0.0,0.08140242604276487,0.10389129580212604,0.7754285866185844,0.3104764088162059,0,high
Catbalogan,1.0,0.13692305508731734,0.08590011044299911,0.7160420999287929,0.21406109699482262,2,medium
Cateel,1.0,0.04925890396433977,0.006551703338872813,0.7741842983260363,0.38855115933999457,2,medium
Catigbian,1.0,0.3332072639350509,0.11917860359282927,0.8090809290761329,0.26500710059925237,2,medium
Catmon,0.75,0.16447464544025314,0.09713160188106679,0.7986741542657314,0.17712524438161106,2,medium
Catubig,0.25,0.06553938917289275,0.02891069092391495,0.5017417208167735,0.5340019996306413,0,high
Cauayan (IA),1.0,0.3462316521018933,0.3234253552999119,0.6857832709963751,0.31926459443797006,1,low
Cauayan (NO),0.78976,0.11663506582742823,0.012375439640093092,0.6828422259412616,0.13280222124575713,2,medium
Cavinti,0.75,0.13500279272938545,0.1425775440888036,0.8244082984979744,0.005946672270727069,2,medium
Cavite,1.0,0.2583170319757072,0.05033372088911812,0.6129358473235641,0.04415617497404939,2,medium
Cawayan,0.75,0.05844276741531838,0.013727378424304942,0.6702862258982771,0.28105509173464777,2,medium
Cebu,1.0,0.9587118546144299,0.4682907957927663,0.4437691980957864,0.15037859248928542,1,low
Cervantes,1.0,0.30365192155644705,0.10191538527135488,0.835493776013402,0.11458902495717352,2,medium
Clarin (BL),1.0,0.11137521676004958,0.1425775440888036,0.7537666586164986,0.1936826955530507,2,medium
Clarin (MC),0.79988,0.10736771270871347,0.2659159593253616,0.7836295776376507,0.25876621515770976,2,medium
Claver,1.0,0.18250841367126566,0.02766274743079632,0.8250870012030007,0.38383865400658473,2,medium
Claveria (CG),1.0,0.42128886339670935,0.29337071617397154,0.7384958477534094,0.4347846576110145,1,low
Claveria (MO),1.0,0.3187635514166936,0.02953466267047427,0.8442603526199906,0.2535442497882557,2,medium
Claveria (MS),0.0,0.08649529577467119,0.012167449057906654,0.7952240821818484,0.11369746989409599,0,high
Columbio,1.0,0.07246903159499478,0.021527025256296385,0.8297813615794316,0.4331289124938706,2,medium
Compostela (CU),0.5,0.480900486160334,0.6529864327743237,0.7534273072639854,0.13000019104751354,1,low
Compostela (DDO),0.76924,0.17090334985593816,0.06738894862840607,0.6846520998213315,0.2936642276267441,2,medium
Concepcion,0.0,0.05084520765132699,0.0002079905821864385,0.7641168748681479,0.19088066535480708,0,high
Concepcion (IO),1.0,0.21665568777535885,0.41223733389352113,0.7880977037790733,0.6078737048570646,2,medium
Concepcion (RN),0.0,0.0,0.0,0.5250438470226726,0.3439734061861185,0,high
Concepcion (TC),1.0,0.25314067257606476,0.28442712113995466,0.7035426584445605,0.09752211374968955,2,medium
Conner,0.0,0.1356707100712748,0.025998822773304814,0.7230553612140633,0.27328582618497216,0,high
Consolacion,0.78976,0.36802245538103345,0.22525380050791288,0.6410454510233989,0.05612848582109037,1,low
Corcuera,0.0,0.0,0.0,0.06250795354732452,0.2255239478058193,0,high
Cordon,1.0,0.4081809855621307,0.28109927182497163,0.7910953073929388,0.21304217692273403,1,low
Cordova,1.0,0.3468995694437826,0.4623630642004528,0.7106124782885832,0.08669608798374823,1,low
Corella,1.0,0.28937518837356213,0.11023500855881241,0.8058570912272585,0.10070623897496642,2,medium
Coron,0.25,0.21982829514933325,0.0002079905821864385,0.6583523700015668,0.18935228524667416,0,high
Cortes (BL),0.26668,0.15520729232153838,0.33413687028251343,0.7922830371267346,0.13127384113762428,0,high
Cortes (SS),0.75,0.2742635585133155,0.07321268492962636,0.709255072878531,0.33340211043819934,2,medium
Cotabato,1.0,0.6108104091578132,0.17315215967021008,0.7346498657582607,0.5923351737577135,1,low
Cuartero,0.75,0.1678142321496999,0.07310868963853313,0.8064226768147804,0.053453820631857815,2,medium
Cuenca,0.0,0.6068863947742132,0.3262332281594288,0.6812020277374484,0.12044781537168295,0,high
Culaba,0.0,0.0012523450160425366,0.07716450599116868,0.5585830723627169,0.3382419807806201,0,high
Culasi,1.0,0.2847832566480728,0.23409340025083653,0.7677366226282876,0.25965777022078723,2,medium
Culion,0.0,0.3023995765404045,0.18386367465281164,0.7045041539433476,0.17292219908424558,0,high
Currimao,1.0,0.09325795886130088,0.1620246635232356,0.877290550931265,0.026834533748543266,2,medium
Cuyapo,1.0,0.11496527247270484,0.014247354879771038,0.8018979921146059,0.04721293519031518,2,medium
Cuyo,0.0,0.17415944689764876,0.0561574571903384,0.7035426584445605,0.11700896012838394,0,high
Daan Bantayan,0.7795200000000001,0.2260900202295459,0.03099059674577934,0.7682456496570571,0.1987772959134937,2,medium
Daet,1.0,0.40116785347229256,0.280787285951692,0.8388872895385331,0.15967623814709386,1,low
Dagami,0.0,0.11362943778892615,0.06125322645390614,0.8340798120445976,0.4010329302230798,0,high
Dagohoy,0.0,0.32085079311009784,0.09276379965515158,0.8064792353735326,0.32232135465423584,0,high
Daguioman,0.79988,0.04800655894829724,0.01123149143806768,0.2843871795321363,0.28716861216717926,2,medium
Dagupan,1.0,0.4638685939421555,0.3938301673700213,0.7818197037575809,0.08911602315495863,1,low
Dalaguete,1.0,0.19252717379960596,0.05490951369721977,0.7890026407191082,0.29302740258168875,2,medium
Damulog,1.0,0.19503186383169102,0.0933877714017109,0.7975429830906877,0.42344917180902886,2,medium
Danao (BL),0.75,0.13842586910656837,0.06302114640249087,0.8091374876348851,0.3439734061861185,2,medium
Danao (CU),1.0,0.3074089566045747,0.43688421788261406,0.5868057931800559,0.15419954275961767,1,low
Dangcagan,1.0,0.11655157615969207,0.14590539340378664,0.7330096675544475,0.3241044647803909,2,medium
Danglas,1.0,0.10002062194793059,0.001663924657491508,0.7647955775731741,0.26780913079749596,2,medium
Dao,1.0,0.16422417643704465,0.10753113099038872,0.8281411633756184,0.055873755803068234,2,medium
Dapa,0.0,0.39849618410473514,0.11637073073331235,0.6572777573852753,0.4574556292149857,0,high
Dapitan,1.0,0.15979922404702765,0.0162232654105422,0.76106271269553,0.317481484311815,2,medium
Daraga,1.0,0.28712096734468556,0.008839599742923638,0.7223766585090372,0.14413770704774279,2,medium
Daram,1.0,0.17491085390727426,0.08361221403894828,0.6700034331045162,0.4965566869813856,2,medium
Dasmarinas,1.0,1.0,0.9649723060539814,0.5803581174823071,0.04008049468569501,1,low
Dasol,0.79988,0.5216434440155846,0.3462003240493269,0.8429595057686903,0.13942520171433304,1,low
Datu Abdullah Sangki,1.0,0.03364633609767615,0.31115391095091205,1.0000000000000002,0.8271962503741347,2,medium
Datu Anggal Midtimbang,0.75,0.035232639784663365,0.027246766266423444,0.7464706045374669,0.8569996624827261,2,medium
Datu Blah Sinsuat,0.0,0.0003339586709446764,0.000415981164372877,1.0000000000000002,0.8692267033477892,0,high
Datu Hoffer Ampatuan,0.5,0.03130862540106341,0.0,0.9952717044883177,0.8675709582306452,0,high
Datu Odin Sinsuat,1.0,0.2502185342052988,0.010607519691508365,0.4508390179398093,0.5834196231269383,2,medium
Datu Paglas,1.0,0.18442867602919757,0.8966473998057364,1.0000000000000002,0.8007043284998312,1,low
Datu Piang,0.25,0.030974666730118738,0.011023500855881241,0.8598705148355927,0.6357666418304898,0,high
Datu Salibo,0.0,0.0764765356463309,0.0035358398971694544,1.0000000000000002,0.7274694483184634,0,high
Datu Saudi-Ampatuan,0.0,0.26040427366911145,0.000415981164372877,0.8736708031711253,0.7655515860127746,0,high
Datu Unsay,1.0,0.07856377733973513,0.0005199764554660963,1.0000000000000002,0.833055040788644,2,medium
Dauin,0.26668,0.4539333234815514,0.22317389468604854,0.7534838658227376,0.19495634564316144,0,high
Dauis,0.7989600000000001,0.49116971529188286,0.13259399614385456,0.7807450911412894,0.10962178960574162,1,low
Davao,1.0,1.0,0.6920886622253741,0.6804102079149179,0.11726369014640609,1,low
Del Carmen,0.79976,0.49125320495961905,0.10337131934665994,0.6038299193644627,0.4244680918811175,2,medium
Del Gallego,1.0,0.12798966063954723,0.06915686857699081,0.5910476850864695,0.36167714243865784,2,medium
Delfin Albano,1.0,0.27200933748443895,0.08673207277174486,0.7942060281243088,0.18795127014755236,2,medium
Diadi,1.0,0.1516172366088831,0.05324558903972826,0.761967649635565,0.15458163778665088,2,medium
Diffun,1.0,0.16338927975968295,0.04970974914255881,0.8426767129749293,0.10758394946156444,2,medium
Digos,1.0,0.45092769544304934,0.062189184073745116,0.41237919798832523,0.041608874793827896,1,low
Dilasag,0.5,0.1557082303279554,0.08725204922721096,0.7765597577936278,0.135986346471034,2,medium
Dimasalang,0.0,0.0,0.03972620119760975,0.7063140278234175,0.4043444204573677,0,high
Dimataling,1.0,0.1583798996955128,0.0470058715741351,0.8116260642199813,0.43771405281826925,2,medium
Dimiao,1.0,0.08950092381317329,0.06603700984419422,0.8012758479683317,0.2548178998783664,2,medium
Dinagat,0.79976,0.20121009924416752,0.07217273201869416,0.5653700994129788,0.42204815670990703,2,medium
Dinalungan,1.0,0.10219135330907098,0.02662279451986413,0.7546715955565335,0.15980360315610492,2,medium
Dinalupihan,1.0,0.4337288238893985,0.12895416095559187,0.7591397216979558,0.05294436059581352,1,low
Dinapigue,0.5,0.023878044972544366,0.0032238540238897968,0.6321657572993062,0.5427901852524055,0,high
Dinas,1.0,0.0,0.06832490624824504,0.659426982617858,0.44089817804354614,2,medium
Dingalan,1.0,0.3853883062701566,0.16576849400259147,0.6814848205312094,0.134203236344879,1,low
Dingle,1.0,0.23193429697107776,0.1690963433175745,0.7946019380355742,0.19470161562513932,2,medium
Dingras,1.0,0.08165289504597338,0.023086954622694677,0.8366249471884459,0.04899604531647021,2,medium
Dipaculao,1.0,0.4618648419164875,0.19582313312853186,0.7730531271509928,0.1166268651013507,1,low
Diplahan,0.0,0.24788082350868607,0.0674929439194993,0.03903615166516883,0.3400250909067752,0,high
Dipolog,1.0,0.4930899776498147,0.21683018192936213,0.6830684601762704,0.20043304103063764,1,low
Ditsaan-Ramain,1.0,0.055186670373607784,0.0023918916951440427,0.7391179918996833,0.9015774156366021,2,medium
Divilacan,0.78976,0.026215755669157098,0.001247943493118631,0.624360676191505,0.5780702927484731,2,medium
Dolores (AA),1.0,0.3519924391756889,0.1312420573596427,0.7703948748896401,0.171903279012157,2,medium
Dolores (ES),0.79976,0.18902060775468685,0.10711514982601583,0.8297813615794316,0.6769055397410669,2,medium
Dolores (QN),0.75,0.2578160939692902,0.12458635872967667,0.8135490552175555,0.052816995586802445,2,medium
Don Carlos,1.0,0.10912099573117302,0.05865334417657566,0.7327268747606865,0.3167172942577485,2,medium
Don Marcelino,1.0,0.17841741995219337,0.030054639125940363,0.7203405503939586,0.4546535990167421,2,medium
Don Victoriano Chiongbian,0.5,0.0710497072434799,0.019031138270059124,0.7755417037360888,0.42727012207936116,0,high
Dona Remedios Trinidad,1.0,0.03306190842352297,0.02391891695144043,0.6791093610636176,0.44459176330486727,2,medium
Donsol,1.0,0.10978891307306238,0.05719741010127059,0.6758289646559912,0.1176457851734393,2,medium
Duenas,1.0,0.26432828805271136,0.09120387028875329,0.7718088388584445,0.24717599933770196,2,medium
Duero,0.5,0.19202623579318895,0.059797292378601076,0.7865706226927642,0.23342057836450592,2,medium
Dulag,0.75,0.19653467785094206,0.22431784288807394,0.6992442079793946,0.2857675970680575,2,medium
Dumaguete,1.0,0.7446443465388922,0.19145533090261665,0.5674627660868096,0.012824382757325083,1,low
Dumalag,0.79912,0.16422417643704465,0.00852761386964398,0.8489547129964214,0.02479669360436607,2,medium
Dumalinao,0.75,0.12289679090764091,0.06229317936483834,0.6920047124591153,0.38995217443911634,2,medium
Dumalneg,0.53268,0.0367354538039144,0.12354640581874447,0.8845300464515442,0.06351565634373268,2,medium
Dumangas,1.0,0.22066319182669492,0.03223854023889797,0.8629246770082106,0.15216170261544046,2,medium
Dumanjug,1.0,0.2614061496819455,0.32477729408412376,0.7899075776591431,0.25609154996847716,2,medium
Dumaran,0.25,0.3022325972049322,0.017679199485847275,0.6516219015100568,0.16973807385896872,0,high
Dumarao,1.0,0.057774850073429015,0.024438893406906526,0.8412627490061249,0.0763795222538512,2,medium
Dumingag,1.0,0.1456894701996151,0.01549529837288967,0.7157593071350319,0.47847085570181297,2,medium
Dupax Del Norte,1.0,0.3922344590245225,0.1608807153212102,0.6940408205741939,0.15318062268752908,1,low
Dupax Del Sur,1.0,0.06378610615043319,0.010711514982601584,0.7574995234941426,0.17559686427347815,2,medium
E. B. Magalona,1.0,0.10669979536682411,0.02339894049597433,0.7291071270005469,0.16298772838138179,2,medium
Echague,1.0,0.39206747968905015,0.08829200213814316,0.7788221001437152,0.1799272745798547,2,medium
El Nido,0.5,0.6955524219100248,0.029950643834847145,0.701506550329482,0.14184513688554343,1,low
El Salvador,1.0,0.108620057724756,0.09213982790859226,0.6883849646989757,0.10210725407408824,2,medium
Enrile,0.0,0.32227011746161277,0.09962748886730405,0.5562076128951252,0.2470486343286909,0,high
Enrique Villanueva,0.79912,0.0994361942737774,0.03743830479355893,0.8237295957929482,0.1554731928497284,2,medium
Escalante,1.0,0.07372137661103732,0.04731785744741476,0.7263923161804422,0.2944284176808105,2,medium
Esperanza (AS),1.0,0.07372137661103732,0.017263218321474396,0.8775733437250259,0.37555992842086494,2,medium
Esperanza (MS),0.0,0.0,0.0,0.5808105859523245,0.5537435760273579,0,high
Esperanza (SK),1.0,0.14017915212902793,0.07196474143650772,0.8535925148141004,0.32232135465423584,2,medium
Estancia,1.0,0.08156940537823722,0.01799118535912693,0.7620807667530693,0.26233243541001977,2,medium
Famy,0.25,0.14143149714507045,0.1436174969997358,0.7829508749326246,0.007475052378859957,0,high
Ferrol,0.25,0.12723825362992172,0.023606931078160774,0.7893985506303736,0.2299817231212069,0,high
Flora,1.0,0.12197840456254307,0.13623383133211722,0.7522395775301896,0.1986499309044826,2,medium
Floridablanca,1.0,0.32928324955145094,0.10295533818228707,0.7503731450913675,0.009258162505014999,2,medium
Gabaldon,1.0,0.15387145763775964,0.11335486729160899,0.7106690368473354,0.06287883129867732,2,medium
Gainza,0.0,0.05142963532548017,0.03286251198545729,0.36339948610893524,0.30423552337466325,0,high
Galimuyod,1.0,0.1548733336505937,0.07217273201869416,0.8457874337062994,0.06007680110043369,2,medium
Gamay,1.0,0.14393618717715553,0.06832490624824504,0.7561421180840902,0.3981035350158251,2,medium
Gamu,1.0,0.32636111118068506,0.1772079760228456,0.6808626763849353,0.1662992186156697,2,medium
Ganassi,0.0,0.0,0.0,0.3792358825595462,0.9171159467359532,0,high
Gandara,0.0,0.05117916632227166,0.005927731592313498,0.6216458653714003,0.3711021531054773,0,high
Gapan,1.0,0.1461904082060321,0.12354640581874447,0.5278152164015296,0.04020785969470607,2,medium
Garchitorena,0.0,0.026967162678782623,0.00280787285951692,0.6035471265707019,0.4963019569633634,0,high
Garcia-Hernandez,0.75,0.24737988550226905,0.26934780393143787,0.8080063164598414,0.1962299957332722,2,medium
Gasan,0.5320400000000001,0.49843331638492955,0.19842301540586232,0.8137187308938119,0.1713938189761127,1,low
Gattaran,1.0,0.2772691865518176,0.0018719152396779466,0.6769035772722827,0.18451241490425335,2,medium
Gen S.K Pendatun,1.0,0.12055908021102818,0.024022912242533646,0.7486763883288021,0.13840628164224444,2,medium
Gen. Emilio Aguinaldo,0.75,0.5644736435642393,0.22442183817916714,0.82559602823177,0.4900610715218208,1,low
Gen. Mariano Alvarez,1.0,0.5087025455164783,0.10160339939807521,0.7757679379710973,0.20590973641811383,1,low
General Luna  (SN),0.0,0.6020439940455153,1.0,0.4676369098892075,0.7101478070929573,0,high
General Luna (QN),0.5,0.1548733336505937,0.058549348885482445,0.8130965867475377,0.05740213591120112,2,medium
General Macarthur,0.5,0.1094549544021177,0.046589890409762226,0.6235122978102223,0.20883913162536855,0,high
General Mamerto Natividad,0.79988,0.23769508404487344,0.1451774263661341,0.7416065684847792,0.2344394984365945,2,medium
General Nakar,1.0,0.02963883204634003,0.009879552653855829,0.8378126769222416,0.03702373446942922,2,medium
General Santos,1.0,0.22993054494540968,0.287442984581658,0.7804057397887765,0.01982945825293417,2,medium
General Tinio,1.0,0.12197840456254307,0.015599293663982888,0.6402536312008682,0.05307172560482459,2,medium
General Trias,1.0,0.8065936799991297,1.0,0.6501513789825002,0.9120213463755101,1,low
Gerona,1.0,0.3433930033988635,0.13197002439729524,0.6607843880279105,0.05014233039756988,2,medium
Getafe,0.79988,0.09801686992226254,0.05750939597455025,0.7985044785894748,0.40383496042132344,2,medium
Gigaquit,0.25,0.1077851610473943,0.04097414469072838,0.7834033434026422,0.47172051022422606,0,high
Gigmoto,0.0,0.027217631681991126,0.044197998714618186,0.0,0.31760884932082606,0,high
Ginatilan,1.0,0.1824249240035295,0.11013101326771918,0.7928486227142566,0.2242502977157086,2,medium
Gingoog,1.0,0.17958627530049975,0.07955639768631273,0.6495292348362263,0.26156824535595335,2,medium
Giporlos,0.5,0.37253089743878653,0.020591067636457416,0.8080063164598414,0.6286342013258697,0,high
Gitagum,1.0,0.17766601294256784,0.09099587970656685,0.8008233794983144,0.1738137541473231,2,medium
Glan,0.5,0.054685732367190765,0.00696768450324569,0.7223766585090372,0.47261206528730354,0,high
Gloria,0.25,0.3566678605689144,0.16649646104024401,0.8196008210040389,0.15432690776862873,0,high
Goa,1.0,0.23118288996145223,0.09172384674421938,0.7917740100979651,0.3358220456094097,2,medium
Godod,0.0,0.13116226801352165,0.004367802225915208,0.1838826206295081,0.7273420833094523,0,high
Gonzaga,1.0,0.2437063401218776,0.036710337755906396,0.6950023160729808,0.12732552585828094,2,medium
Governor Generoso,0.75,0.11738647283705377,0.005823736301220278,0.777464694733663,0.41848193645759696,2,medium
Gregorio Del Pilar,1.0,0.07664351498180325,0.036190361300440295,0.6506604060112697,0.09599373364155667,2,medium
Guagua,1.0,0.3891453413182842,0.21464628081640455,0.7312563522331299,0.01779161810875698,1,low
Gubat,0.78976,0.12765570196860257,0.036190361300440295,0.6832946944112792,0.3080564736449955,2,medium
Guiguinto (BU),1.0,0.47196709171256396,0.465274932351063,0.704617271060852,0.04186360481185006,1,low
Guihulngan,1.0,0.08766415112297755,0.02007109118099132,0.6630467303779979,0.37581465843888706,2,medium
Guimba,1.0,0.18910409742242304,0.055221499570499426,0.7199446404826932,0.026834533748543266,2,medium
Guimbal,1.0,0.7236049502693777,0.37167917036716563,0.7564814694366031,0.11802788020047253,1,low
Guinayangan,0.79872,0.16138552773401488,0.08309223758348218,0.7007712890657034,0.18909755522865201,2,medium
Guindulman,0.75,0.3404708650280976,0.06135722174499936,0.6955679016605028,0.26755440077947384,2,medium
