city_municipality,Presence of Investment Promotion Unit,Active Establishments in the Locality,Productivity,Cost of Doing Business,Poverty Incidents,Cluster_Id,Vulnerability
Guindulungan,0.25,0.0748902319593437,0.03795828124902502,0.7394007846934441,0.8713919085009775,0,high
Guinobatan,1.0,0.1441031665126279,0.04211809289275379,0.579735973336033,0.29824936795114276,2,medium
Guinsiliban,1.0,0.2111453697047717,0.09962748886730402,0.4361337926642418,0.3587477472314031,2,medium
Guipos,0.25,0.13358346837787058,0.052101640837702835,0.7112346224348574,0.37492310337580953,0,high
Guiuan,0.66668,0.147609732557547,0.020695062927550627,0.5563772885713818,0.5241948939367886,2,medium
Gumaca,1.0,0.14827764989943634,0.04419799871461818,0.8003143524695446,0.07013863681230854,2,medium
Gutalac,1.0,0.05326640801567589,0.012583430222279526,0.6752633790684692,0.731927223633851,2,medium
Hadji Mohammad Ajul,0.0,0.0,0.0,0.6279238653928927,1.0,0,high
Hadji Muhtamad,0.79988,0.0,0.0,0.29569889128257276,0.9295977176190385,2,medium
Hadji Panglima Tahil,0.0,0.0,0.0,0.12455269249846868,0.9712460755656598,0,high
Hagonoy (BU),0.30772,0.25464348659531577,0.06551703338872812,0.6935883521041764,0.034221704271185566,0,high
Hagonoy (DS),1.0,0.7089942584155481,0.19509516609087926,0.7676800640695354,0.1520343376064294,1,low
Hamtic,0.0,0.19736957452830378,0.00041598116437287696,0.19327134138237034,0.2070560214992135,0,high
Hermosa,1.0,0.182174455000321,0.31895355778290335,0.804725920052215,0.08656872297473714,2,medium
Hernani,0.0,0.1895215457611039,0.04367802225915208,0.6270189284528576,0.6045622146227766,0,high
Hilongos,1.0,0.1333329993746621,0.04336603638587242,0.7239602981540985,0.3038534283476301,2,medium
Himamaylan,1.0,0.03180956340748044,0.0243348981158133,0.7685284424508181,0.2772341414643155,2,medium
Hinabangan,0.25,0.03097466673011874,0.01591127953726254,0.6961900458067769,0.33276528539314393,0,high
Hinatuan,1.0,0.16389021776609997,0.02059106763645741,0.81004242457492,0.3702105980423998,2,medium
Hindang,0.53296,0.41068567559421587,0.13217801497948165,0.8155286047738817,0.272903731157939,2,medium
Hingyon,0.5,0.15963224471155535,0.02735076155751666,0.3981829997415274,0.26551656063529666,0,high
Hinigaran,1.0,0.1557082303279554,0.0008319623287457539,0.4579653963425844,0.21864623731922128,2,medium
Hinobaan,0.75,0.08465852308447548,0.012583430222279526,0.7138363161374577,0.2857675970680575,2,medium
Hinunangan,0.79988,0.45919317254893016,0.13779376069851548,0.7138928746962099,0.2931547675906998,2,medium
Hinundayan,0.7978000000000001,0.17107032919141052,0.17481608432770154,0.8457874337062994,0.26704494074342955,2,medium
Hungduan,1.0,0.0981003595899987,0.032030549656711524,0.7542756856452681,0.24233612899528112,2,medium
Iba,1.0,0.2111453697047717,0.09962748886730402,0.4361337926642418,0.0484865852804259,2,medium
Ibaan,0.0,0.3042363492306003,0.08340422345676182,0.8359462444834194,0.09013494322704722,0,high
Ibajay,1.0,0.006846152754365868,0.26997177567799713,0.5827335769498988,0.14935967241719683,2,medium
Igacos,1.0,0.4820693415086405,0.06676497688184674,0.4868668198649495,0.2962115278069656,2,medium
Igbaras,0.75,0.1624708934145851,0.06634899571747387,0.7720916316522055,0.11369746989409597,2,medium
Iguig,1.0,0.2578160939692902,0.11169094263411745,0.7675103883932788,0.1484681173541193,2,medium
Ilagan,1.0,0.31968193776179155,0.12822619391793932,0.5984568562830055,0.286659152131135,2,medium
Iligan,1.0,0.22625699956501832,0.04887778681381304,0.5924050904965219,0.18718708009348592,2,medium
Ilog,0.0,0.039824571510152666,0.009151585616203294,0.8805709473388916,0.053581185640868875,0,high
Iloilo,1.0,0.35975697827515274,0.23669328252816696,0.7004319377131905,0.3449923262582071,2,medium
Imelda,0.5,0.42529636744804544,0.17429610787223543,0.7030336314157908,0.4024339453222016,2,medium
Impasug-Ong,0.5,0.08707972344882439,0.01237543964009309,0.8297248030206796,0.006583497315782432,2,medium
Imus,1.0,1.0,1.0,0.5799056490122896,0.2955747027619102,1,low
Inabanga,0.25,0.03097466673011874,0.01591127953726254,0.6961900458067769,0.8609479777620694,0,high
Indanan,0.0,0.06729267219535232,0.012895416095559184,0.12687159340730814,0.023523043514255323,0,high
Indang,0.53296,0.41068567559421587,0.13217801497948165,0.8155286047738817,0.13484006138993435,2,medium
Infanta (PS),1.0,0.350990563162855,0.13311397259932062,0.8469186048813429,0.06848289169516458,2,medium
Infanta (QN),1.0,0.22275043352009918,0.04991773972474523,0.8534793976965962,0.18858809519260775,2,medium
Initao,1.0,0.38714158929261616,0.16670445162243042,0.8325527309582887,0.3051270784377408,2,medium
Inopacan,0.5,0.30298400421455773,0.0605252594162536,0.8087981362823722,0.026961898757554326,2,medium
Ipil,0.25,0.004925890396433977,0.07082079323448229,0.6883849646989757,0.25609154996847716,0,high
Iriga,1.0,0.5393432535756524,0.24958869862372615,0.7677931811870398,0.14553872214686459,1,low
Irosin,1.0,0.11304501011477297,0.05064570676239777,0.7364031810795786,0.3877869692859281,2,medium
Isabel,0.53336,0.1448545735222534,0.09702760658997354,0.8304035057257058,0.1991593909405269,2,medium
Isabela (BAS),1.0,0.12097652854970904,0.022566978167228573,0.41718667548226074,0.32868960510478956,2,medium
Isabela (NO),0.0,0.05560411871228864,0.015079317208516789,0.8075538479898241,0.12859917594839168,0,high
Isulan,1.0,0.5501969103813545,0.15276908261593905,0.8327224066345453,0.2344394984365945,1,low
Itbayat,0.75,0.15671010634078944,0.044717975170084266,0.7369122081083481,0.3658801877360233,2,medium
Itogon,1.0,0.30916223962703426,0.14351350170864255,0.7274103702379815,0.05969470607340044,2,medium
Ivana,0.0,0.13542024106806633,0.043886012841338515,0.2825773056520665,0.06122308618153334,0,high
Ivisan,1.0,0.1981209815379293,0.17596003252972695,0.6925137394878849,0.05307172560482458,2,medium
Jabonga,0.79832,0.14184894548375132,0.09349176669280408,0.6861226223488883,0.3707200580784441,2,medium
Jaen,1.0,0.08474201275221166,0.021943006420669257,0.7821590551100939,0.024796693604366062,2,medium
Jagna,1.0,1.0,0.4278366275575039,0.8111170371912115,0.2000509460036044,1,low
Jalajala,1.0,0.3656847446844207,0.15287307790703225,0.7991266227357487,0.13000019104751354,2,medium
Jamindan,1.0,0.059862091766833256,0.011543477311347335,0.8094768389873983,0.1350947914079565,2,medium
Janiuay,1.0,0.11446433446628786,0.03494241780732166,0.81807373991773,0.24743072935572413,2,medium
Jaro,0.75,0.30323447321776625,0.08350821874785504,0.7731096857097448,0.37441364333976523,2,medium
Jasaan,1.0,0.07013132089838206,0.05262161729316893,0.8438078841499728,0.18514923994930874,2,medium
Javier,0.7996400000000001,0.15044838126057675,0.05303759845754181,0.7324440819669258,0.3630781575377796,2,medium
Jiabong,0.0,0.1459399392028236,0.05449353253284688,0.7310866765568733,0.29875882798718706,0,high
Jimalalud,0.0,0.08265477105880743,0.013727378424304939,0.8056308569922497,0.39619305988065895,0,high
Jimenez,1.0,0.3570853089075953,0.3897743510173857,0.7832336677263854,0.2321469282743952,1,low
Jipapad,0.0,0.045251399913003656,0.0021839011129576036,0.011379016435351608,0.805798928860274,0,high
Jolo,0.0,0.198955878215291,0.0038478257704491117,0.12936016999240418,0.7227569429850537,0,high
Jomalig,1.0,0.09041931015827115,0.060629254707346814,0.5349415948043046,0.30028720809531995,2,medium
Jones,1.0,0.11129172709231343,0.01903113827005912,0.85902213645431,0.14197250189455451,2,medium
Jordan,0.75,0.5215599543478485,0.31219386386184417,0.7675103883932788,0.10363563418222112,1,low
Jose Abad Santos,0.0,0.06236678179891833,0.008943595034016854,0.8086284606061154,0.5725935973609969,0,high
Jose Dalman,0.75,0.11170917543099428,0.004679788099194865,0.5764555769284064,0.6914251507683293,2,medium
Jose Panganiban,0.75,0.08015008102672236,0.019447119434432,0.6490767663662087,0.4108400359169326,2,medium
Josefina,0.0,0.052681980341522716,0.046381899827575776,0.7371384423433569,0.32970852517687815,0,high
Jovellar,1.0,0.0500103109739653,0.027454756848609877,0.4320050178753325,0.4499410936833324,2,medium
Juban,0.7993600000000001,0.0897513928163818,0.07165275556322806,0.09384139509603368,0.42714275707035,2,medium
Julita,0.0,0.04374858589375262,0.0995234935762108,0.8706731995572596,0.3332747454291882,0,high
Kabacan,1.0,0.3635975029910165,0.162232654105422,0.834475721955863,0.2802909016805813,2,medium
Kabankalan,1.0,0.3413892513731955,0.11657872131549876,0.605130766215763,0.3359494106184208,2,medium
Kabasalan,0.0,0.05276547000925889,0.0,0.6900251629027889,0.3553088919881041,0,high
Kabayan,1.0,0.278438041900124,0.13238600556166807,0.7552937397028074,0.21584420712097765,2,medium
Kabugao,0.25,0.034397743107301676,0.00031198587327965766,0.5103386217471052,0.4221755217189182,0,high
Kabuntalan,0.0,0.1962842088477336,0.02693478039314378,0.5027032163155606,0.8446452566086519,0,high
Kadingilan,1.0,0.12055908021102821,0.08985193150454142,0.7081804602622395,0.4005234701870355,2,medium
Kalamansig,1.0,0.08465852308447548,0.017055227739287956,0.863037794125715,0.5095479179005151,2,medium
Kalawit,0.0,0.170318922181785,0.004159811643728769,0.47380179279319534,0.6912977857593182,0,high
Kalayaan (LA),1.0,0.06670824452119913,0.11741068364424452,0.8203360822678174,0.0365142744333849,2,medium
Kalayaan (PN),0.25,0.005927766409268008,0.0,0.6746977934809473,0.9517592291869654,0,high
Kalibo,1.0,0.480316058486181,0.30418622644766624,0.747714892830015,0.0599494360914226,1,low
Kalilangan,1.0,0.09960317360924975,0.014767331335237131,0.7807450911412894,0.37797986359207536,2,medium
Kalingalan Caluang,0.0,0.0,0.0,0.12455269249846868,0.9745575657999477,0,high
Kananga,1.0,0.1541219266409682,0.1281221986268461,0.8551761544591616,0.36791802788020045,2,medium
Kapai,0.79976,0.02179080327914014,0.00010399529109321924,0.338513720257975,1.0,2,medium
Kapalong,1.0,0.45543613750080253,0.0605252594162536,0.7977126587669443,0.23851517872494893,2,medium
Kapangan,1.0,0.26065474267232,0.10014746532277012,0.8009364966158188,0.19253641047195102,2,medium
Kapatagan (LN),1.0,0.10603187802493477,0.041078139981821596,0.8565335598692141,1.0,2,medium
Kapatagan (LS),1.0,0.07246903159499479,0.012583430222279526,0.6323354329755626,0.1991593909405269,2,medium
Kasibu,1.0,0.41711438000990086,0.4092214704518177,0.7663226586594831,0.24819491940979055,1,low
Katipunan,0.75,0.041995302871293064,0.013831373715398157,0.5824507841561379,0.6453190175063204,2,medium
Kauswagan,1.0,0.47622506476710863,0.5626145248143161,0.7501469108563588,0.2679364958065071,1,low
Kawayan,1.0,0.5317456938116611,0.12344241052765123,0.5708562796119405,0.3164625642397264,1,low
Kawit,1.0,0.525316989395976,0.23388540966865004,0.7527486045589593,0.044156174974049375,1,low
Kayapa,0.25,0.17357501922349558,0.09921150770293115,0.7025811629457734,0.3433365811410631,0,high
Kiamba,1.0,0.15938177570834683,0.035046413098414886,0.8642820824182629,0.3974667099707697,2,medium
Kiangan,0.7996400000000001,0.29455154777320464,0.11002701797662595,0.7844213974601812,0.16158671328225999,2,medium
Kibawe,0.5,0.06854501721139485,0.029118681506101383,0.7524092532064461,0.33467576052831005,0,high
Kiblawan,0.0,0.08833206846486692,0.009047590325110072,0.7451131991274145,0.3528889568168937,0,high
Kibungan,1.0,0.2351903940127884,0.06614100513528744,0.7412106585735141,0.3295811601678671,2,medium
Kidapawan,1.0,0.380128457202778,0.2304535650625738,0.7715260460646838,0.15037859248928542,1,low
Kinoguitan,1.0,0.05017729030943764,0.007903642123084661,0.5770777210746805,0.19011647530074063,2,medium
Kitaotao,1.0,0.06871199654686717,0.013103406677745623,0.8517260823752786,0.42586910698023933,2,medium
Kitcharao,0.7996400000000001,0.11287803077930063,0.08548412927862621,0.7866271812515164,0.276342586401238,2,medium
Kolambugan,1.0,0.285868622328643,0.04731785744741475,0.7934142083017783,0.20858440160734643,2,medium
Koronadal,1.0,0.44282919767264095,0.3086580239646747,0.7750892352660714,0.1261792407771813,1,low
Kumalarang,0.7996400000000001,0.020287989259889092,0.025478846317838713,0.6880456133464625,0.4526157588725649,2,medium
La Carlota,1.0,0.17098683952367436,0.10253935701791415,0.7175691810151017,0.28933381732036756,2,medium
La Castellana,0.5,0.15320354029587033,0.01091950556478802,0.8090809290761329,0.3846028440606512,2,medium
La Libertad (NR),1.0,0.15929828604061066,0.06322913698467729,0.8066489110497892,0.5475026905858152,2,medium
La Libertad (ZN),0.0,0.08657878544240737,0.02152702525629638,0.24434371993559112,0.2912442924555337,0,high
La Paz (AA),1.0,0.2917128990701749,0.1460093886948798,0.8137187308938119,0.105164014290354,2,medium
La Paz (AS),1.0,0.030640708059174068,0.0067596939210592495,0.8328355237520497,0.1294907310114692,2,medium
La Paz (LE),0.0,0.15804594102456812,0.0573014053923638,0.4427511440382471,0.31569837418566,0,high
La Paz (TC),0.5,0.06729267219535232,0.00010399529109321924,0.5015154865817648,0.45172420380948736,0,high
La Trinidad,1.0,1.0,0.2771474507634293,0.786796856927773,0.21902833234625452,1,low
Laak,0.7795200000000001,0.2406172224156394,0.11044299914099882,0.8147367849513512,0.12758025587630312,2,medium
Labangan,0.5,0.0,0.10909106035678696,0.03903615166516883,0.39097109451120493,0,high
Labason,1.0,0.37996147786730566,0.18895944391637934,0.8065357939322848,0.21291481191372294,2,medium
Labo,0.75,0.10686677470229647,0.05043771618021133,0.673905973658417,0.355181526979093,2,medium
Labrador,0.0,0.11613412782101123,0.08236427054582963,0.7035426584445603,0.16515293353457006,0,high
Lacub,1.0,0.06745965153082464,0.008319623287457539,0.5786613607197416,0.5999770742983779,2,medium
Lagangilang,1.0,0.38388549225090557,0.15058518150298147,0.7586872532279385,0.4705742251431264,2,medium
Lagawe,1.0,0.44065846631150063,0.3167696566699458,0.8174515957714559,0.2082023065803132,1,low
Lagayan,0.79988,0.12122699755291755,0.10170739468916841,0.5664447120292703,0.6476115876685198,2,medium
Lagonglong,1.0,0.23627575969335862,0.027974733304075974,0.8082891092536024,0.3719937081685548,2,medium
Lagonoy,0.25,0.10578140902172628,0.014559340753050692,0.6843127484688185,0.14413770704774279,0,high
Laguindingan,1.0,0.2919633680733834,0.25208458560996344,0.8316477940182538,0.41275051105209865,2,medium
Lake Sebu,0.75,0.06912944488554802,0.029118681506101383,0.8671665689146242,0.2520158696801228,2,medium
Lakewood,0.79948,0.12181142522707074,0.010607519691508362,0.4695033423280295,0.6434085423711543,2,medium
Lala,0.79988,0.21256469405628656,0.14944123330095604,0.5245348199939031,0.12082991039871614,2,medium
Lallo,1.0,0.2602372943336391,0.03067861087249967,0.8439210012674772,0.27799833151838194,2,medium
Lambayong,1.0,0.18693336606128264,0.06135722174499935,0.8270665507593269,0.18884282521062987,2,medium
Lambunao,1.0,0.12156095622386223,0.023918916951440425,0.8130965867475377,0.40383496042132344,2,medium
Lamitan,1.0,0.08991837215185414,0.0022878964040508234,0.5007236667592342,0.7958644581574105,2,medium
Lamut,1.0,0.6465439869488936,0.32363334588209824,0.8392266408910463,0.3476669914474396,1,low
Langiden,0.0,0.0689624655500757,0.01913513356115234,0.2993186390427124,0.1142069299301403,0,high
Languyan,1.0,0.0025881796998212425,0.0005199764554660962,0.7851566587239598,0.0021257220003948266,2,medium
Lantapan,1.0,0.2022119752570016,0.07654053424460935,0.8485588030851563,0.47910768074686844,2,medium
Lantawan,0.0,0.10419510533473905,0.013103406677745623,0.12687159340730814,0.6100389100102529,0,high
Lanuza,0.5,0.1240656462559473,0.06177320290937222,0.8140580822463248,0.10414509421826539,2,medium
Laoac,1.0,0.35165848050474435,0.12531432576732918,0.8848128392453052,0.37492310337580953,2,medium
Laoag,1.0,0.44800555707228346,0.20674263869331985,0.6470406582511301,0.22463239274274177,1,low
Laoang,0.25,0.07021481056611822,0.008111632705271099,0.30480481924167413,0.4521062988365206,0,high
Lapinig,0.0,0.0,0.037334309502465704,0.023086638097053358,0.11599004005629533,0,high
Lapu Lapu,1.0,0.32218662779387663,0.08953994563126176,0.5816589643336073,0.4941367518101752,2,medium
Lapuyan,0.0,0.0856603990973095,0.014559340753050692,0.4469364773859087,0.09306433843430194,0,high
Larena,1.0,0.5445196129752949,0.06260516523811797,0.8134924966588031,0.15407217775060655,1,low
Las Navas,0.0,0.10561442968625394,0.059069325340948525,0.6003232887218275,0.6100389100102529,0,high
Las Nieves,1.0,0.06186584379250131,0.009359576198389731,0.8867358302428794,0.44637487343102233,2,medium
Las Pinas,1.0,0.2643282880527114,0.12739423158919355,0.3464319184832805,0.04976023537053664,2,medium
Lasam,1.0,0.4462522740498239,0.23939716009659065,0.7044475953845954,0.0013615319463283794,1,low
Laua-An,1.0,0.13901029678072158,0.023710926369253985,0.6483980636611826,0.25112431461704526,2,medium
Laur,0.0,0.07397184561424583,0.048773791522719816,0.7167773611925712,0.0445382700010826,0,high
Laurel,1.0,0.28478325664807286,0.31260984502621697,0.6538842438601442,0.13929783670532195,1,low
Lavezares,0.25,0.18150653765843167,0.08267625641910929,0.6015110184556233,0.4068917206375892,0,high
Lawaan,0.0,0.2054680722987122,0.09588365838794814,0.5620897030053522,0.5660979819014321,0,high
Lazi,1.0,0.23235174530975863,0.009463571489482951,0.8241255057042136,0.23061854816626232,2,medium
Lebak,1.0,0.22558908222312896,0.06926086386808401,0.8620762986269279,0.4140241611422094,2,medium
Leganes,1.0,0.2783545522323878,0.40797352695869904,0.7680759739808007,0.13000019104751354,1,low
Legazpi,1.0,0.6997269052968333,0.9637243625608626,0.7404753973097356,0.14757656229104177,1,low
Lemery (BS),1.0,0.305071245907962,0.13155404323292233,0.7407016315447443,0.10796604448859763,2,medium
Lemery (IO),1.0,0.10294276031869652,0.0351504083895081,0.7085198116147524,0.22399556769768642,2,medium
Leon,0.25,0.06771012053403316,0.021111044091923502,0.42408681965002704,0.25303478975221133,0,high
Leyte,0.25,0.08791462012618609,0.06312514169358407,0.8629812355669628,0.442426558151679,0,high
Lezo,0.75,0.1892710767578954,0.05106168792677064,0.802633253378384,0.09790420877672278,2,medium
Lian,0.0,0.09818384925773488,0.0,0.535676856068083,0.10847550452464196,0,high
Lianga,0.0,0.09818384925773488,0.0,0.535676856068083,0.3546720669430487,0,high
Libacao,0.0,0.0011688553483063676,0.06572502397091456,0.6827856673825095,0.29901355800520923,0,high
Libagon,0.0,0.2584005216434434,0.04825381506725372,0.8285370732868838,0.33021798521292245,0,high
Libertad (AE),0.26668,0.20121009924416758,0.14195357234224426,0.5874844958850821,0.19992358099459337,0,high
Libertad (MO),0.75,0.28511721531901757,0.17263218321474394,0.7940363524480523,0.22310401263460888,2,medium
Libjo,0.5,0.334209139947885,0.08226027525473642,0.7106690368473354,0.4624228645664177,0,high
Libmanan,0.0,0.19411347748659322,0.0627091605292112,0.8689764427946942,0.348176451483484,0,high
Libon,0.5,0.08816508912939458,0.03390246489638947,0.5951199013166267,0.4480306185481662,0,high
Libona,1.0,0.18718383506449116,0.05574147602596551,0.8414889832411334,0.32525074986149055,2,medium
Libungan,0.75,0.08574388876504568,0.02693478039314378,0.8532531634615874,0.29302740258168875,2,medium
Licab,1.0,0.09751593191584552,0.08278025171020251,0.7786524244674589,0.06950181176725317,2,medium
Licuan-Baay,0.8000400000000001,0.1529530712926618,0.0513736738000503,0.593932171582831,0.2692101458966178,2,medium
Lidlidda,1.0,0.09943619427377741,0.050021735015838446,0.6463053969873518,0.05880315101032292,2,medium
Ligao,1.0,0.10887052672796452,0.07269270847416025,0.7934707668605305,0.2658986556623299,2,medium
Lila,1.0,0.09960317360924975,0.014767331335237131,0.7807450911412894,0.2000509460036044,2,medium
Liliw,0.75,0.359423019604208,0.14694534631471878,0.7608930370192735,0.0,2,medium
Liloan (CU),1.0,0.49526070901095515,0.14184957705115103,0.6817110547662182,0.3457565163122735,1,low
Liloan (SL),1.0,0.5425993506173631,0.07227672730978738,0.710838712523592,0.06377038636175483,1,low
Liloy,1.0,0.5453545096526566,0.30023440538612395,0.7736187127385146,0.5380776799189958,1,low
Limasawa,0.25,0.001335834683778706,0.03712631892027927,0.0915790527459463,0.2583841201306765,0,high
Limay,1.0,0.2075553139921164,0.13508988313009176,0.7942625866830613,0.06377038636175483,2,medium
Linamon,1.0,0.12824012964275575,0.14361749699973575,0.7832902262851378,0.23342057836450592,2,medium
Linapacan,0.0,0.0,0.0,0.3079720985317964,0.2498506645269345,0,high
Lingayen,1.0,0.27000558545877096,0.06790892508387215,0.8487850373201651,0.0813467576052831,2,medium
Lingig,0.55388,0.07964914302030533,0.0018719152396779461,0.8768380824612476,0.4346572926020034,2,medium
Lipa,1.0,0.17599621958784448,0.10087543236042265,0.8091940461936373,0.09879576383980028,2,medium
Llanera,1.0,0.3265280905161574,0.17762395718721846,0.6443824059897776,0.02072101331601169,1,low
Llorente,0.0,0.0629512094730715,0.05022972559802489,0.32646674724376,0.6319456915601577,0,high
Loay,0.25,0.4590261932134578,0.08018036943287203,0.7796704785249979,0.10452718924529862,0,high
Lobo,0.75,0.3476509764534082,0.2475087928018618,0.789228874954117,0.23342057836450592,2,medium
Loboc,0.79988,0.24362285045414148,0.0778924730288212,0.8052915056397367,0.1350947914079565,2,medium
Looc (OM),0.79988,0.9350007889773578,0.4070375693388601,0.7588003703454429,0.2289628030491183,1,low
Looc (RN),0.0,0.29480201677641316,0.09629963955232101,0.7515608748251634,0.14171777187653237,0,high
Loon,1.0,0.261155680678737,0.026206813355491246,0.8172819200951993,0.1987772959134937,2,medium
Lope De Vega,0.0,0.07772888066237345,0.03317449785873693,0.27612962995431767,0.5817638780097942,0,high
Lopez,1.0,0.23034799328409056,0.19811102953258264,0.7935838839780349,0.0877150080558368,2,medium
Lopez Jaena,0.0,0.20747182432438024,0.07394065196727886,0.7684718838920659,0.3313642702940221,0,high
Loreto (AS),1.0,0.052681980341522716,0.009255580907296512,0.7982216857957138,0.3726305332136102,2,medium
Loreto (DI),0.75,0.11162568576325811,0.07570857191586361,0.6969253070705552,0.5371861248559182,2,medium
Los Banos,0.5,0.5467738340041716,0.13935369006491377,0.689742370109028,0.0,1,low
Luba,1.0,0.15345400929907882,0.11366685316488861,0.2729057921054433,0.24717599933770196,2,medium
Lubang,0.0,0.6422025242266128,0.0,0.7866271812515164,0.09293697342529086,0,high
Lubao,1.0,0.5664773955899074,0.12209047174343939,0.8031422804071537,0.017791618108756974,1,low
Lubuagan,0.7993600000000001,0.09000186181959031,0.04336603638587242,0.7345933071995085,0.22972699310318478,2,medium
Lucban,1.0,0.24312191244772446,0.09338777140171088,0.8346453976321193,0.022886218469199953,2,medium
Lucena,1.0,0.025547838327267747,0.09702760658997354,0.7529182802352157,0.0803278375331945,2,medium
Lugait,1.0,0.06762663086629699,0.08298824229238895,0.853083487785331,0.15177960758840722,2,medium
Lugus,0.0,0.005092869731906317,0.0,0.0,0.934055492934426,0,high
Luisiana,0.0,0.3813808022188205,0.10503524400415142,0.6352199194719241,0.028999738901731516,0,high
Lumba-Bayabao,0.0,0.0061782354124765146,0.00010399529109321924,0.13088725107871313,0.9473014538715777,0,high
Lumbaca-Unayan,0.0,0.0,0.0,0.18852042244718703,1.0,0,high
Lumban,0.75,0.10711724370550497,0.2421010376650144,0.8197139381215433,0.001234166937317309,2,medium
Lumbatan,0.5,0.0662073065147821,0.0,0.24106332352796456,0.9508676741238877,0,high
Lumbayanague,0.0,0.0025046900320850737,0.0,0.7317088207031475,0.9462825337994891,0,high
Luna (AO),0.78976,0.12381517725273879,0.0302626297081268,0.7033164242095518,0.013461207802380446,2,medium
Luna (IA),1.0,0.3499051974822847,0.35607987670318264,0.8140580822463248,0.13331168128180146,1,low
Luna (LU),1.0,0.601793525042307,0.26747588869175987,0.7155896314587753,0.14872284737214145,1,low
Lupao,1.0,0.29797462415038756,0.12229846232562581,0.7937535596542915,0.04568455508218226,2,medium
Lupi,1.0,0.43372882388939854,0.12895416095559184,0.7591397216979558,0.23469422845461668,2,medium
Lupon,1.0,0.1508658295992576,0.0956756678057617,0.7297292711468211,0.3038534283476301,2,medium
Lutayan,1.0,0.03965759217468033,0.006135722174499935,0.8642255238595109,0.48025396582796803,2,medium
Luuk,0.79988,0.014109753847412579,0.0,0.5064926397519568,0.9694629654395047,2,medium
Ma-Ayon,1.0,0.03890618516505481,0.05844535359438921,0.7687546766858269,0.5057269676301829,2,medium
Maasim,1.0,0.09885176659962423,0.06135722174499935,0.8737273617298775,0.23800571868890458,2,medium
Maasin (IO),0.5,0.21540334275931633,0.15391303081796448,0.8002012353520402,0.2327837533194505,2,medium
Maasin (SL),1.0,0.2648292260591284,0.1611927011944898,0.7591962802567078,0.10389036420024327,2,medium
Mabalacat,1.0,0.3902307069988544,0.15880080949934577,0.5835253967724293,0.028108183838654006,1,low
Mabinay,0.7795200000000001,0.18367726901957204,0.01216744905790665,0.8393963165673028,0.38855115933999457,2,medium
Mabini (BL),0.5,0.3858057546088375,0.09775557362762607,0.8163769831551644,0.0971400187226563,2,medium
Mabini (BS),0.75,0.1705693911849935,0.0600052829607875,0.6705124601332859,0.13076438110157998,2,medium
Mabini (CV),0.5,0.17799997161351255,0.01736721361256761,0.8087981362823722,0.31467945411357134,2,medium
Mabini (PS),0.0,0.08340617806843295,0.05220563612879606,0.8643386409770153,0.2597851352297983,0,high
Mabitac,0.0,0.20914161767910364,0.14465744991066795,0.8072710551960629,0.010149717568092517,0,high
Mabuhay,0.0,0.0662073065147821,0.022462982876135355,0.7556330910553206,0.5188455635583236,0,high
Macabebe,1.0,0.07964914302030533,0.03140657791015221,0.6732838295121428,0.34957746658260574,2,medium
Macalelon,0.0,0.1808386203165423,0.03494241780732166,0.7063705863821697,0.04211833482987218,0,high
Macarthur,0.5,0.10945495440211771,0.04658989040976222,0.6235122978102223,0.2160989371389998,0,high
Maco,1.0,0.33287330526410625,0.11980257533938855,0.765134928925687,0.2245050277337307,2,medium
Maconacon,0.79988,0.12298028057537709,0.015495298372889666,0.7017893431232427,0.4689184800259824,2,medium
Macrohon,0.25,0.0,0.1573448754240407,0.4586440990476104,0.26717230575244066,0,high
Madalag,0.0,0.16355625909515528,0.06104523587171969,0.4163948556597301,0.24844964942781267,0,high
Madalum,1.0,0.030807687394646406,0.00031198587327965766,0.9854305152654379,0.9144412815467206,2,medium
Madamba,1.0,0.008933394447770094,0.008319623287457539,1.0000000000000002,0.9457730737634449,2,medium
Maddela,1.0,0.1951153534994272,0.0703008167790162,0.8301207129319448,0.08988021320902508,2,medium
Madrid,0.79976,0.13074481967484083,0.11876262242845637,0.6992442079793946,0.2453928892115469,2,medium
Madridejos,1.0,0.21849246046555457,0.2147502761074977,0.7534273072639854,0.22042934744537632,2,medium
Magalang,0.0,0.23677669769977563,0.026414803937677683,0.6284328924216622,0.03524062434327416,0,high
Magallanes (AN),0.75,0.36301307531686333,0.36949526925420795,0.7118002080223791,0.23915200377000423,1,low
Magallanes (CE),1.0,0.3289492908805063,0.15391303081796448,0.715137162988758,0.4291805972145272,2,medium
Magallanes (SO),1.0,0.12181142522707074,0.026830785102050562,0.755180622585303,0.14783129230906394,2,medium
Magarao,0.0,0.11454782413402402,0.011751467893533773,0.09384139509603368,0.1799272745798547,0,high
Magdalena,1.0,0.22174855750726516,0.1357138548766511,0.8065357939322848,0.07153965191143036,2,medium
Magdiwang,0.0,0.23535737334826073,0.02329494520488111,0.8000881182345361,0.3038534283476301,0,high
Magpet,1.0,0.11471480346949636,0.029326672088287823,0.8671100103558722,0.5031796674499615,2,medium
Magsaysay (DS),1.0,0.2116463077111887,0.11564276369565978,0.7658136316307134,0.1236319405969598,2,medium
Magsaysay (LN),0.79976,0.09701499390942851,0.0329665072765505,0.5357334146268352,0.3005419381133421,2,medium
Magsaysay (MO),1.0,0.19478139482848256,0.049709749142558796,0.7779737217624327,0.37797986359207536,2,medium
